results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
52	ferrous	1.47	1.38	1.56	1.187929e-32	1119	37608	175392	8650220	52	ferrous	hypertension	1.51	1.25	1.8	1.626587e-05	130	3170	8505	312703	52	ferrous	hypertension	43.8	83	1.13	0.74	1.66	0.530981	27	801	1764	59039	52	ferrous	hypertension	0.52	0.14	1.35	0.2633515	4	395	602	30979	52	ferrous	hypertension	1.41	0.93	2.06	0.07295705	29	586	1356	38721	52	ferrous	hypertension	0.16	1.17351087099181	0.18	0.3748418	-0.01	0	1.248679e-17	-0.61	0.05	2.42784e-35	8726728
53	methylergonovine maleate	0.21	0.04	0.6	0.000711473	3	720	176508	8687108	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	16384	1	0	4	1	2845	53	methylergonovine maleate	foetal exposure during pregnancy	NA	NA	0	0	Inf	1	0	0	0	0	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	65	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	39	53	methylergonovine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	ascorbic acid	2.63	2.49	2.78	8.206057e-194	1312	24667	175199	8663161	55	ascorbic acid	hypertension	2.04	1.65	2.48	1.383959e-10	105	1898	8530	313975	55	ascorbic acid	hypertension	43.8	83	0.68	0.14	2.02	0.8053578	3	148	1788	59692	55	ascorbic acid	hypertension	0	0	2.35	0.4123587	0	83	606	31291	55	ascorbic acid	hypertension	1.17	0.31	3.1	0.7790804	4	97	1381	39210	55	ascorbic acid	hypertension	-0.19	0.826959133943362	0.51	0.7096191	-0.01	0	1.332566e-17	-0.61	0.05	2.138484e-35	8726728
56	biotin	2.53	2.29	2.77	5.913887e-65	462	9019	176049	8678809	56	biotin	rheumatoid arthritis	1.75	1.39	2.18	3.025833e-06	91	681	32796	430219	56	biotin	rheumatoid arthritis	36	77	1.14	0.77	1.63	0.4452186	34	298	10543	105265	56	biotin	rheumatoid arthritis	0	0	4.4	0.6139363	0	10	2353	23208	56	biotin	rheumatoid arthritis	1.28	0.9	1.78	0.1392431	40	328	9466	99141	56	biotin	rheumatoid arthritis	0.21	1.23367805995674	0.17	0.2059355	0	0	0.6040314	0.06	0.02	0.01526642	81345468
57	cyanocobalamin	1.84	1.68	2.02	6.39631e-34	491	13121	176020	8674707	57	cyanocobalamin	hypertension	0.97	0.67	1.36	0.9316748	34	1281	8601	314592	57	cyanocobalamin	hypertension	43.8	83	1.43	0.64	2.77	0.3081501	9	211	1782	59629	57	cyanocobalamin	hypertension	0.52	0.01	2.99	1	1	99	605	31275	57	cyanocobalamin	hypertension	1.58	0.67	3.21	0.1808481	8	144	1377	39163	57	cyanocobalamin	hypertension	0.28	1.32312981233744	0.34	0.4174621	-0.01	0	1.209205e-17	-0.61	0.05	2.231e-35	8726728
58	dexpanthenol	0.69	0.22	1.62	0.5698934	5	358	176506	8687470	58	dexpanthenol	prophylaxis	0	0	3.19	0.6339677	0	62	1980	102788	58	dexpanthenol	prophylaxis	21.8	81	0	0	16.05	1	0	15	420	24089	58	dexpanthenol	prophylaxis	0	0	72.53	1	0	7	132	13671	58	dexpanthenol	prophylaxis	0	0	24.74	1	0	8	338	14214	58	dexpanthenol	prophylaxis	-10.46	2.86602331662198e-05	225.31	0.9629628	-0.01	0	0.007307607	-0.88	0.1	1.318751e-17	8283708
59	niacinamide	0.79	0.56	1.08	0.1540213	40	2488	176471	8685340	59	niacinamide	crohn s disease	0.65	0.3	1.26	0.2650496	9	346	5671	142763	59	niacinamide	crohn s disease	17.1	70.1	0	0	5.57	1	0	18	1311	32088	59	niacinamide	crohn s disease	0	0	16.28	1	0	9	428	13709	59	niacinamide	crohn s disease	0	0	8.1	1	0	12	1030	23160	59	niacinamide	crohn s disease	-10.31	3.3298440297091e-05	116.31	0.9293611	0.01	0	5.312731e-11	-0.33	0.06	2.395349e-08	8383488
60	pyridoxine	1.54	1.36	1.74	8.729502e-11	263	8402	176248	8679426	60	pyridoxine	prophylaxis	0.96	0.43	1.83	1	9	489	1971	102361	60	pyridoxine	prophylaxis	21.8	81	0.65	0.02	3.74	1	1	88	419	24016	60	pyridoxine	prophylaxis	0	0	6.75	1	0	59	132	13619	60	pyridoxine	prophylaxis	1.96	0.23	7.59	0.2808487	2	43	336	14179	60	pyridoxine	prophylaxis	0.19	1.20924959765725	0.72	0.7883377	-0.01	0	0.007368395	-0.88	0.1	1.301466e-17	8283708
61	riboflavin 5-phosphate sodium	0	0	4.76	1	0	40	176511	8687788	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	33.58	1	0	11	10	722	61	riboflavin 5-phosphate sodium	parenteral nutrition	29	63	0	0	Inf	1	0	0	0	44	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	1	0	63	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	0	3	75	61	riboflavin 5-phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	thiamine	1.46	1.27	1.67	1.70708e-07	219	7387	176292	8680441	62	thiamine	hypertension	0.81	0.43	1.4	0.5261537	13	586	8622	315287	62	thiamine	hypertension	43.8	83	1.17	0.31	3.09	0.5888185	4	114	1787	59726	62	thiamine	hypertension	0	0	2.51	0.4087002	0	78	606	31296	62	thiamine	hypertension	2.37	0.74	5.86	0.07028816	5	60	1380	39247	62	thiamine	hypertension	0.28	1.32312981233744	0.46	0.5409305	-0.01	0	1.339916e-17	-0.61	0.05	2.004854e-35	8726728
63	vitamin a palmitate	2.77	2.41	3.17	4.460151e-38	225	4003	176286	8683825	63	vitamin a palmitate	hypertension	1.59	0.81	2.83	0.1370846	12	276	8623	315597	63	vitamin a palmitate	hypertension	43.8	83	1.34	0.16	5.1	0.6641069	2	50	1789	59790	63	vitamin a palmitate	hypertension	0	0	17.02	1	0	13	606	31361	63	vitamin a palmitate	hypertension	1.18	0.14	4.52	0.6880581	2	48	1383	39259	63	vitamin a palmitate	hypertension	0.05	1.05127109637602	0.72	0.949973	-0.01	0	1.275224e-17	-0.61	0.05	2.17692e-35	8726728
64	vitamin e	3.51	3.33	3.69	0	1540	21759	174971	8666069	64	vitamin e	hypertension	2.4	1.96	2.91	1.945807e-15	113	1737	8522	314136	64	vitamin e	hypertension	43.8	83	1.3	0.74	2.15	0.3083467	16	411	1775	59429	64	vitamin e	hypertension	0.69	0.08	2.54	1	2	150	604	31224	64	vitamin e	hypertension	1.58	0.91	2.58	0.08719479	17	307	1368	39000	64	vitamin e	hypertension	0.35	1.41906754859326	0.24	0.1350128	-0.01	0	1.104154e-17	-0.61	0.05	3.0879e-35	8726728
65	dienestrol	0	0	17.72	1	0	12	176511	8687816	65	dienestrol	hormone replacement therapy	0	0	91.52	1	0	4	664	40137	65	dienestrol	hormone replacement therapy	32.7	80.9	0	0	Inf	1	0	0	84	3230	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	5	1235	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	90	2170	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
66	methadone	1.28	1.18	1.38	4.221112e-10	721	27813	175790	8660015	66	methadone	pain	1.5	1.29	1.73	1.917725e-07	203	3397	7422	185931	66	methadone	pain	29.6	79.6	0.83	0.54	1.23	0.4033122	26	635	1685	34095	66	methadone	pain	1.04	0.53	1.85	0.8793984	12	348	493	14828	66	methadone	pain	0.78	0.43	1.32	0.4061179	15	356	1380	25696	66	methadone	pain	-0.15	0.860707976425058	0.2	0.445943	0	0	0.0005598029	-0.47	0.05	8.725593e-19	8431288
67	propylthiouracil	1.89	1.33	2.61	0.0004572952	38	992	176473	8686836	67	propylthiouracil	hyperthyroidism	0.52	0.19	1.18	0.1468677	6	265	153	3544	67	propylthiouracil	hyperthyroidism	39.4	78.5	0	0	4.86	1	0	25	22	621	67	propylthiouracil	hyperthyroidism	0	0	120.19	1	0	11	2	237	67	propylthiouracil	hyperthyroidism	0	0	2.71	0.389498	0	40	24	624	67	propylthiouracil	hyperthyroidism	-15.26	2.35866469323924e-07	898.83	0.9864548	-0.01	0.01	0.3448556	-1.5	0.74	0.04263593	89388
68	dibucaine	0.63	0.02	3.62	1	1	78	176510	8687750	68	dibucaine	prophylaxis	0	0	15.67	1	0	14	1980	102836	68	dibucaine	prophylaxis	21.8	81	0	0	306.09	1	0	2	420	24102	68	dibucaine	prophylaxis	0	0	549.33	1	0	2	132	13676	68	dibucaine	prophylaxis	0	0	1600	1	0	1	338	14221	68	dibucaine	prophylaxis	-8.33	0.000241172044878559	185.65	0.9642064	-0.01	0	0.007260824	-0.88	0.1	1.33558e-17	8283708
69	hexachlorophene	0	0	1.29	0.1237137	0	143	176511	8687685	69	hexachlorophene	peritoneal dialysis	0	0	265.69	1	0	10	198	117512	69	hexachlorophene	peritoneal dialysis	30.7	79.1	0	0	714.07	1	0	5	26	16183	69	hexachlorophene	peritoneal dialysis	0	0	1625.74	1	0	3	16	10116	69	hexachlorophene	peritoneal dialysis	0	0	3690.5	1	0	2	14	8931	69	hexachlorophene	peritoneal dialysis	-9.11	0.000110554715131105	650.85	0.9888291	0	0.01	0.8896533	0	0.37	0.9900706	8190828
70	lindane	0.68	0.08	2.51	1	2	144	176509	8687684	70	lindane	lice infestation	0	0	542.95	1	0	49	1	687	70	lindane	lice infestation	6	6	0	0	Inf	1	0	0	0	0	70	lindane	lice infestation	0	0	Inf	1	0	0	1	23	70	lindane	lice infestation	0	0	Inf	1	0	3	0	101	70	lindane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	sulfamerazine	0	0	8.18	1	0	24	176511	8687804	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	33.2	1	0	7	450	21474	71	sulfamerazine	chronic lymphocytic leukaemia	50.1	84.5	0	0	Inf	1	0	0	255	7185	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	144	5268	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	139	2870	71	sulfamerazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	trisulfapyrimidines\>	3.97	3.17	4.91	2.707633e-26	92	1141	176419	8686687	72	trisulfapyrimidines\>	hiv infection	1.3	0.16	4.8	0.6698051	2	127	705	58057	72	trisulfapyrimidines\>	hiv infection	31.4	64.3	0	0	56.54	1	0	5	132	6779	72	trisulfapyrimidines\>	hiv infection	0	0	27.89	1	0	8	121	5695	72	trisulfapyrimidines\>	hiv infection	0	0	315.84	1	0	3	27	3449	72	trisulfapyrimidines\>	hiv infection	-11.45	1.06494746038243e-05	433.73	0.9789406	0.01	0.01	0.05219583	0.9	0.22	4.366318e-05	893038
74	isoproterenol	0.69	0.14	2.03	0.8055611	3	215	176508	8687613	74	isoproterenol	ventricular tachycardia	0	0	80.86	1	0	12	9	1701	74	isoproterenol	ventricular tachycardia	16.3	49	0	0	Inf	1	0	0	1	53	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	0	1	236	74	isoproterenol	ventricular tachycardia	0	0	2111.96	1	0	1	2	111	74	isoproterenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	theophylline sodium glycinate	0	0	53.73	1	0	5	176511	8687823	75	theophylline sodium glycinate	asthma	0	0	66.24	1	0	4	2313	101101	75	theophylline sodium glycinate	asthma	22.1	77.5	0	0	Inf	1	0	0	546	16684	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	163	6242	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	447	14573	75	theophylline sodium glycinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	hyaluronidase	0.49	0.1	1.44	0.3004911	3	302	176508	8687526	76	hyaluronidase	local anaesthesia	0	0	16.08	1	0	55	14	2852	76	hyaluronidase	local anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	1	0	222	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	0	0	363	76	hyaluronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	tolazoline	0	0	12.76	1	0	16	176511	8687812	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	5	0	1240	77	tolazoline	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	19	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	39	77	tolazoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
78	doxylamine succinate	1.53	1.11	2.05	0.007527089	46	1481	176465	8686347	78	doxylamine succinate	insomnia	0.76	0.24	1.79	0.6921549	5	255	1773	68498	78	doxylamine succinate	insomnia	31	77	1.36	0.16	5.23	0.661436	2	44	374	11163	78	doxylamine succinate	insomnia	0	0	8.1	1	0	30	91	5528	78	doxylamine succinate	insomnia	1.67	0.19	6.6	0.3488649	2	32	329	8806	78	doxylamine succinate	insomnia	0.21	1.23367805995674	0.72	0.7663581	-0.01	0	0.0006988861	-0.82	0.12	9.440877e-12	8148188
79	amodiaquine	0	0	4.11	1	0	46	176511	8687782	79	amodiaquine	malaria	0	0	15.83	1	0	17	12	682	79	amodiaquine	malaria	36	36	0	0	Inf	1	0	0	0	0	79	amodiaquine	malaria	0	0	Inf	1	0	0	0	46	79	amodiaquine	malaria	0	0	Inf	1	0	0	1	47	79	amodiaquine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	diethylcarbamazine citrate	0	0	2.55	0.4085469	0	73	176511	8687755	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	1.32	0.1196896	0	35	10	97	80	diethylcarbamazine citrate	filariasis lymphatic	NA	NA	0	0	Inf	1	0	0	0	0	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	5	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	7	80	diethylcarbamazine citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	protamine	0.17	0.09	0.31	1.90602e-15	11	3111	176500	8684717	81	protamine	coronary artery bypass	0	0	0.26	4.658121e-06	0	1375	38	3453	81	protamine	coronary artery bypass	53.1	74.8	0	0	179.16	1	0	2	4	118	81	protamine	coronary artery bypass	0	0	106.28	1	0	3	5	185	81	protamine	coronary artery bypass	0	0	Inf	1	0	0	1	37	81	protamine	coronary artery bypass	-13.68	1.14512128592024e-06	2275.77	0.9952051	-0.08	0.04	0.04087301	0.02	1.12	0.9879972	82318
82	calcium gluceptate	0	0	11.19	1	0	18	176511	8687810	82	calcium gluceptate	multiple myeloma	0	0	140.62	1	0	3	994	57783	82	calcium gluceptate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	lidocaine	1.98	1.87	2.09	2.365497e-112	1394	34833	175117	8652995	83	lidocaine	pain	1.44	1.26	1.64	1.397129e-07	247	4294	7378	185034	83	lidocaine	pain	29.6	79.6	0.79	0.57	1.07	0.1393744	44	1121	1667	33609	83	lidocaine	pain	0.43	0.16	0.95	0.03427823	6	415	499	14761	83	lidocaine	pain	0.82	0.58	1.13	0.2624354	41	923	1354	25129	83	lidocaine	pain	-0.31	0.733446956224289	0.15	0.0421879	0	0	0.0006315715	-0.47	0.05	4.578561e-19	8431288
84	epinephrine	0.78	0.7	0.87	4.886681e-06	334	20970	176177	8666858	84	epinephrine	immunodeficiency common variable	0.25	0.16	0.4	1.61143e-11	24	2877	111	3381	84	epinephrine	immunodeficiency common variable	29.4	69.2	0.15	0.03	0.47	0.0001288569	3	515	32	797	84	epinephrine	immunodeficiency common variable	0.25	0.01	2.11	0.2532674	1	170	6	257	84	epinephrine	immunodeficiency common variable	0.08	0.01	0.33	3.544317e-06	2	632	31	827	84	epinephrine	immunodeficiency common variable	-2.21	0.109700648515511	0.6	0.00025341	0	0.01	0.8631802	-0.38	0.43	0.3729063	819268
85	sulfisoxazole	0.98	0.02	5.74	1	1	50	176510	8687778	85	sulfisoxazole	pyuria	0	0	464.61	1	0	2	1	23	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	sulfanilamide	1.49	0.04	8.91	0.4953334	1	33	176510	8687795	86	sulfanilamide	bipolar disorder	0	0	2768.95	1	0	1	725	53800	86	sulfanilamide	bipolar disorder	30.1	75.9	0	0	2319.14	1	0	1	90	5552	86	sulfanilamide	bipolar disorder	0	0	Inf	1	0	0	29	2871	86	sulfanilamide	bipolar disorder	0	0	2423.62	1	0	1	73	4714	86	sulfanilamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	bethanechol chloride	3.31	2.29	4.64	2.768793e-09	36	536	176475	8687292	87	bethanechol chloride	multiple sclerosis	0	0	2.49	0.410102	0	90	7263	431349	87	bethanechol chloride	multiple sclerosis	29	68.7	0	0	11.12	1	0	20	1064	58312	87	bethanechol chloride	multiple sclerosis	0	0	102.4	1	0	4	209	14071	87	bethanechol chloride	multiple sclerosis	0	0	10.25	1	0	21	977	52069	87	bethanechol chloride	multiple sclerosis	-9.61	6.70548243028111e-05	107.02	0.9284189	0.01	0	0.02971298	-0.23	0.08	0.00250346	8673518
88	ammonium chloride	1.48	0.59	3.1	0.3464137	7	233	176504	8687595	88	ammonium chloride	premedication	0	0	25.15	1	0	5	1201	27653	88	ammonium chloride	premedication	27.3	76	0	0	Inf	1	0	0	462	4962	88	ammonium chloride	premedication	0	0	Inf	1	0	0	122	2727	88	ammonium chloride	premedication	0	0	Inf	1	0	0	395	3713	88	ammonium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	caffeine	1.2	1.07	1.35	0.002952897	281	11498	176230	8676330	89	caffeine	migraine	0.83	0.58	1.15	0.2818832	38	1808	994	39192	89	caffeine	migraine	25.2	72	0.55	0.17	1.32	0.2206478	5	386	162	6869	89	caffeine	migraine	1.84	0.35	6.3	0.4124369	3	67	24	987	89	caffeine	migraine	0.45	0.12	1.2	0.1492214	4	388	157	6917	89	caffeine	migraine	-0.47	0.625002268282701	0.39	0.2303513	0.01	0	0.01840021	0.16	0.21	0.4581933	885478
90	ergotamine tartrate	1.17	0.56	2.18	0.6014474	10	420	176501	8687408	90	ergotamine tartrate	migraine	0.78	0.16	2.34	1	3	152	1029	40848	90	ergotamine tartrate	migraine	25.2	72	0	0	19.52	1	0	10	167	7245	90	ergotamine tartrate	migraine	0	0	211.19	1	0	2	27	1052	90	ergotamine tartrate	migraine	0	0	15	1	0	13	161	7292	90	ergotamine tartrate	migraine	-11.96	6.39496241626996e-06	375.34	0.9745721	0.01	0	0.02180037	0.15	0.21	0.4728295	885478
92	mechlorethamine	0.28	0.1	0.61	0.0002317713	6	1049	176505	8686779	92	mechlorethamine	hodgkin s disease	0.37	0.01	2.13	0.5226818	1	167	74	4515	92	mechlorethamine	hodgkin s disease	20.5	57.6	0	0	11.81	1	0	21	10	517	92	mechlorethamine	hodgkin s disease	0	0	45.86	1	0	13	5	500	92	mechlorethamine	hodgkin s disease	0	0	28.13	1	0	11	7	394	92	mechlorethamine	hodgkin s disease	-14.38	5.68650401646711e-07	1319.15	0.9913018	-0.03	0.02	0.05646673	-0.49	0.59	0.4080112	89308
93	methoxamine	0	0	4.88	1	0	39	176511	8687789	93	methoxamine	general anaesthesia	0	0	1061.27	1	0	5	4	2811	93	methoxamine	general anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	249	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	362	93	methoxamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	trihexyphenidyl	0.19	0.1	0.32	7.731821e-17	14	3615	176497	8684213	94	trihexyphenidyl	schizophrenia	1.09	0.22	3.23	0.758415	3	751	221	60064	94	trihexyphenidyl	schizophrenia	19	66	0	0	18.15	1	0	108	16	7449	94	trihexyphenidyl	schizophrenia	0	0	23.04	1	0	85	12	5347	94	trihexyphenidyl	schizophrenia	11.45	0.25	89.31	0.09516356	1	37	8	3397	94	trihexyphenidyl	schizophrenia	1.23	3.42122953628967	1.03	0.2328363	0.01	0.01	0.3619263	-0.14	0.44	0.7533158	888878
95	paramethadione	0	0	262.27	1	0	2	176511	8687826	95	paramethadione	epilepsy	0	0	4743.87	1	0	1	348	45717	95	paramethadione	epilepsy	19.6	70.4	0	0	Inf	1	0	0	64	4967	95	paramethadione	epilepsy	0	0	Inf	1	0	0	24	3569	95	paramethadione	epilepsy	0	0	Inf	1	0	0	48	4192	95	paramethadione	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96	aminosalicylic acid	1.4	0.79	2.29	0.1795247	16	564	176495	8687264	96	aminosalicylic acid	tuberculosis	3.14	1.48	6.06	0.001762409	11	147	92	3867	96	aminosalicylic acid	tuberculosis	18.8	63.7	2.68	0.87	7.01	0.04344224	6	65	25	726	96	aminosalicylic acid	tuberculosis	0	0	7.22	1	0	48	8	573	96	aminosalicylic acid	tuberculosis	5.47	1.65	15.78	0.002975492	6	24	21	462	96	aminosalicylic acid	tuberculosis	1.22	3.38718773362133	0.49	0.01292567	0	0.01	0.9979109	-1.51	0.41	0.0002730564	811428
97	aminosalicylate sodium	0	0	6.22	1	0	31	176511	8687797	97	aminosalicylate sodium	tuberculosis	0	0	19.97	1	0	9	103	4005	97	aminosalicylate sodium	tuberculosis	18.8	63.7	0	0	22.4	1	0	6	31	785	97	aminosalicylate sodium	tuberculosis	0	0	97.16	1	0	5	8	616	97	aminosalicylate sodium	tuberculosis	0	0	694.39	1	0	1	27	485	97	aminosalicylate sodium	tuberculosis	-12.65	3.20756011057785e-06	953.86	0.9894206	0	0.01	0.6454809	-1.43	0.41	0.0004871445	811428
98	sulfisoxazole diolamine	0	0	11.92	1	0	17	176511	8687811	98	sulfisoxazole diolamine	pyuria	0	0	464.61	1	0	2	1	23	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	chlorpheniramine maleate	1	0.79	1.25	1	79	3899	176432	8683929	99	chlorpheniramine maleate	prophylaxis	1.01	0.46	1.93	0.866325	9	465	1971	102385	99	chlorpheniramine maleate	prophylaxis	21.8	81	0	0	3.58	0.6290005	0	61	420	24043	99	chlorpheniramine maleate	prophylaxis	0	0	9.86	1	0	41	132	13637	99	chlorpheniramine maleate	prophylaxis	0	0	3.87	0.6272496	0	42	338	14180	99	chlorpheniramine maleate	prophylaxis	-12.5	3.72665317207867e-06	259.91	0.9616415	-0.01	0	0.006769476	-0.88	0.1	1.345562e-17	8283708
100	crotamiton	0.16	0.02	0.57	0.0007881627	2	625	176509	8687203	100	crotamiton	prophylaxis	0	0	1.93	0.2703255	0	101	1980	102749	100	crotamiton	prophylaxis	21.8	81	0	0	18.89	1	0	13	420	24091	100	crotamiton	prophylaxis	0	0	53.09	1	0	9	132	13669	100	crotamiton	prophylaxis	0	0	35.89	1	0	6	338	14216	100	crotamiton	prophylaxis	-10.41	3.01296747430444e-05	223.85	0.9629099	-0.01	0	0.007157179	-0.88	0.1	1.342798e-17	8283708
102	sulfasalazine	3.38	3.2	3.57	3.550023e-305	1408	20635	175103	8667193	102	sulfasalazine	rheumatoid arthritis	1.01	0.94	1.08	0.7491837	885	11472	32002	419428	102	sulfasalazine	rheumatoid arthritis	36	77	1.47	1.32	1.64	2.715359e-11	383	2627	10194	102936	102	sulfasalazine	rheumatoid arthritis	1.47	1.18	1.81	0.0005719859	105	717	2248	22501	102	sulfasalazine	rheumatoid arthritis	1.44	1.27	1.62	9.309719e-09	320	2352	9186	97117	102	sulfasalazine	rheumatoid arthritis	0.37	1.44773461466332	0.05	2.896318e-12	0	0	0.6264036	0.05	0.02	0.02343953	81345468
103	cortisone acetate	3.05	2.62	3.53	4.489587e-37	188	3039	176323	8684789	103	cortisone acetate	rheumatoid arthritis	0.97	0.66	1.38	0.9291616	33	447	32854	430453	103	cortisone acetate	rheumatoid arthritis	36	77	2	0.5	5.96	0.2709339	4	20	10573	105543	103	cortisone acetate	rheumatoid arthritis	0	0	8.38	1	0	6	2353	23212	103	cortisone acetate	rheumatoid arthritis	2.79	0.67	8.76	0.07782892	4	15	9502	99454	103	cortisone acetate	rheumatoid arthritis	0.68	1.97387773223045	0.55	0.2153536	0	0	0.5934279	0.06	0.02	0.01661179	81345468
104	procainamide	2.86	1.61	4.74	0.0002955625	16	275	176495	8687553	104	procainamide	ventricular tachycardia	0	0	32.06	1	0	28	9	1685	104	procainamide	ventricular tachycardia	16.3	49	0	0	656.21	1	0	3	1	50	104	procainamide	ventricular tachycardia	0	0	1759.87	1	0	5	1	231	104	procainamide	ventricular tachycardia	0	0	232.36	1	0	3	2	109	104	procainamide	ventricular tachycardia	-14.52	4.94360909734407e-07	2049.82	0.9943486	-0.04	0.02	0.0910249	-1.2	1.24	0.3346418	83518
106	aspirin	1.42	1.39	1.45	2.70584e-221	9951	351463	166560	8336365	106	aspirin	hypertension	1.11	1.04	1.18	0.00111276	1224	40956	7411	274917	106	aspirin	hypertension	43.8	83	0.97	0.84	1.11	0.6752381	238	8183	1553	51657	106	aspirin	hypertension	1.09	0.87	1.36	0.4197458	97	4657	509	26717	106	aspirin	hypertension	0.97	0.81	1.14	0.7026713	158	4627	1227	34680	106	aspirin	hypertension	0.06	1.06183654654536	0.07	0.3913043	-0.01	0	9.053485e-18	-0.61	0.05	1.548795e-35	8726728
