results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
53	methylergonovine maleate	0	0	1.39	0.1228229	0	723	32604	8831012	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	91.85	1	0	4	47	2799	53	methylergonovine maleate	foetal exposure during pregnancy	NA	NA	0	0	Inf	1	0	0	0	0	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	65	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	39	53	methylergonovine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	ascorbic acid	1.84	1.58	2.14	2.794836e-13	175	25804	32429	8805931	55	ascorbic acid	hypertension	0.82	0.3	1.79	0.8513662	6	1997	1180	321325	55	ascorbic acid	hypertension	42	82.9	0	0	6.5	1	0	151	237	61770	55	ascorbic acid	hypertension	0	0	14.42	1	0	83	102	31795	55	ascorbic acid	hypertension	0	0	9.16	1	0	101	166	40425	55	ascorbic acid	hypertension	-11.89	6.85864951026277e-06	290.12	0.9672975	-0.02	0	3.148027e-06	-0.26	0.13	0.03744692	8726728
56	biotin	1.52	1.14	2	0.003736634	53	9428	32551	8822307	56	biotin	rheumatoid arthritis	0	0	4.94	1	0	772	450	462565	56	biotin	rheumatoid arthritis	38	77.7	0	0	10.6	1	0	327	125	115046	56	biotin	rheumatoid arthritis	0	0	526.21	1	0	10	23	25538	56	biotin	rheumatoid arthritis	0	0	9.25	1	0	368	120	108487	56	biotin	rheumatoid arthritis	-11.71	8.21129428125349e-06	334.71	0.9720954	-0.01	0.01	0.01279121	-0.18	0.23	0.4361469	81345468
57	cyanocobalamin	1.02	0.76	1.34	0.8871421	51	13561	32553	8818174	57	cyanocobalamin	hypertension	0.62	0.13	1.83	0.6421755	3	1312	1183	322010	57	cyanocobalamin	hypertension	42	82.9	1.19	0.03	6.79	0.5691177	1	219	236	61702	57	cyanocobalamin	hypertension	3.18	0.08	18.52	0.2738186	1	99	101	31779	57	cyanocobalamin	hypertension	0	0	6.04	1	0	152	166	40374	57	cyanocobalamin	hypertension	0.1	1.10517091807565	1	0.9179402	-0.02	0	2.985512e-06	-0.26	0.13	0.03744258	8726728
58	dexpanthenol	0.75	0.02	4.2	1	1	362	32603	8831373	58	dexpanthenol	prophylaxis	0	0	22.62	1	0	62	285	104483	58	dexpanthenol	prophylaxis	26.7	79	0	0	95.34	1	0	15	69	23056	58	dexpanthenol	prophylaxis	0	0	228.34	1	0	7	43	13760	58	dexpanthenol	prophylaxis	0	0	251.87	1	0	8	35	14517	58	dexpanthenol	prophylaxis	-9.66	6.37845219315595e-05	375.39	0.9794617	0	0.01	0.8574914	0.26	0.23	0.2509909	8283708
59	niacinamide	0.97	0.44	1.84	1	9	2519	32595	8829216	59	niacinamide	crohn s disease	0	0	10.25	1	0	355	153	148281	59	niacinamide	crohn s disease	15.8	64.5	0	0	198.98	1	0	16	43	31860	59	niacinamide	crohn s disease	0	0	455.91	1	0	9	17	14120	59	niacinamide	crohn s disease	0	0	283.46	1	0	12	32	24158	59	niacinamide	crohn s disease	-9.9	5.01746820561753e-05	523.4	0.9849109	0	0.01	0.6252922	-0.08	0.3	0.779094	8383488
60	pyridoxine	1.26	0.9	1.71	0.1543393	40	8625	32564	8823110	60	pyridoxine	prophylaxis	0.74	0.02	4.16	1	1	497	284	104048	60	pyridoxine	prophylaxis	26.7	79	0	0	15.73	1	0	82	69	22989	60	pyridoxine	prophylaxis	0	0	21.42	1	0	59	43	13708	60	pyridoxine	prophylaxis	0	0	37.16	1	0	45	35	14480	60	pyridoxine	prophylaxis	-11.7	8.29381916075737e-06	387.57	0.9759212	0	0.01	0.853398	0.26	0.23	0.2486424	8283708
61	riboflavin 5-phosphate sodium	0	0	26.18	1	0	40	32604	8831695	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	11	0	732	61	riboflavin 5-phosphate sodium	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	1	0	63	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	0	0	78	61	riboflavin 5-phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	thiamine	2.26	1.74	2.9	1.073822e-08	63	7543	32541	8824192	62	thiamine	hypertension	0.46	0.01	2.55	0.7309356	1	598	1185	322724	62	thiamine	hypertension	42	82.9	0	0	8.35	1	0	118	237	61803	62	thiamine	hypertension	0	0	15.36	1	0	78	102	31800	62	thiamine	hypertension	0	0	14.38	1	0	65	166	40461	62	thiamine	hypertension	-10.98	1.70390975269345e-05	199.71	0.9561437	-0.02	0	2.904864e-06	-0.26	0.13	0.03802302	8726728
63	vitamin a palmitate	1.55	0.99	2.31	0.04057514	24	4204	32580	8827531	63	vitamin a palmitate	hypertension	2.87	0.59	8.51	0.08980366	3	285	1183	323037	63	vitamin a palmitate	hypertension	42	82.9	0	0	18.96	1	0	53	237	61868	63	vitamin a palmitate	hypertension	0	0	104.22	1	0	13	102	31865	63	vitamin a palmitate	hypertension	0	0	18.87	1	0	50	166	40476	63	vitamin a palmitate	hypertension	-10.98	1.70390975269345e-05	301.15	0.9709058	-0.02	0	3.023256e-06	-0.26	0.13	0.0368003	8726728
64	vitamin e	1.91	1.63	2.23	9.352539e-14	163	23136	32441	8808599	64	vitamin e	hypertension	1.19	0.51	2.35	0.5601977	8	1842	1178	321480	64	vitamin e	hypertension	42	82.9	0	0	2.26	0.4185	0	429	237	61492	64	vitamin e	hypertension	0	0	7.78	1	0	152	102	31726	64	vitamin e	hypertension	0	0	2.8	0.6460849	0	324	166	40202	64	vitamin e	hypertension	-12.95	2.37621897384794e-06	297.98	0.9653266	-0.02	0	3.286561e-06	-0.27	0.13	0.03508783	8726728
65	dienestrol	0	0	97.59	1	0	12	32604	8831723	65	dienestrol	hormone replacement therapy	0	0	499.19	1	0	4	123	40678	65	dienestrol	hormone replacement therapy	46.9	73.5	0	0	Inf	1	0	0	26	2640	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	9	1231	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	21	2239	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
66	methadone	1.81	1.56	2.09	1.262095e-13	189	28345	32415	8803390	66	methadone	pain	2.3	1.77	2.95	3.835599e-09	66	3534	1556	191797	66	methadone	pain	27	83	1.22	0.44	2.7	0.6436614	6	687	269	37552	66	methadone	pain	0.73	0.09	2.73	1	2	358	116	15205	66	methadone	pain	1.55	0.42	4.07	0.3366657	4	367	189	26887	66	methadone	pain	0.07	1.07250818125422	0.41	0.860124	-0.01	0	0.0007601821	0.08	0.12	0.4949294	8431288
67	propylthiouracil	0.53	0.06	1.91	0.6000493	2	1028	32602	8830707	67	propylthiouracil	hyperthyroidism	0	0	9.5	1	0	271	7	3690	67	propylthiouracil	hyperthyroidism	32.5	32.5	0	0	Inf	1	0	0	0	0	67	propylthiouracil	hyperthyroidism	0	0	Inf	1	0	11	0	239	67	propylthiouracil	hyperthyroidism	0	0	625.63	1	0	40	1	647	67	propylthiouracil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
68	dibucaine	3.47	0.09	19.93	0.2525647	1	78	32603	8831657	68	dibucaine	prophylaxis	0	0	111.54	1	0	14	285	104531	68	dibucaine	prophylaxis	26.7	79	0	0	10833.04	1	0	1	69	23070	68	dibucaine	prophylaxis	0	0	1748.86	1	0	2	43	13765	68	dibucaine	prophylaxis	0	0	12918.29	1	0	1	35	14524	68	dibucaine	prophylaxis	-8.73	0.000161662456225505	509.12	0.986325	0	0.01	0.856799	0.26	0.23	0.2507486	8283708
69	hexachlorophene	0	0	7.08	1	0	143	32604	8831592	69	hexachlorophene	peritoneal dialysis	0	0	7145.5	1	0	10	12	117698	69	hexachlorophene	peritoneal dialysis	64	72.9	0	0	Inf	1	0	1	0	3965	69	hexachlorophene	peritoneal dialysis	0	0	16384	1	0	3	2	10130	69	hexachlorophene	peritoneal dialysis	0	0	Inf	1	0	2	0	8945	69	hexachlorophene	peritoneal dialysis	-16.31	8.25385813660093e-08	88612.52	0.9998531	0.03	0.05	0.5116918	16.91	2249.75	0.9940023	8190828
70	lindane	3.76	0.45	13.84	0.1013562	2	144	32602	8831591	70	lindane	lice infestation	0	0	542.95	1	0	49	1	687	70	lindane	lice infestation	NA	NA	0	0	Inf	1	0	0	0	0	70	lindane	lice infestation	0	0	Inf	1	0	0	0	24	70	lindane	lice infestation	0	0	Inf	1	0	3	0	101	70	lindane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	sulfamerazine	0	0	45.05	1	0	24	32604	8831711	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	918.73	1	0	7	18	21906	71	sulfamerazine	chronic lymphocytic leukaemia	53.1	79	0	0	Inf	1	0	0	7	6067	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	8	5404	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	1	3008	71	sulfamerazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	trisulfapyrimidines\>	0	0	0.81	0.01756253	0	1233	32604	8830502	72	trisulfapyrimidines\>	hiv infection	0	0	9.13	1	0	129	188	58574	72	trisulfapyrimidines\>	hiv infection	14.8	58.7	0	0	143.1	1	0	8	32	7494	72	trisulfapyrimidines\>	hiv infection	0	0	117.81	1	0	8	30	5786	72	trisulfapyrimidines\>	hiv infection	0	0	1423.19	1	0	3	7	3469	72	trisulfapyrimidines\>	hiv infection	-11.2	1.3674196065681e-05	713.15	0.9874736	-0.01	0.01	0.1825898	1.06	0.43	0.01330724	893038
74	isoproterenol	0	0	4.62	1	0	218	32604	8831517	74	isoproterenol	ventricular tachycardia	0	0	364.98	1	0	12	3	1707	74	isoproterenol	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	0	0	237	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	1	0	113	74	isoproterenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	theophylline sodium glycinate	0	0	295.22	1	0	5	32604	8831730	75	theophylline sodium glycinate	asthma	0	0	274.58	1	0	4	568	102846	75	theophylline sodium glycinate	asthma	7	65.8	0	0	Inf	1	0	0	69	13974	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	31	6374	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	49	14971	75	theophylline sodium glycinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	hyaluronidase	1.79	0.22	6.52	0.3090354	2	303	32602	8831432	76	hyaluronidase	local anaesthesia	0	0	45.15	1	0	55	6	2860	76	hyaluronidase	local anaesthesia	9.2	47.9	0	0	Inf	1	0	0	0	235	76	hyaluronidase	local anaesthesia	0	0	7626.41	1	0	1	1	221	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	0	1	362	76	hyaluronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	tolazoline	0	0	70.23	1	0	16	32604	8831719	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	5	0	1240	77	tolazoline	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	19	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	39	77	tolazoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
78	doxylamine succinate	0.71	0.19	1.83	0.6714249	4	1523	32600	8830212	78	doxylamine succinate	insomnia	0	0	1.89	0.2735296	0	260	528	69743	78	doxylamine succinate	insomnia	16	75	0	0	9.46	1	0	42	116	11776	78	doxylamine succinate	insomnia	0	0	16.09	1	0	30	47	5572	78	doxylamine succinate	insomnia	0	0	12.6	1	0	34	84	9051	78	doxylamine succinate	insomnia	-12.63	3.27235712302789e-06	481.67	0.9790826	-0.03	0	2.125154e-14	-0.07	0.18	0.6956238	8148188
79	amodiaquine	0	0	22.62	1	0	46	32604	8831689	79	amodiaquine	malaria	0	0	17.52	1	0	17	11	683	79	amodiaquine	malaria	25.6	35.4	0	0	Inf	1	0	0	0	30	79	amodiaquine	malaria	0	0	Inf	1	0	0	0	46	79	amodiaquine	malaria	0	0	Inf	1	0	0	2	46	79	amodiaquine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	diethylcarbamazine citrate	0	0	14.04	1	0	73	32604	8831662	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	35	0	107	80	diethylcarbamazine citrate	filariasis lymphatic	NA	NA	0	0	Inf	1	0	0	0	0	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	5	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	7	80	diethylcarbamazine citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	protamine	0.35	0.09	0.89	0.02470096	4	3118	32600	8828617	81	protamine	coronary artery bypass	0	0	1.76	0.2020735	0	1375	7	3484	81	protamine	coronary artery bypass	NA	NA	0	0	Inf	1	0	0	0	0	81	protamine	coronary artery bypass	0	0	Inf	1	0	3	0	190	81	protamine	coronary artery bypass	0	0	Inf	1	0	0	0	38	81	protamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
82	calcium gluceptate	0	0	61.66	1	0	18	32604	8831717	82	calcium gluceptate	multiple myeloma	0	0	2031.35	1	0	3	74	58703	82	calcium gluceptate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	lidocaine	1.61	1.4	1.84	1.756098e-10	213	36014	32391	8795721	83	lidocaine	pain	1.13	0.81	1.53	0.4537309	42	4499	1580	190832	83	lidocaine	pain	27	83	1.27	0.62	2.31	0.3895929	11	1217	264	37022	83	lidocaine	pain	0.31	0.01	1.76	0.3815396	1	420	117	15143	83	lidocaine	pain	2.17	1.16	3.75	0.009460769	14	950	179	26304	83	lidocaine	pain	0.43	1.53725752354828	0.27	0.1030075	-0.01	0	0.0007276066	0.09	0.12	0.4680404	8431288
84	epinephrine	0.66	0.49	0.87	0.002156231	52	21252	32552	8810483	84	epinephrine	immunodeficiency common variable	0.9	0.13	5.34	1	3	2898	4	3488	84	epinephrine	immunodeficiency common variable	40.7	40.7	0	0	Inf	1	0	0	0	0	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	171	0	263	84	epinephrine	immunodeficiency common variable	0	0	52.74	1	0	634	1	857	84	epinephrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	sulfisoxazole	0	0	20.32	1	0	51	32604	8831684	85	sulfisoxazole	pyuria	0	0	Inf	1	0	2	0	24	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	sulfanilamide	0	0	31.05	1	0	34	32604	8831701	86	sulfanilamide	bipolar disorder	0	0	2696.79	1	0	1	745	53780	86	sulfanilamide	bipolar disorder	15.4	68.5	0	0	2331.4	1	0	1	104	6451	86	sulfanilamide	bipolar disorder	0	0	Inf	1	0	0	43	2857	86	sulfanilamide	bipolar disorder	0	0	2423.62	1	0	1	73	4714	86	sulfanilamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	bethanechol chloride	2.39	0.77	5.61	0.06215756	5	567	32599	8831168	87	bethanechol chloride	multiple sclerosis	0	0	13.92	1	0	90	1316	437296	87	bethanechol chloride	multiple sclerosis	26	67.2	0	0	55.34	1	0	20	221	59941	87	bethanechol chloride	multiple sclerosis	0	0	370.6	1	0	4	59	14221	87	bethanechol chloride	multiple sclerosis	0	0	54.18	1	0	21	189	52857	87	bethanechol chloride	multiple sclerosis	-9.8	5.54515994321769e-05	290.81	0.9731164	-0.01	0	0.01017912	0.14	0.15	0.3363857	8673518
88	ammonium chloride	0	0	4.2	1	0	240	32604	8831495	88	ammonium chloride	premedication	0	0	742.87	1	0	5	44	28810	88	ammonium chloride	premedication	18.8	71.1	0	0	Inf	1	0	0	9	5180	88	ammonium chloride	premedication	0	0	Inf	1	0	0	6	2843	88	ammonium chloride	premedication	0	0	Inf	1	0	0	5	4103	88	ammonium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	caffeine	1.62	1.26	2.05	0.0001730565	70	11709	32534	8820026	89	caffeine	migraine	0.87	0.47	1.49	0.7005939	14	1832	349	39837	89	caffeine	migraine	24	62.8	0.62	0.07	2.34	0.7709015	2	301	67	6228	89	caffeine	migraine	0	0	35.26	1	0	70	3	1008	89	caffeine	migraine	0.5	0.06	1.88	0.4377719	2	390	72	7002	89	caffeine	migraine	-0.73	0.481908990090202	0.72	0.3080708	0	0.01	0.7539532	-1.28	0.59	0.03060797	885478
90	ergotamine tartrate	3.83	1.4	8.42	0.005614049	6	424	32598	8831311	90	ergotamine tartrate	migraine	3.87	1.23	9.3	0.01139631	5	150	358	41519	90	ergotamine tartrate	migraine	24	62.8	0	0	144.69	1	0	4	69	6525	90	ergotamine tartrate	migraine	0	0	2295.44	1	0	2	3	1076	90	ergotamine tartrate	migraine	0	0	33.4	1	0	13	74	7379	90	ergotamine tartrate	migraine	-11.8	7.50455791507686e-06	615.54	0.9847114	0	0.01	0.7042326	-1.28	0.59	0.02975638	885478
92	mechlorethamine	0	0	0.95	0.03829657	0	1055	32604	8830680	92	mechlorethamine	hodgkin s disease	0	0	66.33	1	0	168	3	4586	92	mechlorethamine	hodgkin s disease	51.6	51.6	0	0	Inf	1	0	0	0	0	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	13	0	505	92	mechlorethamine	hodgkin s disease	0	0	1390.85	1	0	11	1	400	92	mechlorethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93	methoxamine	0	0	26.89	1	0	39	32604	8831696	93	methoxamine	general anaesthesia	0	0	3433.43	1	0	5	2	2813	93	methoxamine	general anaesthesia	24	24	0	0	Inf	1	0	0	0	0	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	249	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	1	361	93	methoxamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	trihexyphenidyl	2.64	1.84	3.68	5.559262e-07	35	3594	32569	8828141	94	trihexyphenidyl	schizophrenia	0.78	0.16	2.32	1	3	751	306	59979	94	trihexyphenidyl	schizophrenia	19	75.3	0	0	4.78	1	0	117	55	7934	94	trihexyphenidyl	schizophrenia	0	0	6.52	1	0	85	38	5321	94	trihexyphenidyl	schizophrenia	0	0	16.18	1	0	38	23	3382	94	trihexyphenidyl	schizophrenia	-13.6	1.24049507995671e-06	588.1	0.9815487	0	0.01	0.8546061	0.04	0.27	0.8687754	888878
95	paramethadione	270.74	3.45	16384	0.007342689	1	1	32603	8831734	95	paramethadione	epilepsy	Inf	2.19	Inf	0.01159206	1	0	533	45532	95	paramethadione	epilepsy	9.6	83	0	0	Inf	1	0	0	64	6501	95	paramethadione	epilepsy	0	0	Inf	1	0	0	31	3562	95	paramethadione	epilepsy	0	0	Inf	1	0	0	43	4197	95	paramethadione	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96	aminosalicylic acid	0	0	1.73	0.2853564	0	580	32604	8831155	96	aminosalicylic acid	tuberculosis	0	0	17.5	1	0	158	7	3952	96	aminosalicylic acid	tuberculosis	30.1	49.9	0	0	Inf	1	0	23	0	354	96	aminosalicylic acid	tuberculosis	0	0	468.61	1	0	48	1	580	96	aminosalicylic acid	tuberculosis	0	0	621.81	1	0	30	1	482	96	aminosalicylic acid	tuberculosis	-15.44	1.97012235697024e-07	3299.19	0.996267	-0.02	0.04	0.6737611	-0.1	1.43	0.9451861	811428
97	aminosalicylate sodium	0	0	34.23	1	0	31	32604	8831704	97	aminosalicylate sodium	tuberculosis	0	0	365.92	1	0	9	7	4101	97	aminosalicylate sodium	tuberculosis	30.1	49.9	0	0	Inf	1	0	3	0	374	97	aminosalicylate sodium	tuberculosis	0	0	4523.28	1	0	5	1	623	97	aminosalicylate sodium	tuberculosis	0	0	15219.69	1	0	1	1	511	97	aminosalicylate sodium	tuberculosis	-12.26	4.73750467854758e-06	2658.78	0.9963204	-0.01	0.04	0.7145382	-0.12	1.43	0.932434	811428
98	sulfisoxazole diolamine	0	0	65.62	1	0	17	32604	8831718	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	2	0	24	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	chlorpheniramine maleate	4.51	3.47	5.76	2.673712e-22	65	3913	32539	8827822	99	chlorpheniramine maleate	prophylaxis	0	0	2.87	0.6438768	0	474	285	104071	99	chlorpheniramine maleate	prophylaxis	26.7	79	0	0	22.88	1	0	57	69	23014	99	chlorpheniramine maleate	prophylaxis	0	0	31.3	1	0	41	43	13726	99	chlorpheniramine maleate	prophylaxis	0	0	39.89	1	0	42	35	14483	99	chlorpheniramine maleate	prophylaxis	-11.68	8.46136542174425e-06	433.8	0.978516	0	0.01	0.8506142	0.26	0.23	0.2505001	8283708
100	crotamiton	0	0	1.6	0.1833113	0	627	32604	8831108	100	crotamiton	prophylaxis	0	0	13.71	1	0	101	285	104444	100	crotamiton	prophylaxis	26.7	79	0	0	111.7	1	0	13	69	23058	100	crotamiton	prophylaxis	0	0	167.31	1	0	9	43	13758	100	crotamiton	prophylaxis	0	0	363.63	1	0	6	35	14519	100	crotamiton	prophylaxis	-9.7	6.12834950532221e-05	375.5	0.9793866	0	0.01	0.8568782	0.26	0.23	0.2504713	8283708
102	sulfasalazine	0.42	0.29	0.58	5.455673e-09	34	22009	32570	8809726	102	sulfasalazine	rheumatoid arthritis	1.26	0.7	2.1	0.3765318	15	12342	435	450995	102	sulfasalazine	rheumatoid arthritis	38	77.7	0.3	0.01	1.71	0.3875757	1	3005	124	112368	102	sulfasalazine	rheumatoid arthritis	0	0	5.24	1	0	822	23	24726	102	sulfasalazine	rheumatoid arthritis	0.67	0.08	2.49	1	2	2670	118	106185	102	sulfasalazine	rheumatoid arthritis	-0.62	0.537944437594674	0.71	0.3867125	-0.01	0.01	0.01269842	-0.17	0.23	0.4527623	81345468
103	cortisone acetate	1.18	0.64	1.98	0.4677478	14	3213	32590	8828522	103	cortisone acetate	rheumatoid arthritis	0	0	7.97	1	0	480	450	462857	103	cortisone acetate	rheumatoid arthritis	38	77.7	0	0	155.47	1	0	24	125	115349	103	cortisone acetate	rheumatoid arthritis	0	0	981.24	1	0	6	23	25542	103	cortisone acetate	rheumatoid arthritis	0	0	196.63	1	0	19	120	108836	103	cortisone acetate	rheumatoid arthritis	-8.72	0.000163287190921808	290.32	0.9760355	-0.01	0.01	0.01253183	-0.17	0.23	0.4439893	81345468
104	procainamide	1.87	0.23	6.83	0.2901409	2	289	32602	8831446	104	procainamide	ventricular tachycardia	0	0	149.91	1	0	28	3	1691	104	procainamide	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	5	0	232	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	3	0	111	104	procainamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
106	aspirin	0.92	0.86	0.97	0.002441846	1222	360192	31382	8471543	106	aspirin	hypertension	0.93	0.78	1.11	0.4620394	145	42035	1041	281287	106	aspirin	hypertension	42	82.9	1.1	0.75	1.59	0.5692416	35	8410	202	53511	106	aspirin	hypertension	1.96	1.21	3.11	0.004812501	26	4728	76	27150	106	aspirin	hypertension	0.53	0.26	0.98	0.03945449	11	4774	155	35752	106	aspirin	hypertension	0.15	1.16183424272828	0.18	0.4040612	-0.02	0	2.272505e-06	-0.27	0.13	0.03416875	8726728
107	oxycodone	1.82	1.71	1.94	6.121493e-68	1042	156991	31562	8674744	107	oxycodone	pain	1.89	1.69	2.11	7.04666e-28	458	33619	1164	161712	107	oxycodone	pain	27	83	1.14	0.83	1.54	0.3842058	54	6768	221	31471	107	oxycodone	pain	1.53	0.98	2.32	0.04745966	32	3049	86	12514	107	oxycodone	pain	0.85	0.54	1.29	0.4853711	26	4231	167	23023	107	oxycodone	pain	0.09	1.09417428370521	0.15	0.5262821	-0.01	0	0.000796198	0.08	0.12	0.5127796	8431288
108	oxycodone terephthalate	2.27	1.27	3.75	0.004815323	15	1791	32589	8829944	108	oxycodone terephthalate	pain	2.93	1.39	5.47	0.002978585	10	412	1612	194919	108	oxycodone terephthalate	pain	27	83	0	0	14.25	1	0	38	275	38201	108	oxycodone terephthalate	pain	0	0	43.81	1	0	13	118	15550	108	oxycodone terephthalate	pain	0	0	20.04	1	0	28	193	27226	108	oxycodone terephthalate	pain	-10.74	2.16609382533591e-05	226.9	0.9622635	-0.01	0	0.0007122009	0.08	0.12	0.491763	8431288
109	methantheline bromide	0	0	22.62	1	0	46	32604	8831689	109	methantheline bromide	depression	0	0	16.96	1	0	14	3620	203522	109	methantheline bromide	depression	19	72.9	0	0	Inf	1	0	0	603	29885	109	methantheline bromide	depression	0	0	Inf	1	0	0	204	10880	109	methantheline bromide	depression	0	0	Inf	1	0	0	469	25586	109	methantheline bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
