results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
55	ascorbic acid	1.88	1.6	2.2	8.5e-13	156	25823	28286	8810074	55	ascorbic acid	hypertension	0.14	0	0.78	0.013	1	2002	1147	321358	55	ascorbic acid	hypertension	37	82.3	0	0	9.58	1	0	156	159	62928	55	ascorbic acid	hypertension	0	0	31.32	1	0	83	48	31849	55	ascorbic acid	hypertension	0	0	11.74	1	0	101	130	40461	55	ascorbic acid	hypertension	-11.45	1.06494746038243e-05	287.39	0.97	-0.02	0	0	-0.78	0.17	0
56	biotin	1.81	1.37	2.36	5.4e-05	55	9426	28387	8826471	56	biotin	rheumatoid arthritis	0	0	4.12	1	0	772	539	462476	56	biotin	rheumatoid arthritis	25.2	73	0	0	10	1	0	314	137	114355	56	biotin	rheumatoid arthritis	0	0	824.91	1	0	10	15	25546	56	biotin	rheumatoid arthritis	0	0	7.91	1	0	368	140	108467	56	biotin	rheumatoid arthritis	-11.82	7.35595771211205e-06	333.34	0.97	-0.02	0.01	0	-0.74	0.27	0.01
57	cyanocobalamin	1.24	0.93	1.62	0.13	54	13558	28388	8822339	57	cyanocobalamin	hypertension	0.21	0.01	1.19	0.1	1	1314	1147	322046	57	cyanocobalamin	hypertension	37	82.3	0	0	6.55	1	0	227	159	62857	57	cyanocobalamin	hypertension	0	0	25.89	1	0	100	48	31832	57	cyanocobalamin	hypertension	0	0	7.75	1	0	152	130	40410	57	cyanocobalamin	hypertension	-11.52	9.92950430585108e-06	246.55	0.96	-0.02	0	0	-0.78	0.17	0
58	dexpanthenol	0	0	3.17	0.64	0	363	28442	8835534	58	dexpanthenol	prophylaxis	0	0	30.65	1	0	62	211	104557	58	dexpanthenol	prophylaxis	19.5	73.3	0	0	399.17	1	0	9	27	20278	58	dexpanthenol	prophylaxis	0	0	1359.89	1	0	7	8	13795	58	dexpanthenol	prophylaxis	0	0	391.1	1	0	8	23	14529	58	dexpanthenol	prophylaxis	-9.66	6.37845219315595e-05	608.48	0.99	-0.02	0.01	0.01	-0.96	0.41	0.02
59	niacinamide	0.37	0.08	1.08	0.076	3	2525	28439	8833372	59	niacinamide	crohn s disease	0	0	6.07	1	0	355	257	148177	59	niacinamide	crohn s disease	17.7	60	0	0	159.23	1	0	14	55	28262	59	niacinamide	crohn s disease	0	0	428.37	1	0	9	18	14119	59	niacinamide	crohn s disease	0	0	199.33	1	0	12	45	24145	59	niacinamide	crohn s disease	-10.12	4.02661255318714e-05	519.44	0.98	-0.02	0.01	0.01	-0.44	0.28	0.12
60	pyridoxine	1.73	1.28	2.3	4e-04	48	8617	28394	8827280	60	pyridoxine	prophylaxis	1	0.03	5.64	1	1	497	210	104122	60	pyridoxine	prophylaxis	19.5	73.3	0	0	39.85	1	0	76	27	20211	60	pyridoxine	prophylaxis	0	0	139.62	1	0	59	8	13743	60	pyridoxine	prophylaxis	0	0	58.13	1	0	45	23	14492	60	pyridoxine	prophylaxis	-11.72	8.12959053802051e-06	622.37	0.98	-0.02	0.01	0.01	-0.96	0.41	0.02
61	riboflavin 5-phosphate sodium	0	0	30.03	1	0	40	28442	8835857	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	11	0	732	61	riboflavin 5-phosphate sodium	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	1	0	63	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	0	0	78	61	riboflavin 5-phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	thiamine	1.48	1.03	2.05	0.025	36	7570	28406	8828327	62	thiamine	hypertension	0	0	1.74	0.28	0	599	1148	322761	62	thiamine	hypertension	37	82.3	0	0	11.26	1	0	133	159	62951	62	thiamine	hypertension	0	0	33.36	1	0	78	48	31854	62	thiamine	hypertension	0	0	18.44	1	0	65	130	40497	62	thiamine	hypertension	-11.51	1.00292974831878e-05	326.22	0.97	-0.02	0	0	-0.78	0.17	0
63	vitamin a palmitate	0.59	0.25	1.16	0.17	8	4220	28434	8831677	63	vitamin a palmitate	hypertension	0	0	3.63	0.63	0	288	1148	323072	63	vitamin a palmitate	hypertension	37	82.3	0	0	28.35	1	0	54	159	63030	63	vitamin a palmitate	hypertension	0	0	224.62	1	0	13	48	31919	63	vitamin a palmitate	hypertension	0	0	24.19	1	0	50	130	40512	63	vitamin a palmitate	hypertension	-10.65	2.3700841597752e-05	299.46	0.97	-0.02	0	0	-0.78	0.17	0
64	vitamin e	1.54	1.27	1.85	1.3e-05	115	23184	28327	8812713	64	vitamin e	hypertension	1.07	0.43	2.22	0.84	7	1843	1141	321517	64	vitamin e	hypertension	37	82.3	0.91	0.02	5.19	1	1	434	158	62650	64	vitamin e	hypertension	4.48	0.11	26.57	0.2	1	151	47	31781	64	vitamin e	hypertension	0	0	3.59	0.63	0	324	130	40238	64	vitamin e	hypertension	-0.18	0.835270211411272	1	0.85	-0.02	0	0	-0.78	0.17	0
65	dienestrol	28.25	0.66	194.9	0.038	1	11	28441	8835886	65	dienestrol	hormone replacement therapy	0	0	361.58	1	0	4	171	40630	65	dienestrol	hormone replacement therapy	40.8	73.1	0	0	Inf	1	0	0	11	2937	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	2	1238	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	11	2249	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
66	methadone	1.66	1.4	1.94	1.2e-08	151	28383	28291	8807514	66	methadone	pain	1.83	1.31	2.5	0.00034	42	3558	1237	192116	66	methadone	pain	24.5	74.3	0.53	0.06	1.94	0.6	2	653	193	33189	66	methadone	pain	0.83	0.02	4.89	1	1	359	51	15270	66	methadone	pain	0.44	0.01	2.52	0.73	1	370	164	26912	66	methadone	pain	-0.64	0.527292424043049	0.71	0.37	-0.02	0	0	-0.57	0.16	0
67	propylthiouracil	0	0	1.11	0.087	0	1030	28442	8834867	67	propylthiouracil	hyperthyroidism	0	0	4.49	1	0	271	13	3684	67	propylthiouracil	hyperthyroidism	41	41.1	0	0	Inf	1	0	0	1	0	67	propylthiouracil	hyperthyroidism	0	0	Inf	1	0	11	0	239	67	propylthiouracil	hyperthyroidism	0	0	86.88	1	0	40	2	646	67	propylthiouracil	hyperthyroidism	-17.36	2.88833653780492e-08	5985.72	1	-0.05	0.04	0.14	-16.63	2804.26	1
68	dibucaine	0	0	14.85	1	0	79	28442	8835818	68	dibucaine	prophylaxis	0	0	151	1	0	14	211	104605	68	dibucaine	prophylaxis	19.5	73.3	0	0	16384	1	0	1	27	20286	68	dibucaine	prophylaxis	0	0	8192	1	0	2	8	13800	68	dibucaine	prophylaxis	0	0	16384	1	0	1	23	14536	68	dibucaine	prophylaxis	-8.65	0.000175126848157658	826.49	0.99	-0.02	0.01	0.01	-0.96	0.41	0.02
69	hexachlorophene	4.41	0.53	16.22	0.078	2	141	28440	8835756	69	hexachlorophene	peritoneal dialysis	0	0	2295.58	1	0	10	23	117687	69	hexachlorophene	peritoneal dialysis	38.9	79.4	0	0	4.5036e+15	1	0	4	1	15335	69	hexachlorophene	peritoneal dialysis	0	0	16384	1	0	3	2	10130	69	hexachlorophene	peritoneal dialysis	0	0	4.5036e+15	1	0	2	1	8944	69	hexachlorophene	peritoneal dialysis	-8.84	0.000144822746682688	1760.49	1	-0.01	0.03	0.86	0.58	1.23	0.63
70	lindane	4.32	0.52	15.87	0.081	2	144	28440	8835753	70	lindane	lice infestation	0	0	34.39	1	0	49	3	685	70	lindane	lice infestation	NA	NA	0	0	Inf	1	0	0	0	0	70	lindane	lice infestation	0	0	Inf	1	0	0	0	24	70	lindane	lice infestation	0	0	Inf	1	0	3	0	101	70	lindane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	sulfamerazine	0	0	51.65	1	0	24	28442	8835873	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	16384	1	0	7	2	21922	71	sulfamerazine	chronic lymphocytic leukaemia	73	73	0	0	Inf	1	0	0	0	0	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	1	5411	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	0	3009	71	sulfamerazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	trisulfapyrimidines\>	0.5	0.06	1.83	0.45	2	1231	28440	8834666	72	trisulfapyrimidines\>	hiv infection	0	0	28.78	1	0	129	61	58701	72	trisulfapyrimidines\>	hiv infection	24	57.2	0	0	406.1	1	0	7	13	6898	72	trisulfapyrimidines\>	hiv infection	0	0	289.91	1	0	8	13	5803	72	trisulfapyrimidines\>	hiv infection	0	0	4120.81	1	0	3	3	3473	72	trisulfapyrimidines\>	hiv infection	-11.39	1.13080013358472e-05	1170.21	0.99	-0.02	0.02	0.23	1.11	0.65	0.09
74	isoproterenol	0	0	5.3	1	0	218	28442	8835679	74	isoproterenol	ventricular tachycardia	0	0	792.85	1	0	12	2	1708	74	isoproterenol	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	0	0	237	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	1	0	113	74	isoproterenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	theophylline sodium glycinate	0	0	338.51	1	0	5	28442	8835892	75	theophylline sodium glycinate	asthma	0	0	259.85	1	0	4	600	102814	75	theophylline sodium glycinate	asthma	12	75.3	0	0	Inf	1	0	0	109	17464	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	26	6379	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	96	14924	75	theophylline sodium glycinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	hyaluronidase	0	0	3.78	1	0	305	28442	8835592	76	hyaluronidase	local anaesthesia	0	0	45.15	1	0	55	6	2860	76	hyaluronidase	local anaesthesia	43.9	75.4	0	0	Inf	1	0	0	1	270	76	hyaluronidase	local anaesthesia	0	0	4037.68	1	0	1	2	220	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	0	1	362	76	hyaluronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	tolazoline	0	0	80.4	1	0	16	28442	8835881	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	5	0	1240	77	tolazoline	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	19	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	39	77	tolazoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
78	doxylamine succinate	2.05	0.98	3.78	0.035	10	1517	28432	8834380	78	doxylamine succinate	insomnia	0.77	0.09	2.84	1	2	258	696	69575	78	doxylamine succinate	insomnia	28	76	0	0	7.87	1	0	44	129	11442	78	doxylamine succinate	insomnia	0	0	24.93	1	0	30	31	5588	78	doxylamine succinate	insomnia	0	0	9.05	1	0	34	116	9019	78	doxylamine succinate	insomnia	-11.72	8.12959053802051e-06	292.77	0.97	-0.03	0	0	-0.82	0.2	0
79	amodiaquine	0	0	25.95	1	0	46	28442	8835851	79	amodiaquine	malaria	0	0	11.4	1	0	17	16	678	79	amodiaquine	malaria	36	36	0	0	Inf	1	0	0	0	0	79	amodiaquine	malaria	0	0	Inf	1	0	0	0	46	79	amodiaquine	malaria	0	0	Inf	1	0	0	1	47	79	amodiaquine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	diethylcarbamazine citrate	0	0	16.1	1	0	73	28442	8835824	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	35	0	107	80	diethylcarbamazine citrate	filariasis lymphatic	NA	NA	0	0	Inf	1	0	0	0	0	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	5	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	7	80	diethylcarbamazine citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	protamine	0.4	0.11	1.02	0.056	4	3118	28438	8832779	81	protamine	coronary artery bypass	0	0	3.85	0.58	0	1375	4	3487	81	protamine	coronary artery bypass	83	83	0	0	Inf	1	0	0	0	0	81	protamine	coronary artery bypass	0	0	Inf	1	0	3	0	190	81	protamine	coronary artery bypass	0	0	Inf	1	0	0	1	37	81	protamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
82	calcium gluceptate	0	0	70.65	1	0	18	28442	8835879	82	calcium gluceptate	multiple myeloma	0	0	2996.29	1	0	3	51	58726	82	calcium gluceptate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	lidocaine	1.28	1.09	1.51	0.0033	149	36078	28293	8799819	83	lidocaine	pain	1.19	0.83	1.67	0.3	35	4506	1244	191168	83	lidocaine	pain	24.5	74.3	1.15	0.45	2.42	0.68	7	1063	188	32779	83	lidocaine	pain	0	0	2.67	0.41	0	421	52	15208	83	lidocaine	pain	1.22	0.48	2.58	0.52	7	957	158	26325	83	lidocaine	pain	-0.02	0.980198673306755	0.39	0.95	-0.02	0	0	-0.58	0.16	0
84	epinephrine	0.89	0.68	1.15	0.43	61	21243	28381	8814654	84	epinephrine	immunodeficiency common variable	0.4	0.04	2.24	0.31	2	2899	6	3486	84	epinephrine	immunodeficiency common variable	49	49	0	0	Inf	1	0	0	0	0	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	171	0	263	84	epinephrine	immunodeficiency common variable	Inf	0.03	Inf	0.42	1	633	0	858	84	epinephrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	sulfisoxazole	0	0	23.29	1	0	51	28442	8835846	85	sulfisoxazole	pyuria	0	0	Inf	1	0	2	0	24	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	sulfanilamide	9.41	0.23	56.21	0.1	1	33	28441	8835864	86	sulfanilamide	bipolar disorder	0	0	2447.57	1	0	1	823	53702	86	sulfanilamide	bipolar disorder	17	69.3	0	0	2469.31	1	0	1	97	6387	86	sulfanilamide	bipolar disorder	0	0	Inf	1	0	0	28	2872	86	sulfanilamide	bipolar disorder	0	0	2087.5	1	0	1	85	4702	86	sulfanilamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	bethanechol chloride	0.54	0.01	3.04	1	1	571	28441	8835326	87	bethanechol chloride	multiple sclerosis	0	0	14.07	1	0	90	1302	437310	87	bethanechol chloride	multiple sclerosis	27	66	0	0	54.79	1	0	19	227	57627	87	bethanechol chloride	multiple sclerosis	0	0	631.5	1	0	4	35	14245	87	bethanechol chloride	multiple sclerosis	0	0	46.06	1	0	21	222	52824	87	bethanechol chloride	multiple sclerosis	-9.81	5.48998467989523e-05	290.27	0.97	-0.02	0	0	-0.54	0.18	0
88	ammonium chloride	0	0	4.81	1	0	240	28442	8835657	88	ammonium chloride	premedication	0	0	455.04	1	0	5	70	28784	88	ammonium chloride	premedication	28.4	73.1	0	0	Inf	1	0	0	18	5084	88	ammonium chloride	premedication	0	0	Inf	1	0	0	3	2846	88	ammonium chloride	premedication	0	0	Inf	1	0	0	17	4091	88	ammonium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	caffeine	2.72	2.22	3.31	3.9e-18	102	11677	28340	8824220	89	caffeine	migraine	1.69	1.05	2.6	0.019	23	1823	297	39889	89	caffeine	migraine	20	63.6	2.75	1.05	6.15	0.02	7	329	51	6599	89	caffeine	migraine	0	0	15.95	1	0	70	5	1006	89	caffeine	migraine	2.56	1.05	5.45	0.02	8	384	57	7017	89	caffeine	migraine	0.95	2.58570965931585	0.38	0.01	-0.02	0.01	0	-0.69	0.47	0.14
90	ergotamine tartrate	2.92	0.79	7.52	0.051	4	426	28438	8835471	90	ergotamine tartrate	migraine	3.48	0.93	9.19	0.031	4	151	316	41561	90	ergotamine tartrate	migraine	20	63.6	0	0	184.3	1	0	4	58	6924	90	ergotamine tartrate	migraine	0	0	1239.88	1	0	2	5	1074	90	ergotamine tartrate	migraine	0	0	38.19	1	0	13	65	7388	90	ergotamine tartrate	migraine	-11.38	1.14216486386605e-05	616.47	0.99	-0.02	0.01	0.01	-0.67	0.47	0.15
92	mechlorethamine	0	0	1.09	0.056	0	1055	28442	8834842	92	mechlorethamine	hodgkin s disease	0	0	1047.88	1	0	168	1	4588	92	mechlorethamine	hodgkin s disease	NA	NA	0	0	Inf	1	0	0	0	0	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	13	0	505	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	11	0	401	92	mechlorethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93	methoxamine	0	0	30.83	1	0	39	28442	8835858	93	methoxamine	general anaesthesia	0	0	16348.46	1	0	5	1	2814	93	methoxamine	general anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	249	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	362	93	methoxamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	trihexyphenidyl	2.5	1.67	3.6	1.3e-05	29	3600	28413	8832297	94	trihexyphenidyl	schizophrenia	0.69	0.08	2.52	1	2	752	232	60053	94	trihexyphenidyl	schizophrenia	20.5	68	0	0	7.63	1	0	114	34	7472	94	trihexyphenidyl	schizophrenia	0	0	12.29	1	0	85	21	5338	94	trihexyphenidyl	schizophrenia	0	0	21.15	1	0	38	18	3387	94	trihexyphenidyl	schizophrenia	-13.02	2.21557188595908e-06	585.22	0.98	-0.02	0.01	0.09	-0.35	0.32	0.28
95	paramethadione	0	0	1675.66	1	0	2	28442	8835895	95	paramethadione	epilepsy	0	0	11485.13	1	0	1	128	45937	95	paramethadione	epilepsy	23.1	63.2	0	0	Inf	1	0	0	24	4047	95	paramethadione	epilepsy	0	0	Inf	1	0	0	11	3582	95	paramethadione	epilepsy	0	0	Inf	1	0	0	17	4223	95	paramethadione	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96	aminosalicylic acid	1.07	0.13	3.9	0.71	2	578	28440	8835319	96	aminosalicylic acid	tuberculosis	0	0	962.54	1	0	158	1	3958	96	aminosalicylic acid	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	96	aminosalicylic acid	tuberculosis	0	0	Inf	1	0	48	0	581	96	aminosalicylic acid	tuberculosis	0	0	Inf	1	0	30	0	483	96	aminosalicylic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
97	aminosalicylate sodium	0	0	39.29	1	0	31	28442	8835866	97	aminosalicylate sodium	tuberculosis	0	0	13927.64	1	0	9	1	4107	97	aminosalicylate sodium	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	97	aminosalicylate sodium	tuberculosis	0	0	Inf	1	0	5	0	624	97	aminosalicylate sodium	tuberculosis	0	0	Inf	1	0	1	0	512	97	aminosalicylate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
98	sulfisoxazole diolamine	0	0	75.24	1	0	17	28442	8835880	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	2	0	24	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	chlorpheniramine maleate	1.25	0.72	2.04	0.33	16	3962	28426	8831935	99	chlorpheniramine maleate	prophylaxis	3.19	0.65	9.51	0.071	3	471	208	104148	99	chlorpheniramine maleate	prophylaxis	19.5	73.3	0	0	52.58	1	0	58	27	20229	99	chlorpheniramine maleate	prophylaxis	0	0	202.9	1	0	41	8	13761	99	chlorpheniramine maleate	prophylaxis	0	0	62.53	1	0	42	23	14495	99	chlorpheniramine maleate	prophylaxis	-11.86	7.06752648464835e-06	695.87	0.99	-0.02	0.01	0.01	-0.96	0.41	0.02
100	crotamiton	0	0	1.83	0.28	0	627	28442	8835270	100	crotamiton	prophylaxis	0	0	18.59	1	0	101	211	104518	100	crotamiton	prophylaxis	19.5	73.3	0	0	314.54	1	0	11	27	20276	100	crotamiton	prophylaxis	0	0	1022.6	1	0	9	8	13793	100	crotamiton	prophylaxis	0	0	557.17	1	0	6	23	14531	100	crotamiton	prophylaxis	-9.78	5.65717960473339e-05	593.98	0.99	-0.02	0.01	0.01	-0.96	0.41	0.02
102	sulfasalazine	0.61	0.44	0.82	0.00052	43	22000	28399	8813897	102	sulfasalazine	rheumatoid arthritis	1.05	0.58	1.74	0.79	15	12342	524	450906	102	sulfasalazine	rheumatoid arthritis	25.2	73	0.85	0.17	2.56	1	3	2926	134	111743	102	sulfasalazine	rheumatoid arthritis	7.55	1.36	28.05	0.011	3	819	12	24737	102	sulfasalazine	rheumatoid arthritis	0	0	1.06	0.053	0	2672	140	106163	102	sulfasalazine	rheumatoid arthritis	-0.27	0.763379494336853	0.58	0.65	-0.02	0.01	0	-0.74	0.27	0.01
103	cortisone acetate	1.16	0.6	2.03	0.53	12	3215	28430	8832682	103	cortisone acetate	rheumatoid arthritis	1.8	0.05	10.09	0.43	1	479	538	462769	103	cortisone acetate	rheumatoid arthritis	25.2	73	0	0	147.24	1	0	23	137	114646	103	cortisone acetate	rheumatoid arthritis	0	0	1588.03	1	0	6	15	25550	103	cortisone acetate	rheumatoid arthritis	0	0	168.38	1	0	19	140	108816	103	cortisone acetate	rheumatoid arthritis	-8.75	0.000158461325115751	288.7	0.98	-0.02	0.01	0	-0.74	0.27	0.01
104	procainamide	1.07	0.03	6.02	0.61	1	290	28441	8835607	104	procainamide	ventricular tachycardia	0	0	327.76	1	0	28	2	1692	104	procainamide	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	5	0	232	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	3	0	111	104	procainamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
106	aspirin	0.95	0.9	1.01	0.11	1107	360307	27335	8475590	106	aspirin	hypertension	0.83	0.69	1	0.053	127	42053	1021	281307	106	aspirin	hypertension	37	82.3	1.04	0.63	1.64	0.82	22	8431	137	54653	106	aspirin	hypertension	0.98	0.37	2.2	1	7	4747	41	27185	106	aspirin	hypertension	1.05	0.58	1.79	0.79	16	4769	114	35793	106	aspirin	hypertension	0.12	1.12749685157938	0.23	0.59	-0.02	0	0	-0.78	0.17	0
107	oxycodone	2.05	1.92	2.18	1.9e-90	1017	157016	27425	8678881	107	oxycodone	pain	2.21	1.95	2.49	4.6e-35	402	33675	877	161999	107	oxycodone	pain	24.5	74.3	1.22	0.85	1.73	0.26	42	6204	153	27638	107	oxycodone	pain	1.66	0.85	3.11	0.11	15	3066	37	12563	107	oxycodone	pain	1.16	0.75	1.75	0.45	29	4228	136	23054	107	oxycodone	pain	0.23	1.25860000992948	0.17	0.17	-0.02	0	0	-0.59	0.16	0
108	oxycodone terephthalate	4.36	2.82	6.46	2.7e-09	25	1781	28417	8834116	108	oxycodone terephthalate	pain	2.97	1.27	5.92	0.0069	8	414	1271	195260	108	oxycodone terephthalate	pain	24.5	74.3	0	0	18.34	1	0	37	195	33805	108	oxycodone terephthalate	pain	0	0	101.59	1	0	13	52	15616	108	oxycodone terephthalate	pain	0	0	23.51	1	0	28	165	27254	108	oxycodone terephthalate	pain	-10.49	2.78131952666168e-05	224.44	0.96	-0.02	0	0	-0.58	0.16	0
109	methantheline bromide	0	0	25.95	1	0	46	28442	8835851	109	methantheline bromide	depression	0	0	17.79	1	0	14	3453	203689	109	methantheline bromide	depression	19.1	70	0	0	Inf	1	0	0	564	28436	109	methantheline bromide	depression	0	0	Inf	1	0	0	143	10941	109	methantheline bromide	depression	0	0	Inf	1	0	0	488	25567	109	methantheline bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
110	secobarbital sodium	0	0	40.63	1	0	30	28442	8835867	110	secobarbital sodium	insomnia	0	0	109.21	1	0	5	698	69828	110	secobarbital sodium	insomnia	28	76	0	0	Inf	1	0	0	129	11486	110	secobarbital sodium	insomnia	0	0	Inf	1	0	0	31	5618	110	secobarbital sodium	insomnia	0	0	Inf	1	0	0	116	9053	110	secobarbital sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
111	dicyclomine	2.33	1.85	2.9	1.6e-11	82	10933	28360	8824964	111	dicyclomine	crohn s disease	0.7	0.08	2.57	1	2	1636	255	146896	111	dicyclomine	crohn s disease	17.7	60	0	0	5.78	1	0	337	55	27939	111	dicyclomine	crohn s disease	0	0	33.45	1	0	97	18	14031	111	dicyclomine	crohn s disease	0	0	6.05	1	0	338	45	23819	111	dicyclomine	crohn s disease	-13.16	1.92612566517659e-06	512.27	0.98	-0.02	0.01	0.01	-0.45	0.28	0.11
112	corticotropin	0.51	0.21	1.06	0.076	7	4241	28435	8831656	112	corticotropin	infantile spasms	0	0	Inf	1	0	315	0	3720	112	corticotropin	infantile spasms	NA	NA	0	0	Inf	1	0	0	0	0	112	corticotropin	infantile spasms	0	0	Inf	1	0	37	0	539	112	corticotropin	infantile spasms	0	0	Inf	1	0	32	0	478	112	corticotropin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
113	norepinephrine bitartrate	0.28	0.03	1	0.058	2	2240	28440	8833657	113	norepinephrine bitartrate	coronary artery bypass	0	0	14.81	1	0	452	4	4410	113	norepinephrine bitartrate	coronary artery bypass	83	83	0	0	Inf	1	0	0	0	0	113	norepinephrine bitartrate	coronary artery bypass	0	0	Inf	1	0	0	0	193	113	norepinephrine bitartrate	coronary artery bypass	0	0	Inf	1	0	0	1	37	113	norepinephrine bitartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
