results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
52	ferrous	1.55	1.46	1.64	1.693898e-43	1185	37542	176364	8649248	52	ferrous	hypertension	1.36	1.09	1.67	0.005182839	94	3206	6801	314407	52	ferrous	hypertension	38	82.9	1.13	0.63	1.89	0.5775231	15	844	966	61565	52	ferrous	hypertension	0.23	0.01	1.3	0.1378318	1	398	340	31241	52	ferrous	hypertension	1.22	0.66	2.08	0.4507859	14	601	748	39329	52	ferrous	hypertension	-0.05	0.951229424500714	0.26	0.8566054	-0.02	0	8.070956e-37	-0.59	0.07	1.672859e-19	8726728
53	methylergonovine maleate	1.32	0.79	2.08	0.2299119	19	704	177530	8686086	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	9	1	0	4	411	2435	53	methylergonovine maleate	foetal exposure during pregnancy	0	5.3	0	0	Inf	1	0	0	5	95	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	4	61	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	2	37	53	methylergonovine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	ascorbic acid	2.63	2.49	2.78	1.052214e-194	1319	24660	176230	8662130	55	ascorbic acid	hypertension	1.28	0.96	1.68	0.08645347	54	1949	6841	315664	55	ascorbic acid	hypertension	38	82.9	1.24	0.25	3.7	0.5251746	3	154	978	62255	55	ascorbic acid	hypertension	0	0	4.23	1	0	83	341	31556	55	ascorbic acid	hypertension	2.17	0.58	5.75	0.1217859	4	97	758	39833	55	ascorbic acid	hypertension	0.45	1.56831218549017	0.51	0.3724201	-0.02	0	7.074499e-37	-0.59	0.07	1.691337e-19	8726728
56	biotin	1.57	1.39	1.76	1.525927e-12	294	9187	177255	8677603	56	biotin	rheumatoid arthritis	1.24	0.49	2.56	0.5228613	7	765	3403	459612	56	biotin	rheumatoid arthritis	33	75	1.03	0.21	3.06	0.7683175	3	312	1057	113626	56	biotin	rheumatoid arthritis	0	0	63.3	1	0	10	180	25381	56	biotin	rheumatoid arthritis	0.88	0.18	2.59	1	3	365	1008	107599	56	biotin	rheumatoid arthritis	-0.12	0.886920436717157	0.58	0.8318858	-0.01	0	1.333913e-06	-0.26	0.08	0.00140158	81345468
57	cyanocobalamin	1.9	1.73	2.07	7.942939e-38	507	13105	177042	8673685	57	cyanocobalamin	hypertension	1.41	1	1.94	0.04322832	39	1276	6856	316337	57	cyanocobalamin	hypertension	38	82.9	0	0	1.03	0.05507385	0	229	981	62180	57	cyanocobalamin	hypertension	0	0	3.49	0.6305161	0	100	341	31539	57	cyanocobalamin	hypertension	0.35	0.01	1.96	0.5378448	1	151	761	39779	57	cyanocobalamin	hypertension	-1.32	0.26713530196585	1	0.1859056	-0.02	0	9.74829e-37	-0.59	0.07	1.601562e-19	8726728
58	dexpanthenol	0.27	0.03	0.99	0.05651137	2	361	177547	8686429	58	dexpanthenol	prophylaxis	0	0	4.97	1	0	62	1279	103489	58	dexpanthenol	prophylaxis	23.9	79.7	0	0	32.08	1	0	15	207	23645	58	dexpanthenol	prophylaxis	0	0	117.57	1	0	7	82	13721	58	dexpanthenol	prophylaxis	0	0	57.55	1	0	8	148	14404	58	dexpanthenol	prophylaxis	-9.74	5.88805348414794e-05	226.86	0.965745	-0.01	0	0.02545231	-0.52	0.14	0.0001630301	8283708
59	niacinamide	0.85	0.61	1.14	0.3195853	43	2485	177506	8684305	59	niacinamide	crohn s disease	0	0	1.04	0.05567658	0	355	1477	146957	59	niacinamide	crohn s disease	15.6	67	0	0	20.95	1	0	16	406	32678	59	niacinamide	crohn s disease	0	0	48.34	1	0	9	148	13989	59	niacinamide	crohn s disease	0	0	28.33	1	0	12	305	23885	59	niacinamide	crohn s disease	-10.12	4.02661255318714e-05	192.32	0.9580135	-0.01	0	0.0024378	-0.21	0.1	0.0352426	8383488
60	pyridoxine	1.57	1.39	1.78	6.952622e-12	270	8395	177279	8678395	60	pyridoxine	prophylaxis	1.16	0.46	2.4	0.6787053	7	491	1272	103060	60	pyridoxine	prophylaxis	23.9	79.7	0	0	5.22	1	0	83	207	23577	60	pyridoxine	prophylaxis	0	0	10.99	1	0	59	82	13669	60	pyridoxine	prophylaxis	0	0	8.39	1	0	45	148	14367	60	pyridoxine	prophylaxis	-11.74	7.96861385989486e-06	233.74	0.959945	-0.01	0	0.02456604	-0.52	0.14	0.0001685056	8283708
61	riboflavin 5-phosphate sodium	1.25	0.03	7.41	0.5548382	1	39	177548	8686751	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	109.63	1	0	11	4	728	61	riboflavin 5-phosphate sodium	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	1	0	63	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	0	0	78	61	riboflavin 5-phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	thiamine	1.55	1.35	1.76	7.158187e-10	233	7373	177316	8679417	62	thiamine	hypertension	0.78	0.37	1.45	0.5687837	10	589	6885	317024	62	thiamine	hypertension	38	82.9	0.97	0.12	3.59	1	2	131	979	62278	62	thiamine	hypertension	0	0	4.51	1	0	78	341	31561	62	thiamine	hypertension	1.67	0.2	6.29	0.3443695	2	63	760	39867	62	thiamine	hypertension	-0.09	0.913931185271228	0.71	0.9023824	-0.02	0	7.966301e-37	-0.59	0.07	1.717947e-19	8726728
63	vitamin a palmitate	1.56	1.3	1.86	2.11915e-06	131	4097	177418	8682693	63	vitamin a palmitate	hypertension	1.83	0.9	3.33	0.06072719	11	277	6884	317336	63	vitamin a palmitate	hypertension	38	82.9	0	0	4.5	1	0	54	981	62355	63	vitamin a palmitate	hypertension	0	0	30.57	1	0	13	341	31626	63	vitamin a palmitate	hypertension	0	0	4.02	1	0	50	762	39880	63	vitamin a palmitate	hypertension	-10.46	2.86602331662198e-05	110.21	0.9244104	-0.02	0	8.463273e-37	-0.59	0.07	1.50715e-19	8726728
64	vitamin e	3.01	2.85	3.18	2.78789e-247	1344	21955	176205	8664835	64	vitamin e	hypertension	2.74	2.22	3.35	5.616182e-18	103	1747	6792	315866	64	vitamin e	hypertension	38	82.9	1.97	1.04	3.43	0.02804606	13	422	968	61987	64	vitamin e	hypertension	1.24	0.15	4.59	0.6785601	2	150	339	31489	64	vitamin e	hypertension	1.85	0.91	3.38	0.05863918	11	313	751	39617	64	vitamin e	hypertension	0.6	1.82211880039051	0.28	0.03330748	-0.02	0	5.500201e-37	-0.59	0.07	2.502335e-19	8726728
65	dienestrol	9.79	1.04	45.91	0.0231715	2	10	177547	8686780	65	dienestrol	hormone replacement therapy	0	0	64.55	1	0	4	936	39865	65	dienestrol	hormone replacement therapy	34.3	74	0	0	Inf	1	0	0	91	3006	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	48	1192	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	56	2204	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
66	methadone	2.24	2.11	2.37	1.349441e-134	1244	27290	176305	8659500	66	methadone	pain	2.23	1.97	2.5	5.586774e-34	321	3279	8148	185205	66	methadone	pain	23	79	1	0.6	1.56	1	20	663	1068	35354	66	methadone	pain	1.87	1.02	3.16	0.03059322	15	345	349	14972	66	methadone	pain	0.59	0.24	1.24	0.2260482	7	364	850	26226	66	methadone	pain	0.01	1.01005016708417	0.22	0.9466615	-0.02	0	1.168697e-37	-0.28	0.06	8.301962e-06	8431288
67	propylthiouracil	0.92	0.55	1.44	0.8238505	19	1011	177530	8685779	67	propylthiouracil	hyperthyroidism	0.15	0	0.88	0.02992625	1	270	88	3609	67	propylthiouracil	hyperthyroidism	30.1	74.3	0	0	5.69	1	0	29	16	600	67	propylthiouracil	hyperthyroidism	0	0	120.19	1	0	11	2	237	67	propylthiouracil	hyperthyroidism	0	0	4.28	0.616459	0	40	16	632	67	propylthiouracil	hyperthyroidism	-15.1	2.76791865854081e-07	893.3	0.9865174	-0.02	0.01	0.07813521	-1.07	0.75	0.1549584	89388
68	dibucaine	1.27	0.15	4.75	0.673479	2	77	177547	8686713	68	dibucaine	prophylaxis	0	0	24.43	1	0	14	1279	103537	68	dibucaine	prophylaxis	23.9	79.7	0	0	4167.48	1	0	1	207	23659	68	dibucaine	prophylaxis	0	0	899.37	1	0	2	82	13726	68	dibucaine	prophylaxis	0	0	3585.07	1	0	1	148	14411	68	dibucaine	prophylaxis	-8.7	0.000166585810987634	307.84	0.9774458	-0.01	0	0.02534454	-0.52	0.14	0.0001637487	8283708
69	hexachlorophene	3.68	1.72	6.98	0.0006626622	10	133	177539	8686657	69	hexachlorophene	peritoneal dialysis	0	0	418.55	1	0	10	128	117582	69	hexachlorophene	peritoneal dialysis	29.7	77.4	0	0	1902.08	1	0	4	14	15741	69	hexachlorophene	peritoneal dialysis	0	0	3157.22	1	0	3	9	10123	69	hexachlorophene	peritoneal dialysis	0	0	7322.29	1	0	2	7	8938	69	hexachlorophene	peritoneal dialysis	-9.49	7.56041032846277e-05	1069.42	0.992923	-0.01	0.01	0.2893337	0.17	0.51	0.7417451	8190828
70	lindane	1.38	0.37	3.61	0.5433282	4	142	177545	8686648	70	lindane	lice infestation	0	0	12.14	1	0	49	6	682	70	lindane	lice infestation	36.2	68.2	0	0	Inf	1	0	1	0	52	70	lindane	lice infestation	0	0	Inf	1	0	0	0	24	70	lindane	lice infestation	0	0	211.14	1	0	3	2	99	70	lindane	lice infestation	-17.65	2.16123700214543e-08	10063.79	0.9986009	0.04	0.04	0.2473516	-17.13	3362.58	0.9959357	81288
71	sulfamerazine	0	0	8.13	1	0	24	177549	8686766	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	214.06	1	0	7	72	21852	71	sulfamerazine	chronic lymphocytic leukaemia	50.7	85	0	0	Inf	1	0	0	31	7442	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	25	5387	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	10	2999	71	sulfamerazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	trisulfapyrimidines\>	3.4	2.67	4.26	2.700656e-19	80	1153	177469	8685637	72	trisulfapyrimidines\>	hiv infection	0	0	3.39	0.6319086	0	129	500	58262	72	trisulfapyrimidines\>	hiv infection	25	64	0	0	44.62	1	0	7	120	7634	72	trisulfapyrimidines\>	hiv infection	0	0	35.4	1	0	8	96	5720	72	trisulfapyrimidines\>	hiv infection	0	0	210.88	1	0	3	40	3436	72	trisulfapyrimidines\>	hiv infection	-11.4	1.11954848425909e-05	438.11	0.979247	0	0.01	0.8008873	0.38	0.2	0.05347652	893038
74	isoproterenol	4.14	2.36	6.79	2.495572e-06	17	201	177532	8686589	74	isoproterenol	ventricular tachycardia	0	0	21.22	1	0	12	30	1680	74	isoproterenol	ventricular tachycardia	35	78	0	0	7626.41	1	0	1	1	221	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	0	4	233	74	isoproterenol	ventricular tachycardia	0	0	1411.2	1	0	1	3	110	74	isoproterenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	theophylline sodium glycinate	12.23	0.25	123.27	0.09621564	1	4	177548	8686786	75	theophylline sodium glycinate	asthma	0	0	49.97	1	0	4	3044	100370	75	theophylline sodium glycinate	asthma	9	76	0	0	Inf	1	0	0	540	17516	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	147	6258	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	458	14562	75	theophylline sodium glycinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	hyaluronidase	0.16	0	0.9	0.03656695	1	304	177548	8686486	76	hyaluronidase	local anaesthesia	0	0	3.97	1	0	55	51	2815	76	hyaluronidase	local anaesthesia	9	63.2	0	0	Inf	1	0	0	9	379	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	1	0	222	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	0	11	352	76	hyaluronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	tolazoline	0	0	12.68	1	0	16	177549	8686774	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	5	0	1240	77	tolazoline	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	19	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	39	77	tolazoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
78	doxylamine succinate	2.21	1.7	2.83	1.435202e-08	66	1461	177483	8685329	78	doxylamine succinate	insomnia	0.73	0.31	1.46	0.5315381	8	252	2935	67336	78	doxylamine succinate	insomnia	26.9	78.5	0.45	0.01	2.62	0.7255394	1	50	530	11847	78	doxylamine succinate	insomnia	0.88	0.02	5.38	1	1	29	211	5408	78	doxylamine succinate	insomnia	1.45	0.17	5.73	0.6506274	2	32	377	8758	78	doxylamine succinate	insomnia	0.28	1.32312981233744	0.6	0.6364951	-0.02	0	1.430413e-19	-0.08	0.09	0.3778049	8148188
79	amodiaquine	0	0	4.09	1	0	46	177549	8686744	79	amodiaquine	malaria	0	0	6.94	1	0	17	25	669	79	amodiaquine	malaria	25	45.3	0	0	Inf	1	0	0	1	51	79	amodiaquine	malaria	0	0	Inf	1	0	0	1	45	79	amodiaquine	malaria	0	0	Inf	1	0	0	3	45	79	amodiaquine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	diethylcarbamazine citrate	0	0	2.54	0.4086697	0	73	177549	8686717	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	35	0	107	80	diethylcarbamazine citrate	filariasis lymphatic	NA	NA	0	0	Inf	1	0	0	0	0	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	5	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	7	80	diethylcarbamazine citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	protamine	60.11	55.98	64.39	0	1713	1409	175836	8685381	81	protamine	coronary artery bypass	5.01	4.28	5.88	9.090919e-111	1139	236	1713	1778	81	protamine	coronary artery bypass	69.7	83	0	0	2166.62	1	0	2	1	114	81	protamine	coronary artery bypass	0	0	2378.25	1	0	3	1	189	81	protamine	coronary artery bypass	0	0	Inf	1	0	0	3	35	81	protamine	coronary artery bypass	-11.86	7.06752648464835e-06	2269.09	0.9958289	0.12	0.08	0.1443123	-2.91	1.19	0.01425569	82318
82	calcium gluceptate	0	0	11.12	1	0	18	177549	8686772	82	calcium gluceptate	multiple myeloma	0	0	93.64	1	0	3	1483	57294	82	calcium gluceptate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	lidocaine	3.11	2.98	3.25	0	2149	34078	175400	8652712	83	lidocaine	pain	1.53	1.35	1.73	7.94436e-11	289	4252	8180	184232	83	lidocaine	pain	23	79	0.97	0.67	1.38	1	34	1154	1054	34863	83	lidocaine	pain	0.71	0.28	1.48	0.5087955	7	414	357	14903	83	lidocaine	pain	1	0.66	1.44	1	30	934	827	25656	83	lidocaine	pain	-0.08	0.923116346386636	0.17	0.6553062	-0.02	0	1.093002e-37	-0.28	0.06	7.980019e-06	8431288
84	epinephrine	2.8	2.63	2.97	2.681018e-188	1147	20157	176402	8666633	84	epinephrine	immunodeficiency common variable	0.31	0.12	0.69	0.001820254	8	2893	31	3461	84	epinephrine	immunodeficiency common variable	23.1	62.5	0	0	2.6	0.3029222	0	400	4	684	84	epinephrine	immunodeficiency common variable	0.77	0.01	14.86	1	1	170	2	261	84	epinephrine	immunodeficiency common variable	0	0	3.27	0.2664135	0	634	3	855	84	epinephrine	immunodeficiency common variable	-1.18	0.307278738601131	1.1	0.2851138	-0.02	0.02	0.4342102	1.08	0.85	0.202735	819268
85	sulfisoxazole	0	0	3.67	0.6285575	0	51	177549	8686739	85	sulfisoxazole	pyuria	0	0	Inf	1	0	2	0	24	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	sulfanilamide	1.48	0.04	8.85	0.4973794	1	33	177548	8686757	86	sulfanilamide	bipolar disorder	0	0	776.66	1	0	1	2577	51948	86	sulfanilamide	bipolar disorder	19.9	69	0	0	622.7	1	0	1	365	5884	86	sulfanilamide	bipolar disorder	0	0	Inf	1	0	0	123	2777	86	sulfanilamide	bipolar disorder	0	0	610.33	1	0	1	285	4502	86	sulfanilamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	bethanechol chloride	3.38	2.36	4.72	9.411546e-10	37	535	177512	8686255	87	bethanechol chloride	multiple sclerosis	0.58	0.01	3.31	1	1	89	8344	430268	87	bethanechol chloride	multiple sclerosis	26.5	67	0	0	9.03	1	0	20	1304	58022	87	bethanechol chloride	multiple sclerosis	0	0	90.71	1	0	4	235	14045	87	bethanechol chloride	multiple sclerosis	0	0	8.18	1	0	21	1218	51828	87	bethanechol chloride	multiple sclerosis	-9.64	6.50730547475429e-05	106.95	0.9282125	-0.01	0	3.317041e-07	-0.34	0.07	1.730716e-06	8673518
88	ammonium chloride	2.8	1.47	4.89	0.001259205	13	227	177536	8686563	88	ammonium chloride	premedication	0	0	62.31	1	0	5	497	28357	88	ammonium chloride	premedication	13.8	73.2	0	0	Inf	1	0	0	143	5601	88	ammonium chloride	premedication	0	0	Inf	1	0	0	42	2807	88	ammonium chloride	premedication	0	0	Inf	1	0	0	117	3991	88	ammonium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	caffeine	2.3	2.11	2.52	4.786262e-62	529	11250	177020	8675540	89	caffeine	migraine	1.05	0.83	1.32	0.6794505	82	1764	1705	38481	89	caffeine	migraine	20.7	70.1	2.13	1.35	3.22	0.001010326	27	372	240	7028	89	caffeine	migraine	0.46	0.01	2.84	0.7168167	1	69	31	980	89	caffeine	migraine	2.22	1.42	3.35	0.0003591204	28	364	237	6837	89	caffeine	migraine	0.77	2.15976625378492	0.2	0.0001620281	-0.02	0	9.662819e-06	-0.22	0.19	0.2429327	885478
90	ergotamine tartrate	2.01	1.16	3.26	0.008516312	17	413	177532	8686377	90	ergotamine tartrate	migraine	0.44	0.09	1.32	0.2257284	3	152	1784	40093	90	ergotamine tartrate	migraine	20.7	70.1	0	0	12.41	1	0	10	267	7390	90	ergotamine tartrate	migraine	0	0	176.88	1	0	2	32	1047	90	ergotamine tartrate	migraine	0	0	8.95	1	0	13	265	7188	90	ergotamine tartrate	migraine	-10.95	1.75580153011059e-05	227.32	0.9615664	-0.02	0	3.968208e-05	-0.21	0.19	0.2755696	885478
92	mechlorethamine	0.05	0	0.26	2.940503e-08	1	1054	177548	8685736	92	mechlorethamine	hodgkin s disease	0	0	5.01	1	0	168	22	4567	92	mechlorethamine	hodgkin s disease	32.5	40.9	0	0	Inf	1	0	7	0	118	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	13	0	505	92	mechlorethamine	hodgkin s disease	0	0	201.82	1	0	11	2	399	92	mechlorethamine	hodgkin s disease	-17.33	2.97629948096469e-08	14637.38	0.9990554	-0.01	0.04	0.6891738	-18.19	3461.95	0.9958081	89308
93	methoxamine	7.19	2.2	18.5	0.001052243	5	34	177544	8686756	93	methoxamine	general anaesthesia	0	0	153.35	1	0	5	21	2794	93	methoxamine	general anaesthesia	19.4	52.5	0	0	Inf	1	0	0	3	245	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	1	248	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	4	358	93	methoxamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	trihexyphenidyl	1.57	1.29	1.9	8.121211e-06	113	3516	177436	8683274	94	trihexyphenidyl	schizophrenia	1.13	0.69	1.74	0.5553342	21	733	1494	58791	94	trihexyphenidyl	schizophrenia	20.1	64.1	1.18	0.37	2.89	0.6178942	5	101	289	6913	94	trihexyphenidyl	schizophrenia	1.83	0.57	4.53	0.2085164	5	80	177	5182	94	trihexyphenidyl	schizophrenia	0	0	2.27	0.4091349	0	38	148	3257	94	trihexyphenidyl	schizophrenia	0.21	1.23367805995674	0.46	0.6471304	-0.02	0	4.798087e-06	-0.31	0.11	0.006074851	888878
95	paramethadione	0	0	260.7	1	0	2	177549	8686788	95	paramethadione	epilepsy	0	0	2653.42	1	0	1	640	45425	95	paramethadione	epilepsy	13.6	68.1	0	0	Inf	1	0	0	87	5314	95	paramethadione	epilepsy	0	0	Inf	1	0	0	41	3552	95	paramethadione	epilepsy	0	0	Inf	1	0	0	56	4184	95	paramethadione	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96	aminosalicylic acid	0.17	0.02	0.61	0.001510391	2	578	177547	8686212	96	aminosalicylic acid	tuberculosis	1.87	0.21	7.54	0.3065795	2	156	27	3932	96	aminosalicylic acid	tuberculosis	23.8	59	4.84	0.45	30.47	0.09770519	2	51	5	620	96	aminosalicylic acid	tuberculosis	0	0	13.44	1	0	48	5	576	96	aminosalicylic acid	tuberculosis	16.9	1.19	240.62	0.01845075	2	28	2	481	96	aminosalicylic acid	tuberculosis	1.31	3.7061737122102	0.84	0.1171863	-0.01	0.02	0.7308611	0.02	0.69	0.9813585	811428
97	aminosalicylate sodium	0	0	6.18	1	0	31	177549	8686759	97	aminosalicylate sodium	tuberculosis	0	0	74.73	1	0	9	29	4079	97	aminosalicylate sodium	tuberculosis	23.8	59	0	0	96.95	1	0	6	7	665	97	aminosalicylate sodium	tuberculosis	0	0	171.77	1	0	5	5	619	97	aminosalicylate sodium	tuberculosis	0	0	4605.68	1	0	1	4	508	97	aminosalicylate sodium	tuberculosis	-12.82	2.70610561241254e-06	1614.11	0.9936617	-0.01	0.02	0.5345813	0.09	0.68	0.897573	811428
98	sulfisoxazole diolamine	0	0	11.85	1	0	17	177549	8686773	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	2	0	24	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	chlorpheniramine maleate	0.71	0.54	0.92	0.009092945	57	3921	177492	8682869	99	chlorpheniramine maleate	prophylaxis	0.34	0.04	1.24	0.1388957	2	472	1277	103079	99	chlorpheniramine maleate	prophylaxis	23.9	79.7	0	0	7.42	1	0	59	207	23601	99	chlorpheniramine maleate	prophylaxis	0	0	16.05	1	0	41	82	13687	99	chlorpheniramine maleate	prophylaxis	0	0	9.02	1	0	42	148	14370	99	chlorpheniramine maleate	prophylaxis	-11.8	7.50455791507686e-06	261.71	0.9640441	-0.01	0	0.02430494	-0.52	0.14	0.0001641943	8283708
100	crotamiton	0.16	0.02	0.57	0.0005239392	2	625	177547	8686165	100	crotamiton	prophylaxis	0	0	3.01	0.6388077	0	101	1279	103450	100	crotamiton	prophylaxis	23.9	79.7	0	0	37.76	1	0	13	207	23647	100	crotamiton	prophylaxis	0	0	86.22	1	0	9	82	13719	100	crotamiton	prophylaxis	0	0	83.35	1	0	6	148	14406	100	crotamiton	prophylaxis	-9.73	5.94722940546415e-05	225.83	0.9656252	-0.01	0	0.02519265	-0.52	0.14	0.0001639499	8283708
102	sulfasalazine	0.74	0.66	0.83	2.283473e-08	330	21713	177219	8665077	102	sulfasalazine	rheumatoid arthritis	1.3	1.07	1.57	0.007502627	117	12240	3293	448137	102	sulfasalazine	rheumatoid arthritis	33	75	1.54	1.1	2.12	0.01044106	41	2892	1019	111046	102	sulfasalazine	rheumatoid arthritis	2.37	1.23	4.18	0.008343698	13	809	167	24582	102	sulfasalazine	rheumatoid arthritis	1.52	1.06	2.11	0.01812435	37	2635	974	105329	102	sulfasalazine	rheumatoid arthritis	0.52	1.68202764969889	0.15	0.0003587963	-0.01	0	1.19035e-06	-0.26	0.08	0.001151294	81345468
103	cortisone acetate	1.26	1	1.57	0.04405767	81	3146	177468	8683644	103	cortisone acetate	rheumatoid arthritis	0	0	1.04	0.05619934	0	480	3410	459897	103	cortisone acetate	rheumatoid arthritis	33	75	0	0	17.89	1	0	24	1060	113914	103	cortisone acetate	rheumatoid arthritis	0	0	120.17	1	0	6	180	25385	103	cortisone acetate	rheumatoid arthritis	0	0	22.92	1	0	19	1011	107945	103	cortisone acetate	rheumatoid arthritis	-8.84	0.000144822746682688	106.93	0.9341083	-0.01	0	1.314871e-06	-0.26	0.08	0.001426796	81345468
104	procainamide	6.69	4.56	9.55	4.704685e-17	35	256	177514	8686534	104	procainamide	ventricular tachycardia	0	0	8.27	1	0	28	30	1664	104	procainamide	ventricular tachycardia	35	78	0	0	1380.11	1	0	6	1	216	104	procainamide	ventricular tachycardia	0	0	85.83	1	0	5	4	228	104	procainamide	ventricular tachycardia	0	0	119.57	1	0	3	3	108	104	procainamide	ventricular tachycardia	-13.66	1.16825427038899e-06	1395.25	0.9921896	0	0.02	0.8112197	-0.49	0.78	0.5299992	83518
106	aspirin	1.4	1.38	1.43	6.61161e-210	9925	351489	167624	8335301	106	aspirin	hypertension	1.12	1.04	1.2	0.001736299	984	41196	5911	276417	106	aspirin	hypertension	38	82.9	1.22	1.02	1.46	0.02343167	156	8351	825	54058	106	aspirin	hypertension	1.33	0.99	1.75	0.04637663	64	4690	277	26949	106	aspirin	hypertension	1.2	0.97	1.48	0.08825093	105	4680	657	35250	106	aspirin	hypertension	0.32	1.37712776433596	0.09	0.0001381547	-0.02	0	1.495975e-38	-0.6	0.07	3.842064e-20	8726728
