results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
824	diltiazem	2.53	2.42	2.65	9.071244e-261	1886	54545	118577	8689331	824	diltiazem	hypertension	1.34	1.18	1.51	5.2087e-06	279	8734	7344	308151	824	diltiazem	hypertension	46	86.8	1.06	0.78	1.42	0.6468186	48	1669	1638	60604	824	diltiazem	hypertension	1.16	0.73	1.77	0.4894419	23	696	865	30396	824	diltiazem	hypertension	0.9	0.58	1.33	0.7014001	26	1160	964	38542	824	diltiazem	hypertension	-0.04	0.960789439152323	0.15	0.7728673	0.01	0	8.181052e-16	0.15	0.05	0.001537021	8726728	161	161	80
1194	diltiazem malate	3.21	1.36	6.46	0.004636113	8	181	120455	8743695	1194	diltiazem malate	hypertension	1.66	0.04	10.16	0.46102	1	25	7622	316860	1194	diltiazem malate	hypertension	46	86.8	0	0	Inf	1	0	0	1686	62273	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	888	31092	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	990	39702	1194	diltiazem malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
477	diphenidol	0	0	3.82	1	0	72	120463	8743804	477	diphenidol	hypertension	0	0	10.78	1	0	16	7623	316869	477	diphenidol	hypertension	46	86.8	0	0	1408.79	1	0	1	1686	62272	477	diphenidol	hypertension	0	0	Inf	1	0	0	888	31092	477	diphenidol	hypertension	0	0	213.76	1	0	2	990	39700	477	diphenidol	hypertension	-8.15	0.000288735359628203	139.28	0.9533594	0.01	0	8.445703e-16	0.15	0.05	0.001509945	8726728	161	161	80
413	dipyridamole	2.56	2.29	2.86	1.557373e-49	336	9526	120127	8734350	413	dipyridamole	hypertension	1.49	1.08	2.01	0.0121534	44	1230	7579	315655	413	dipyridamole	hypertension	46	86.8	1.27	0.4	3.03	0.6040025	5	146	1681	62127	413	dipyridamole	hypertension	1.28	0.26	3.89	0.5123193	3	82	885	31010	413	dipyridamole	hypertension	1.37	0.28	4.14	0.4878298	3	88	987	39614	413	dipyridamole	hypertension	0.22	1.24607673058738	0.42	0.5941993	0.01	0	9.186289e-16	0.15	0.05	0.001517608	8726728	161	161	80
1001	doxazosin mesylate	2.78	2.54	3.05	8.583055e-84	501	13095	119962	8730781	1001	doxazosin mesylate	hypertension	0.99	0.78	1.24	1	79	3304	7544	313581	1001	doxazosin mesylate	hypertension	46	86.8	1.65	0.89	2.81	0.08065387	14	315	1672	61958	1001	doxazosin mesylate	hypertension	1.57	0.71	3.06	0.1988052	9	201	879	30891	1001	doxazosin mesylate	hypertension	1.64	0.59	3.67	0.2812029	6	147	984	39555	1001	doxazosin mesylate	hypertension	0.43	1.53725752354828	0.27	0.1083344	0.01	0	1.064175e-15	0.15	0.05	0.00169728	8726728	161	161	80
901	enalapril maleate	3.15	2.97	3.33	4.668599e-246	1240	28793	119223	8715083	901	enalapril maleate	hypertension	1.07	0.91	1.24	0.3821525	177	6889	7446	309996	901	enalapril maleate	hypertension	46	86.8	1.66	0.95	2.7	0.05618582	17	380	1669	61893	901	enalapril maleate	hypertension	1.8	0.84	3.39	0.08319671	10	196	878	30896	901	enalapril maleate	hypertension	1.22	0.48	2.57	0.5247147	7	230	983	39472	901	enalapril maleate	hypertension	0.4	1.49182469764127	0.25	0.1088861	0.01	0	8.984193e-16	0.15	0.05	0.001537573	8726728	161	161	80
937	enalaprilat	3.69	3.3	4.11	5.296732e-88	351	6921	120112	8736955	937	enalaprilat	hypertension	1.22	0.86	1.68	0.2378422	38	1297	7585	315588	937	enalaprilat	hypertension	46	86.8	1.46	0.46	3.49	0.4035344	5	127	1681	62146	937	enalaprilat	hypertension	2.65	0.69	7.22	0.0735545	4	53	884	31039	937	enalaprilat	hypertension	0.45	0.01	2.58	0.7283676	1	89	989	39613	937	enalaprilat	hypertension	0.3	1.349858807576	0.46	0.5132116	0.01	0	8.479017e-16	0.15	0.05	0.001488441	8726728	161	161	80
1473	eplerenone	2.31	1.92	2.76	1.160848e-16	128	4018	120335	8739858	1473	eplerenone	hypertension	1.1	0.67	1.71	0.6344018	20	756	7603	316129	1473	eplerenone	hypertension	46	86.8	0.44	0.05	1.63	0.3346251	2	166	1684	62107	1473	eplerenone	hypertension	0.58	0.07	2.14	0.7788838	2	121	886	30971	1473	eplerenone	hypertension	0	0	2.5	0.4077918	0	61	990	39641	1473	eplerenone	hypertension	-0.95	0.386741023454501	0.71	0.1800778	0.01	0	7.677781e-16	0.15	0.05	0.001345082	8726728	161	161	80
1863	epoetin alfa	7.54	6.49	8.72	1.746143e-100	203	1957	120260	8741919	1863	epoetin alfa	hypertension	2.53	1.29	4.53	0.004218538	12	197	7611	316688	1863	epoetin alfa	hypertension	46	86.8	2.71	0.54	8.49	0.1094677	3	41	1683	62232	1863	epoetin alfa	hypertension	2.92	0.58	9.28	0.0934591	3	36	885	31056	1863	epoetin alfa	hypertension	0	0	8.6	1	0	19	990	39683	1863	epoetin alfa	hypertension	0.76	2.13827622049682	0.59	0.203738	0.01	0	7.825269e-16	0.15	0.05	0.001582816	8726728	161	161	80
1269	eprosartan mesylate	4.86	3.65	6.36	7.509476e-21	57	852	120406	8743024	1269	eprosartan mesylate	hypertension	2.41	1.52	3.64	0.0001787163	24	415	7599	316470	1269	eprosartan mesylate	hypertension	46	86.8	0	0	13.3	1	0	12	1686	62261	1269	eprosartan mesylate	hypertension	0	0	17.76	1	0	9	888	31083	1269	eprosartan mesylate	hypertension	0	0	60.7	1	0	4	990	39698	1269	eprosartan mesylate	hypertension	-8.94	0.000131041040181239	89.99	0.9208944	0.01	0	8.659918e-16	0.15	0.05	0.0014872	8726728	161	161	80
183	ergoloid mesylates	3.78	1.86	6.91	0.0002678787	11	211	120452	8743665	183	ergoloid mesylates	hypertension	1.43	0.17	5.42	0.6532825	2	58	7621	316827	183	ergoloid mesylates	hypertension	46	86.8	Inf	0.95	Inf	0.02636064	1	0	1685	62273	183	ergoloid mesylates	hypertension	Inf	0.9	Inf	0.02776735	1	0	887	31092	183	ergoloid mesylates	hypertension	0	0	Inf	1	0	0	990	39702	183	ergoloid mesylates	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1520	esomeprazole sodium	2.99	2.2	3.98	9.618752e-11	49	1190	120414	8742686	1520	esomeprazole sodium	hypertension	0	0	1.3	0.1221073	0	120	7623	316765	1520	esomeprazole sodium	hypertension	46	86.8	0	0	3.67	0.6273698	0	39	1686	62234	1520	esomeprazole sodium	hypertension	0	0	7.97	1	0	18	888	31074	1520	esomeprazole sodium	hypertension	0	0	6.12	1	0	26	990	39676	1520	esomeprazole sodium	hypertension	-10.98	1.70390975269345e-05	132.78	0.9340704	0.01	0	8.068114e-16	0.15	0.05	0.001509777	8726728	161	161	80
489	ethacrynate sodium	1.08	0.22	3.2	0.7598565	3	202	120460	8743674	489	ethacrynate sodium	hypertension	0	0	4.12	1	0	39	7623	316846	489	ethacrynate sodium	hypertension	46	86.8	0	0	1408.79	1	0	1	1686	62272	489	ethacrynate sodium	hypertension	0	0	Inf	1	0	0	888	31092	489	ethacrynate sodium	hypertension	0	0	97.24	1	0	3	990	39699	489	ethacrynate sodium	hypertension	-7.91	0.000367054580595098	113.21	0.9442883	0.01	0	8.541242e-16	0.15	0.05	0.001511714	8726728	161	161	80
488	ethacrynic acid	3.35	1.76	5.82	0.0002453987	13	282	120450	8743594	488	ethacrynic acid	hypertension	0	0	3.55	0.6285524	0	45	7623	316840	488	ethacrynic acid	hypertension	46	86.8	0	0	196.83	1	0	2	1686	62271	488	ethacrynic acid	hypertension	0	0	1337.02	1	0	1	888	31091	488	ethacrynic acid	hypertension	0	0	97.24	1	0	3	990	39699	488	ethacrynic acid	hypertension	-7.96	0.000349153117459826	98.12	0.9353624	0.01	0	8.522714e-16	0.15	0.05	0.001507825	8726728	161	161	80
1028	felodipine	2.51	2.25	2.8	6.721413e-49	345	9982	120118	8733894	1028	felodipine	hypertension	1.19	0.93	1.5	0.1545978	73	2559	7550	314326	1028	felodipine	hypertension	46	86.8	0.71	0.28	1.47	0.5135176	7	366	1679	61907	1028	felodipine	hypertension	0.83	0.27	1.97	0.8365472	5	211	883	30881	1028	felodipine	hypertension	0.64	0.13	1.91	0.6353506	3	187	987	39515	1028	felodipine	hypertension	-0.34	0.71177032276261	0.36	0.3363123	0.01	0	7.386973e-16	0.15	0.05	0.001431555	8726728	161	161	80
936	fenofibrate	1.97	1.84	2.11	6.55487e-72	883	32613	119580	8711263	936	fenofibrate	hypertension	1.12	0.92	1.35	0.2422669	112	4166	7511	312719	936	fenofibrate	hypertension	46	86.8	0.56	0.3	0.95	0.02962413	14	917	1672	61356	936	fenofibrate	hypertension	0.51	0.2	1.07	0.0913892	7	476	881	30616	936	fenofibrate	hypertension	0.62	0.27	1.24	0.2493501	8	514	982	39188	936	fenofibrate	hypertension	-0.56	0.571209063848815	0.26	0.03127706	0.01	0	9.449375e-16	0.15	0.05	0.001408085	8726728	161	161	80
1658	fenofibric acid	2.06	1.02	3.73	0.02622974	11	387	120452	8743489	1658	fenofibric acid	hypertension	0.58	0.01	3.32	1	1	72	7622	316813	1658	fenofibric acid	hypertension	46	86.8	0	0	7.49	1	0	20	1686	62253	1658	fenofibric acid	hypertension	0	0	11.5	1	0	13	888	31079	1658	fenofibric acid	hypertension	0	0	23.53	1	0	8	990	39694	1658	fenofibric acid	hypertension	-9.88	5.11882778691264e-05	116.64	0.9325253	0.01	0	8.935005e-16	0.15	0.05	0.001481978	8726728	161	161	80
52	ferrous	5.85	5.63	6.08	0	2837	35890	117626	8707986	52	ferrous	hypertension	3.85	3.38	4.37	2.559678e-70	273	3027	7350	313858	52	ferrous	hypertension	46	86.8	4.08	3.2	5.15	3.958265e-24	84	790	1602	61483	52	ferrous	hypertension	4.88	3.49	6.69	8.397633e-17	47	352	841	30740	52	ferrous	hypertension	3.35	2.41	4.57	2.568965e-11	46	569	944	39133	52	ferrous	hypertension	1.37	3.93535069547047	0.11	9.975819e-35	0.01	0	1.683874e-15	0.16	0.05	0.0009286176	8726728	161	161	80
1721	fibrinolysin	0	0	16.51	1	0	18	120463	8743858	1721	fibrinolysin	hypertension	0	0	62.91	1	0	4	7623	316881	1721	fibrinolysin	hypertension	46	86.8	0	0	Inf	1	0	0	1686	62273	1721	fibrinolysin	hypertension	0	0	Inf	1	0	0	888	31092	1721	fibrinolysin	hypertension	0	0	Inf	1	0	0	990	39702	1721	fibrinolysin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
2143	fish oil	1.5	1.42	1.6	2.28036e-36	1114	53958	119349	8689918	2143	fish oil	hypertension	0.79	0.64	0.97	0.02234779	100	5219	7523	311666	2143	fish oil	hypertension	46	86.8	0.96	0.67	1.34	0.8672154	36	1387	1650	60886	2143	fish oil	hypertension	1.1	0.66	1.73	0.6310155	20	637	868	30455	2143	fish oil	hypertension	0.74	0.42	1.22	0.2681532	16	860	974	38842	2143	fish oil	hypertension	-0.12	0.886920436717157	0.17	0.4946496	0.01	0	7.988213e-16	0.15	0.05	0.00151339	8726728	161	161	80
1134	fluvastatin sodium	2.51	2.14	2.92	1.391467e-25	174	5038	120289	8738838	1134	fluvastatin sodium	hypertension	2.4	1.71	3.3	1.304163e-06	41	711	7582	316174	1134	fluvastatin sodium	hypertension	46	86.8	2.89	0.91	7.12	0.03555626	5	64	1681	62209	1134	fluvastatin sodium	hypertension	7.75	3.3	16.26	8.502753e-06	9	41	879	31051	1134	fluvastatin sodium	hypertension	0	0	5.07	1	0	31	990	39671	1134	fluvastatin sodium	hypertension	1.56	4.75882124513785	0.36	1.185762e-05	0.01	0	7.404741e-16	0.15	0.05	0.001798433	8726728	161	161	80
1048	fosinopril sodium	3.52	3.1	3.99	7.934547e-62	259	5346	120204	8738530	1048	fosinopril sodium	hypertension	3.53	2.8	4.41	1.212933e-21	87	1032	7536	315853	1048	fosinopril sodium	hypertension	46	86.8	0.51	0.01	2.91	1	1	73	1685	62200	1048	fosinopril sodium	hypertension	0	0	3.3	0.6307104	0	41	888	31051	1048	fosinopril sodium	hypertension	1.08	0.03	6.44	0.6079513	1	37	989	39665	1048	fosinopril sodium	hypertension	-0.76	0.467666427009909	1.01	0.4526945	0.01	0	8.396796e-16	0.15	0.05	0.001478585	8726728	161	161	80
501	furosemide	3.9	3.83	3.98	0	10993	219305	109470	8524571	501	furosemide	hypertension	2.24	2.11	2.38	1.081351e-130	1357	27897	6266	288988	501	furosemide	hypertension	46	86.8	2	1.75	2.28	1.256128e-22	290	5854	1396	56419	501	furosemide	hypertension	1.74	1.44	2.09	2.590231e-08	143	3096	745	27996	501	furosemide	hypertension	2.55	2.17	3	4.04239e-26	200	3583	790	36119	501	furosemide	hypertension	0.7	2.01375270747048	0.06	5.841334e-30	0.01	0	1.206258e-11	0.14	0.05	0.003018203	8726728	161	161	80
792	gemfibrozil	2.84	2.59	3.11	3.190091e-83	482	12358	119981	8731518	792	gemfibrozil	hypertension	2.06	1.6	2.63	1.041116e-07	70	1416	7553	315469	792	gemfibrozil	hypertension	46	86.8	1.21	0.55	2.34	0.5729707	9	274	1677	61999	792	gemfibrozil	hypertension	1.55	0.61	3.27	0.2332403	7	159	881	30933	792	gemfibrozil	hypertension	0.58	0.07	2.13	0.7796714	2	139	988	39563	792	gemfibrozil	hypertension	0.16	1.17351087099181	0.34	0.6422009	0.01	0	8.195961e-16	0.15	0.05	0.001532628	8726728	161	161	80
1256	grepafloxacin	0	0	36.77	1	0	9	120463	8743867	1256	grepafloxacin	hypertension	0	0	62.91	1	0	4	7623	316881	1256	grepafloxacin	hypertension	46	86.8	0	0	Inf	1	0	0	1686	62273	1256	grepafloxacin	hypertension	0	0	Inf	1	0	0	888	31092	1256	grepafloxacin	hypertension	0	0	Inf	1	0	0	990	39702	1256	grepafloxacin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
823	guanabenz acetate	2.79	0.56	8.47	0.09848812	3	78	120460	8743798	823	guanabenz acetate	hypertension	1.6	0.04	9.73	0.4736821	1	26	7622	316859	823	guanabenz acetate	hypertension	46	86.8	0	0	Inf	1	0	0	1686	62273	823	guanabenz acetate	hypertension	0	0	1337.02	1	0	1	888	31091	823	guanabenz acetate	hypertension	0	0	Inf	1	0	0	990	39702	823	guanabenz acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
377	guanethidine monosulfate	0	0	36.77	1	0	9	120463	8743867	377	guanethidine monosulfate	hypertension	0	0	100.77	1	0	3	7623	316882	377	guanethidine monosulfate	hypertension	46	86.8	0	0	Inf	1	0	0	1686	62273	377	guanethidine monosulfate	hypertension	0	0	Inf	1	0	0	888	31092	377	guanethidine monosulfate	hypertension	0	0	Inf	1	0	0	990	39702	377	guanethidine monosulfate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
765	heparin calcium	6.69	5.7	7.81	2.093764e-80	177	1922	120286	8741954	765	heparin calcium	hypertension	1.76	0.79	3.4	0.1128629	9	213	7614	316672	765	heparin calcium	hypertension	46	86.8	0.61	0.02	3.51	1	1	61	1685	62212	765	heparin calcium	hypertension	1	0.02	5.97	1	1	35	887	31057	765	heparin calcium	hypertension	2.11	0.25	8.2	0.2542192	2	38	988	39664	765	heparin calcium	hypertension	0.32	1.37712776433596	0.59	0.5913927	0.01	0	9.448688e-16	0.15	0.05	0.001512821	8726728	161	161	80
139	hydralazine	4.1	3.81	4.41	6.905673e-214	764	13594	119699	8730282	139	hydralazine	hypertension	1.97	1.64	2.35	1.058635e-11	130	2767	7493	314118	139	hydralazine	hypertension	46	86.8	1.48	1	2.12	0.03783572	32	803	1654	61470	139	hydralazine	hypertension	2.04	1.27	3.13	0.002426437	23	400	865	30692	139	hydralazine	hypertension	0.75	0.36	1.39	0.481481	10	534	980	39168	139	hydralazine	hypertension	0.29	1.33642748802547	0.18	0.0999913	0.01	0	8.440019e-16	0.15	0.05	0.001506205	8726728	161	161	80
333	hydrochlorothiazide	2.16	2.1	2.23	0	4936	169415	115527	8574461	333	hydrochlorothiazide	hypertension	1.01	0.95	1.08	0.6649116	1190	48888	6433	267997	333	hydrochlorothiazide	hypertension	46	86.8	0.74	0.63	0.88	0.0003241998	158	7594	1528	54679	333	hydrochlorothiazide	hypertension	0.84	0.65	1.07	0.1702125	75	3075	813	28017	333	hydrochlorothiazide	hypertension	0.73	0.59	0.9	0.002626056	103	5429	887	34273	333	hydrochlorothiazide	hypertension	-0.23	0.794533602503334	0.08	0.004377608	0.01	0	2.529912e-15	0.14	0.05	0.002647468	8726728	161	161	80
815	indapamide	1.83	1.59	2.08	3.028762e-16	226	8990	120237	8734886	815	indapamide	hypertension	0.83	0.62	1.08	0.1851963	54	2715	7569	314170	815	indapamide	hypertension	46	86.8	0.5	0.22	1	0.05190353	8	585	1678	61688	815	indapamide	hypertension	0.71	0.26	1.56	0.4844201	6	297	882	30795	815	indapamide	hypertension	0.22	0.03	0.81	0.01449679	2	357	988	39345	815	indapamide	hypertension	-0.81	0.444858066222941	0.36	0.02216437	0.01	0	6.387006e-16	0.15	0.05	0.001484479	8726728	161	161	80
585	iocetamic acid	0.97	0.02	5.56	1	1	75	120462	8743801	585	iocetamic acid	hypertension	0	0	8.42	1	0	20	7623	316865	585	iocetamic acid	hypertension	46	86.8	0	0	Inf	1	0	0	1686	62273	585	iocetamic acid	hypertension	0	0	Inf	1	0	0	888	31092	585	iocetamic acid	hypertension	0	0	Inf	1	0	0	990	39702	585	iocetamic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1148	ioxilan	0	0	6.5	1	0	43	120463	8743833	1148	ioxilan	hypertension	0	0	221.5	1	0	2	7623	316883	1148	ioxilan	hypertension	46	86.8	0	0	Inf	1	0	0	1686	62273	1148	ioxilan	hypertension	0	0	Inf	1	0	0	888	31092	1148	ioxilan	hypertension	0	0	Inf	1	0	0	990	39702	1148	ioxilan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1274	irbesartan	2.22	2.08	2.38	5.270476e-96	887	29057	119576	8714819	1274	irbesartan	hypertension	1.38	1.21	1.57	2.006576e-06	251	7625	7372	309260	1274	irbesartan	hypertension	46	86.8	1.08	0.75	1.51	0.657599	36	1234	1650	61039	1274	irbesartan	hypertension	0.95	0.53	1.56	1	16	592	872	30500	1274	irbesartan	hypertension	1.14	0.71	1.75	0.560319	22	776	968	38926	1274	irbesartan	hypertension	0.02	1.02020134002676	0.17	0.8838461	0.01	0	8.780588e-16	0.15	0.05	0.001500535	8726728	161	161	80
579	isosorbide	2.5	2.34	2.68	6.518949e-122	890	25921	119573	8717955	579	isosorbide	hypertension	1.31	1.07	1.58	0.00751509	113	3607	7510	313278	579	isosorbide	hypertension	46	86.8	1.34	0.88	1.98	0.140224	27	745	1659	61528	579	isosorbide	hypertension	1.39	0.81	2.24	0.1592337	18	455	870	30637	579	isosorbide	hypertension	1.11	0.53	2.07	0.7333349	10	362	980	39340	579	isosorbide	hypertension	0.2	1.22140275816017	0.19	0.3078271	0.01	0	1.070783e-15	0.15	0.05	0.001662097	8726728	161	161	80
354	isosorbide dinitrate	3.12	2.8	3.48	1.867562e-69	345	8033	120118	8735843	354	isosorbide dinitrate	hypertension	1.44	1.03	1.96	0.02914614	41	1187	7582	315698	354	isosorbide dinitrate	hypertension	46	86.8	2.65	1.18	5.2	0.009772015	9	126	1677	62147	354	isosorbide dinitrate	hypertension	1.25	0.25	3.8	0.5220746	3	84	885	31008	354	isosorbide dinitrate	hypertension	4.56	1.6	10.64	0.003073489	6	53	984	39649	354	isosorbide dinitrate	hypertension	0.85	2.33964685192599	0.35	0.01348537	0.01	0	1.016554e-15	0.15	0.05	0.001714815	8726728	161	161	80
917	isosorbide mononitrate	2.8	2.61	3	3.023052e-139	835	21749	119628	8722127	917	isosorbide mononitrate	hypertension	1.38	1.1	1.71	0.004506458	89	2687	7534	314198	917	isosorbide mononitrate	hypertension	46	86.8	1.6	1	2.44	0.03269987	23	533	1663	61740	917	isosorbide mononitrate	hypertension	2.03	1.2	3.23	0.00769068	19	332	869	30760	917	isosorbide mononitrate	hypertension	0.76	0.24	1.8	0.6918191	5	264	985	39438	917	isosorbide mononitrate	hypertension	0.35	1.41906754859326	0.21	0.09667265	0.01	0	1.256552e-15	0.15	0.05	0.001728429	8726728	161	161	80
976	isradipine	4.24	3.22	5.49	1.809956e-19	61	1045	120402	8742831	976	isradipine	hypertension	1.58	0.78	2.88	0.1265424	11	289	7612	316596	976	isradipine	hypertension	46	86.8	0	0	25.64	1	0	7	1686	62266	976	isradipine	hypertension	0	0	186.62	1	0	2	888	31090	976	isradipine	hypertension	0	0	23.53	1	0	8	990	39694	976	isradipine	hypertension	-8.88	0.000139144165561759	101.83	0.9305107	0.01	0	8.57043e-16	0.15	0.05	0.001518193	8726728	161	161	80
813	ketoconazole	4.11	3.68	4.57	6.066393e-102	359	6362	120104	8737514	813	ketoconazole	hypertension	2.58	1.69	3.78	1.418633e-05	28	452	7595	316433	813	ketoconazole	hypertension	46	86.8	0.52	0.06	1.93	0.5952339	2	141	1684	62132	813	ketoconazole	hypertension	0.4	0.01	2.28	0.5230277	1	88	887	31004	813	ketoconazole	hypertension	1.08	0.13	4.07	0.7084234	2	74	988	39628	813	ketoconazole	hypertension	-0.35	0.704688089718713	0.58	0.5469796	0.01	0	8.776628e-16	0.15	0.05	0.001471904	8726728	161	161	80
843	labetalol	3.5	3.16	3.87	3.865178e-93	398	8273	120065	8735603	843	labetalol	hypertension	1.49	1.16	1.9	0.0019027	70	1955	7553	314930	843	labetalol	hypertension	46	86.8	1.32	0.65	2.4	0.3771429	11	309	1675	61964	843	labetalol	hypertension	2.4	1.12	4.56	0.0125684	10	147	878	30945	843	labetalol	hypertension	0.36	0.07	1.07	0.07240116	3	332	987	39370	843	labetalol	hypertension	0.14	1.15027379885723	0.28	0.630686	0.01	0	7.623426e-16	0.15	0.05	0.001463428	8726728	161	161	80
1163	lansoprazole	2.72	2.62	2.82	0	3109	84357	117354	8659519	1163	lansoprazole	hypertension	1.99	1.78	2.22	1.410031e-29	354	7559	7269	309326	1163	lansoprazole	hypertension	46	86.8	1.66	1.26	2.14	0.0003221163	64	1450	1622	60823	1163	lansoprazole	hypertension	1	0.61	1.55	1	21	734	867	30358	1163	lansoprazole	hypertension	2.23	1.61	3.02	1.998705e-06	47	868	943	38834	1163	lansoprazole	hypertension	0.45	1.56831218549017	0.13	0.000382396	0.01	0	1.873653e-15	0.15	0.05	0.001599978	8726728	161	161	80
520	liotrix\>	2.11	1.58	2.77	8.996169e-07	54	1854	120409	8742022	520	liotrix\>	hypertension	1.52	0.88	2.47	0.09503517	17	464	7606	316421	520	liotrix\>	hypertension	46	86.8	0	0	9.58	1	0	16	1686	62257	520	liotrix\>	hypertension	0	0	84.84	1	0	3	888	31089	520	liotrix\>	hypertension	0	0	13.17	1	0	13	990	39689	520	liotrix\>	hypertension	-9.96	4.72527360443719e-05	133.66	0.9406253	0.01	0	8.381226e-16	0.15	0.05	0.001528733	8726728	161	161	80
977	lisinopril	2.16	2.1	2.22	0	5497	189300	114966	8554576	977	lisinopril	hypertension	0.9	0.84	0.97	0.002627614	1004	45590	6619	271295	977	lisinopril	hypertension	46	86.8	0.64	0.55	0.74	2.594497e-10	208	11273	1478	51000	977	lisinopril	hypertension	0.6	0.49	0.73	9.466417e-08	114	6151	774	24941	977	lisinopril	hypertension	0.69	0.56	0.84	0.0001036434	118	6527	872	33175	977	lisinopril	hypertension	-0.41	0.663650250136319	0.07	1.116731e-08	0.01	0	3.966859e-14	0.16	0.05	0.0006675486	8726728	161	161	80
1159	losartan potassium	2.32	2.21	2.44	4.12591e-199	1702	53604	118761	8690272	1159	losartan potassium	hypertension	1.13	1.02	1.26	0.01917367	388	14308	7235	302577	1159	losartan potassium	hypertension	46	86.8	0.89	0.66	1.19	0.4853978	49	2021	1637	60252	1159	losartan potassium	hypertension	0.96	0.59	1.47	1	22	802	866	30290	1159	losartan potassium	hypertension	0.83	0.56	1.2	0.3871562	30	1436	960	38266	1159	losartan potassium	hypertension	-0.12	0.886920436717157	0.14	0.391004	0.01	0	8.726167e-16	0.15	0.05	0.001645912	8726728	161	161	80
992	lovastatin	1.95	1.78	2.13	1.754999e-41	515	19242	119948	8724634	992	lovastatin	hypertension	0.83	0.62	1.08	0.1814607	53	2664	7570	314221	992	lovastatin	hypertension	46	86.8	0.45	0.18	0.92	0.02643675	7	578	1679	61695	992	lovastatin	hypertension	0.16	0	0.9	0.03494034	1	218	887	30874	992	lovastatin	hypertension	0.58	0.21	1.29	0.2591089	6	410	984	39292	992	lovastatin	hypertension	-0.9	0.406569659740599	0.38	0.01835263	0.01	0	6.129716e-16	0.15	0.05	0.001753641	8726728	161	161	80
394	methyclothiazide	3.35	0.67	10.23	0.06562799	3	65	120460	8743811	394	methyclothiazide	hypertension	0	0	12.53	1	0	14	7623	316871	394	methyclothiazide	hypertension	46	86.8	0	0	89.49	1	0	3	1686	62270	394	methyclothiazide	hypertension	0	0	186.62	1	0	2	888	31090	394	methyclothiazide	hypertension	0	0	1526.73	1	0	1	990	39701	394	methyclothiazide	hypertension	-8.03	0.000325548208920438	113.41	0.9435257	0.01	0	8.519173e-16	0.15	0.05	0.001497135	8726728	161	161	80
438	methyldopa	1.94	1.57	2.36	4.145601e-09	99	3712	120364	8740164	438	methyldopa	hypertension	1.07	0.75	1.47	0.6710885	38	1483	7585	315402	438	methyldopa	hypertension	46	86.8	4.24	1.76	8.83	0.001049737	8	70	1678	62203	438	methyldopa	hypertension	1.3	0.15	4.93	0.6694369	2	54	886	31038	438	methyldopa	hypertension	2.32	1.14	4.27	0.01781663	11	191	979	39511	438	methyldopa	hypertension	1.09	2.97427407256307	0.29	0.0001716446	0.02	0	6.483716e-17	0.15	0.05	0.001077936	8726728	161	161	80
