results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
53	methylergonovine maleate	0	0	2.1	0.4302879	0	723	21580	8842036	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	4	0	2846	53	methylergonovine maleate	foetal exposure during pregnancy	NA	NA	0	0	Inf	1	0	0	0	0	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	65	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	39	53	methylergonovine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	ascorbic acid	1.79	1.48	2.16	1.507468e-08	113	25866	21467	8816893	55	ascorbic acid	hypertension	1.92	0.77	3.99	0.103644	7	1996	588	321917	55	ascorbic acid	hypertension	41.8	78.6	5.01	0.12	29.12	0.1838732	1	134	84	56366	55	ascorbic acid	hypertension	13.4	0.32	82.87	0.07503353	1	82	29	31868	55	ascorbic acid	hypertension	0	0	23.85	1	0	101	65	40526	55	ascorbic acid	hypertension	1.53	4.61817682229978	1.01	0.1296921	-0.03	0.01	1.851843e-05	-0.56	0.22	0.01177252	8726728
56	biotin	0.48	0.24	0.85	0.00871348	11	9470	21569	8833289	56	biotin	rheumatoid arthritis	0	0	14.01	1	0	772	160	462855	56	biotin	rheumatoid arthritis	27.2	69.2	0	0	41.94	1	0	281	35	105397	56	biotin	rheumatoid arthritis	0	0	2870.4	1	0	10	5	25556	56	biotin	rheumatoid arthritis	0	0	33.97	1	0	368	34	108573	56	biotin	rheumatoid arthritis	-11.36	1.16523812464762e-05	545.91	0.9834001	-0.03	0.01	0.000909988	-0.4	0.48	0.3985081	81345468
57	cyanocobalamin	0.63	0.39	0.97	0.03595626	21	13591	21559	8829168	57	cyanocobalamin	hypertension	0	0	1.53	0.1857541	0	1315	595	322598	57	cyanocobalamin	hypertension	41.8	78.6	0	0	12.05	1	0	209	85	56291	57	cyanocobalamin	hypertension	0	0	42.38	1	0	100	30	31850	57	cyanocobalamin	hypertension	0	0	15.73	1	0	152	65	40475	57	cyanocobalamin	hypertension	-11.87	6.99720342114394e-06	407.22	0.9767509	-0.03	0.01	2.085278e-05	-0.56	0.22	0.01170444	8726728
58	dexpanthenol	1.13	0.03	6.35	0.5872072	1	362	21579	8842397	58	dexpanthenol	prophylaxis	0	0	67.37	1	0	62	97	104671	58	dexpanthenol	prophylaxis	23.3	78.2	0	0	368.32	1	0	15	19	23216	58	dexpanthenol	prophylaxis	0	0	905.47	1	0	7	12	13791	58	dexpanthenol	prophylaxis	0	0	898.02	1	0	8	11	14541	58	dexpanthenol	prophylaxis	-9.39	8.3555456237358e-05	616.99	0.987863	-0.02	0.01	0.07147449	0.18	0.42	0.6625679	8283708
59	niacinamide	0	0	0.6	0.003859159	0	2528	21580	8840231	59	niacinamide	crohn s disease	0	0	16.11	1	0	355	98	148336	59	niacinamide	crohn s disease	18.3	63.1	0	0	1374.91	1	0	14	8	29771	59	niacinamide	crohn s disease	0	0	4735.3	1	0	9	3	14134	59	niacinamide	crohn s disease	0	0	1363.82	1	0	12	8	24182	59	niacinamide	crohn s disease	-9.38	8.43952025333374e-05	861.02	0.9913082	0	0.02	0.9521249	-0.45	0.68	0.5104901	8383488
60	pyridoxine	0.81	0.47	1.29	0.4443294	17	8648	21563	8834111	60	pyridoxine	prophylaxis	0	0	8.14	1	0	498	97	104235	60	pyridoxine	prophylaxis	23.3	78.2	0	0	61.75	1	0	82	19	23149	60	pyridoxine	prophylaxis	0	0	85.96	1	0	59	12	13739	60	pyridoxine	prophylaxis	0	0	132.71	1	0	45	11	14504	60	pyridoxine	prophylaxis	-11.5	1.01300935986307e-05	635.07	0.9855476	-0.02	0.01	0.07090815	0.18	0.42	0.6610555	8283708
61	riboflavin 5-phosphate sodium	0	0	39.63	1	0	40	21580	8842719	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	11	0	732	61	riboflavin 5-phosphate sodium	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	1	0	63	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	0	0	78	61	riboflavin 5-phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	thiamine	2.39	1.73	3.21	4.943321e-07	44	7562	21536	8835197	62	thiamine	hypertension	0	0	3.37	0.633177	0	599	595	323314	62	thiamine	hypertension	41.8	78.6	0	0	20.98	1	0	121	85	56379	62	thiamine	hypertension	0	0	54.65	1	0	78	30	31872	62	thiamine	hypertension	0	0	37.45	1	0	65	65	40562	62	thiamine	hypertension	-10.92	1.80927364742498e-05	326.67	0.9733368	-0.03	0.01	1.994142e-05	-0.56	0.22	0.01191203	8726728
63	vitamin a palmitate	0.97	0.47	1.79	1	10	4218	21570	8838541	63	vitamin a palmitate	hypertension	0	0	7.03	1	0	288	595	323625	63	vitamin a palmitate	hypertension	41.8	78.6	0	0	51.95	1	0	50	85	56450	63	vitamin a palmitate	hypertension	0	0	365.5	1	0	13	30	31937	63	vitamin a palmitate	hypertension	0	0	49.16	1	0	50	65	40577	63	vitamin a palmitate	hypertension	-9.97	4.67825634649237e-05	299.51	0.9734398	-0.03	0.01	2.037862e-05	-0.56	0.22	0.01165981	8726728
64	vitamin e	1.57	1.26	1.94	6.068462e-05	89	23210	21491	8819549	64	vitamin e	hypertension	1.18	0.32	3.04	0.5869459	4	1846	591	322067	64	vitamin e	hypertension	41.8	78.6	3.42	0.41	12.84	0.1201327	2	395	83	56105	64	vitamin e	hypertension	15.14	1.73	60.87	0.00894687	2	150	28	31800	64	vitamin e	hypertension	0	0	7.3	1	0	324	65	40303	64	vitamin e	hypertension	1.2	3.32011692273655	0.72	0.09461203	-0.03	0.01	1.79049e-05	-0.55	0.22	0.01298696	8726728
65	dienestrol	0	0	147.82	1	0	12	21580	8842747	65	dienestrol	hormone replacement therapy	0	0	2007.99	1	0	4	30	40771	65	dienestrol	hormone replacement therapy	44.5	62.9	0	0	Inf	1	0	0	2	1942	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	1	1239	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	3	2257	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
66	methadone	1.44	1.17	1.76	0.0004721919	100	28434	21480	8814325	66	methadone	pain	1.06	0.6	1.74	0.7937211	16	3584	810	192543	66	methadone	pain	27	74.4	0.46	0.01	2.65	0.7275589	1	650	109	32850	66	methadone	pain	1.04	0.03	6.15	0.6234699	1	359	41	15280	66	methadone	pain	0	0	3.17	0.634679	0	371	87	26989	66	methadone	pain	-0.89	0.410655752752346	1.01	0.3754471	-0.03	0	4.11446e-12	-0.13	0.19	0.4794032	8431288
67	propylthiouracil	0	0	1.47	0.1907819	0	1030	21580	8841729	67	propylthiouracil	hyperthyroidism	0	0	5.45	1	0	271	11	3686	67	propylthiouracil	hyperthyroidism	17.1	63.6	0	0	79.16	1	0	30	2	439	67	propylthiouracil	hyperthyroidism	0	0	Inf	1	0	11	0	239	67	propylthiouracil	hyperthyroidism	0	0	25.01	1	0	40	4	644	67	propylthiouracil	hyperthyroidism	-18.26	1.17431000339168e-08	5817.6	0.9974959	-0.06	0.03	0.01425739	-17.34	2711.3	0.9948967	89388
68	dibucaine	0	0	19.59	1	0	79	21580	8842680	68	dibucaine	prophylaxis	0	0	328.37	1	0	14	97	104719	68	dibucaine	prophylaxis	23.3	78.2	0	0	4.5036e+15	1	0	1	19	23230	68	dibucaine	prophylaxis	0	0	6796.17	1	0	2	12	13796	68	dibucaine	prophylaxis	0	0	4.5036e+15	1	0	1	11	14548	68	dibucaine	prophylaxis	-8.67	0.00017165910422453	825.48	0.9916242	-0.02	0.01	0.07134761	0.18	0.42	0.662229	8283708
69	hexachlorophene	0	0	10.71	1	0	143	21580	8842616	69	hexachlorophene	peritoneal dialysis	0	0	2295.58	1	0	10	23	117687	69	hexachlorophene	peritoneal dialysis	52	52	0	0	Inf	1	0	0	0	0	69	hexachlorophene	peritoneal dialysis	0	0	Inf	1	0	3	0	10132	69	hexachlorophene	peritoneal dialysis	0	0	4.5036e+15	1	0	2	1	8944	69	hexachlorophene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
70	lindane	0	0	10.49	1	0	146	21580	8842613	70	lindane	lice infestation	0	0	Inf	1	0	49	0	688	70	lindane	lice infestation	NA	NA	0	0	Inf	1	0	0	0	0	70	lindane	lice infestation	0	0	Inf	1	0	0	0	24	70	lindane	lice infestation	0	0	Inf	1	0	3	0	101	70	lindane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	sulfamerazine	0	0	68.08	1	0	24	21580	8842735	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	4859.64	1	0	7	5	21919	71	sulfamerazine	chronic lymphocytic leukaemia	53.6	59.9	0	0	Inf	1	0	0	0	722	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	1	5411	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	1	3008	71	sulfamerazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	trisulfapyrimidines\>	0	0	1.23	0.08291002	0	1233	21580	8841526	72	trisulfapyrimidines\>	hiv infection	0	0	17.15	1	0	129	101	58661	72	trisulfapyrimidines\>	hiv infection	26.2	56.8	0	0	328.49	1	0	6	18	6524	72	trisulfapyrimidines\>	hiv infection	0	0	216.17	1	0	8	17	5799	72	trisulfapyrimidines\>	hiv infection	0	0	2044.2	1	0	3	5	3471	72	trisulfapyrimidines\>	hiv infection	-10.7	2.25449379132122e-05	712.28	0.988017	-0.02	0.01	0.1582183	0.87	0.52	0.0953478	893038
74	isoproterenol	0	0	6.99	1	0	218	21580	8842541	74	isoproterenol	ventricular tachycardia	0	0	364.98	1	0	12	3	1707	74	isoproterenol	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	0	0	237	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	1	0	113	74	isoproterenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	theophylline sodium glycinate	0	0	446.6	1	0	5	21580	8842754	75	theophylline sodium glycinate	asthma	0	0	638.63	1	0	4	245	103169	75	theophylline sodium glycinate	asthma	18.9	69	0	0	Inf	1	0	0	30	14322	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	7	6398	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	29	14991	75	theophylline sodium glycinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	hyaluronidase	0	0	4.99	1	0	305	21580	8842454	76	hyaluronidase	local anaesthesia	0	0	279.75	1	0	55	2	2864	76	hyaluronidase	local anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	1	0	222	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	0	0	363	76	hyaluronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	tolazoline	0	0	106.5	1	0	16	21580	8842743	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	5	0	1240	77	tolazoline	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	19	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	39	77	tolazoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
78	doxylamine succinate	0.81	0.17	2.36	1	3	1524	21577	8841235	78	doxylamine succinate	insomnia	0.46	0.01	2.59	0.7296448	1	259	587	69684	78	doxylamine succinate	insomnia	24	81	2.89	0.07	17.22	0.29888	1	55	81	12864	78	doxylamine succinate	insomnia	0	0	21.93	1	0	30	35	5584	78	doxylamine succinate	insomnia	4.82	0.12	29.91	0.1943824	1	33	57	9078	78	doxylamine succinate	insomnia	1.05	2.85765111806316	1.02	0.3029374	-0.02	0.01	1.953877e-05	0	0.21	0.9972332	8148188
79	amodiaquine	0	0	34.22	1	0	46	21580	8842713	79	amodiaquine	malaria	0	0	19.6	1	0	17	10	684	79	amodiaquine	malaria	NA	NA	0	0	Inf	1	0	0	0	0	79	amodiaquine	malaria	0	0	Inf	1	0	0	0	46	79	amodiaquine	malaria	0	0	Inf	1	0	0	0	48	79	amodiaquine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	diethylcarbamazine citrate	0	0	21.23	1	0	73	21580	8842686	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	35	0	107	80	diethylcarbamazine citrate	filariasis lymphatic	NA	NA	0	0	Inf	1	0	0	0	0	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	5	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	7	80	diethylcarbamazine citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	protamine	0	0	0.48	0.0008423983	0	3122	21580	8839637	81	protamine	coronary artery bypass	0	0	98.87	1	0	1375	1	3490	81	protamine	coronary artery bypass	NA	NA	0	0	Inf	1	0	0	0	0	81	protamine	coronary artery bypass	0	0	Inf	1	0	3	0	190	81	protamine	coronary artery bypass	0	0	Inf	1	0	0	0	38	81	protamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
82	calcium gluceptate	0	0	93.25	1	0	18	21580	8842741	82	calcium gluceptate	multiple myeloma	0	0	3069.31	1	0	3	50	58727	82	calcium gluceptate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	lidocaine	1.23	1.01	1.48	0.03711095	108	36119	21472	8806640	83	lidocaine	pain	1.27	0.81	1.9	0.2440457	24	4517	802	191610	83	lidocaine	pain	27	74.4	1.48	0.47	3.57	0.3988109	5	1045	105	32455	83	lidocaine	pain	0	0	3.33	0.6301046	0	421	42	15218	83	lidocaine	pain	1.68	0.53	4.09	0.235323	5	959	82	26401	83	lidocaine	pain	0.19	1.20924959765725	0.46	0.6837113	-0.03	0	4.950106e-12	-0.14	0.19	0.4631879	8431288
84	epinephrine	0.44	0.28	0.66	1.037393e-05	23	21281	21557	8821478	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	2901	0	3492	84	epinephrine	immunodeficiency common variable	NA	NA	0	0	Inf	1	0	0	0	0	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	171	0	263	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	634	0	858	84	epinephrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	sulfisoxazole	0	0	30.75	1	0	51	21580	8842708	85	sulfisoxazole	pyuria	0	0	Inf	1	0	2	0	24	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	sulfanilamide	0	0	47.01	1	0	34	21580	8842725	86	sulfanilamide	bipolar disorder	0	0	558.17	1	0	1	3532	50993	86	sulfanilamide	bipolar disorder	18	71.3	0	0	556.8	1	0	1	423	6091	86	sulfanilamide	bipolar disorder	0	0	Inf	1	0	0	179	2721	86	sulfanilamide	bipolar disorder	0	0	588.54	1	0	1	295	4492	86	sulfanilamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	bethanechol chloride	2.89	0.78	7.43	0.05266027	4	568	21576	8842191	87	bethanechol chloride	multiple sclerosis	0	0	19.73	1	0	90	930	437682	87	bethanechol chloride	multiple sclerosis	25	63	0	0	122.31	1	0	16	118	54952	87	bethanechol chloride	multiple sclerosis	0	0	940.71	1	0	4	24	14256	87	bethanechol chloride	multiple sclerosis	0	0	92.97	1	0	21	111	52935	87	bethanechol chloride	multiple sclerosis	-8.96	0.000128446253734388	289.95	0.9753588	-0.03	0.01	4.955256e-06	-0.23	0.23	0.2977131	8673518
88	ammonium chloride	0	0	6.35	1	0	240	21580	8842519	88	ammonium chloride	premedication	0	0	1821.52	1	0	5	19	28835	88	ammonium chloride	premedication	38.5	72.9	0	0	Inf	1	0	0	1	4348	88	ammonium chloride	premedication	0	0	Inf	1	0	0	2	2847	88	ammonium chloride	premedication	0	0	Inf	1	0	0	2	4106	88	ammonium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	caffeine	2.31	1.79	2.95	1.755042e-09	66	11713	21514	8831046	89	caffeine	migraine	0.72	0.29	1.52	0.5065304	7	1839	211	39975	89	caffeine	migraine	30	58.2	1.75	0.04	11.72	0.4540624	1	222	13	5041	89	caffeine	migraine	0	0	558.37	1	0	70	1	1010	89	caffeine	migraine	1.29	0.03	8.52	0.5550439	1	391	14	7060	89	caffeine	migraine	0.21	1.23367805995674	1.04	0.8406096	-0.01	0.02	0.6615625	-0.79	1.03	0.4470535	885478
90	ergotamine tartrate	0.96	0.02	5.35	1	1	429	21579	8842330	90	ergotamine tartrate	migraine	0	0	4.64	1	0	155	218	41659	90	ergotamine tartrate	migraine	30	58.2	0	0	958.39	1	0	3	14	5260	90	ergotamine tartrate	migraine	0	0	15834.9	1	0	2	1	1078	90	ergotamine tartrate	migraine	0	0	180.26	1	0	13	15	7438	90	ergotamine tartrate	migraine	-11.15	1.43752870900291e-05	1018.53	0.9912635	-0.01	0.02	0.6780945	-0.78	1.03	0.4490274	885478
92	mechlorethamine	0	0	1.44	0.1942961	0	1055	21580	8841704	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	168	0	4589	92	mechlorethamine	hodgkin s disease	NA	NA	0	0	Inf	1	0	0	0	0	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	13	0	505	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	11	0	401	92	mechlorethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93	methoxamine	0	0	40.64	1	0	39	21580	8842720	93	methoxamine	general anaesthesia	0	0	Inf	1	0	5	0	2815	93	methoxamine	general anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	249	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	362	93	methoxamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	trihexyphenidyl	3.3	2.21	4.75	5.993803e-08	29	3600	21551	8839159	94	trihexyphenidyl	schizophrenia	0.5	0.1	1.48	0.2981113	3	751	475	59810	94	trihexyphenidyl	schizophrenia	22	66.2	0	0	4.8	1	0	108	53	7075	94	trihexyphenidyl	schizophrenia	0	0	7.33	1	0	85	34	5325	94	trihexyphenidyl	schizophrenia	0	0	14.17	1	0	38	26	3379	94	trihexyphenidyl	schizophrenia	-13.57	1.27827377948842e-06	587.86	0.9815782	0	0.01	0.9803479	-0.19	0.26	0.4793883	888878
95	paramethadione	0	0	2213.22	1	0	2	21580	8842757	95	paramethadione	epilepsy	0	0	11788.22	1	0	1	124	45941	95	paramethadione	epilepsy	15	57.8	0	0	Inf	1	0	0	17	4265	95	paramethadione	epilepsy	0	0	Inf	1	0	0	9	3584	95	paramethadione	epilepsy	0	0	Inf	1	0	0	13	4227	95	paramethadione	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96	aminosalicylic acid	0	0	2.61	0.4124558	0	580	21580	8842179	96	aminosalicylic acid	tuberculosis	0	0	962.54	1	0	158	1	3958	96	aminosalicylic acid	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	96	aminosalicylic acid	tuberculosis	0	0	Inf	1	0	48	0	581	96	aminosalicylic acid	tuberculosis	0	0	Inf	1	0	30	0	483	96	aminosalicylic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
97	aminosalicylate sodium	0	0	51.83	1	0	31	21580	8842728	97	aminosalicylate sodium	tuberculosis	0	0	13927.64	1	0	9	1	4107	97	aminosalicylate sodium	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	97	aminosalicylate sodium	tuberculosis	0	0	Inf	1	0	5	0	624	97	aminosalicylate sodium	tuberculosis	0	0	Inf	1	0	1	0	512	97	aminosalicylate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
98	sulfisoxazole diolamine	0	0	99.41	1	0	17	21580	8842742	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	2	0	24	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	chlorpheniramine maleate	0.41	0.11	1.06	0.07403686	4	3974	21576	8838785	99	chlorpheniramine maleate	prophylaxis	0	0	8.56	1	0	474	97	104259	99	chlorpheniramine maleate	prophylaxis	23.3	78.2	0	0	86.5	1	0	59	19	23172	99	chlorpheniramine maleate	prophylaxis	0	0	125.19	1	0	41	12	13757	99	chlorpheniramine maleate	prophylaxis	0	0	142.62	1	0	42	11	14507	99	chlorpheniramine maleate	prophylaxis	-11.56	9.54016287307923e-06	708.54	0.9869802	-0.02	0.01	0.07046934	0.18	0.42	0.6623108	8283708
100	crotamiton	0	0	2.42	0.4145594	0	627	21580	8842132	100	crotamiton	prophylaxis	0	0	40.88	1	0	101	97	104632	100	crotamiton	prophylaxis	23.3	78.2	0	0	438.65	1	0	13	19	23218	100	crotamiton	prophylaxis	0	0	652.62	1	0	9	12	13789	100	crotamiton	prophylaxis	0	0	1234.04	1	0	6	11	14543	100	crotamiton	prophylaxis	-9.5	7.48518298877006e-05	615.62	0.9876919	-0.02	0.01	0.07136068	0.18	0.42	0.6625402	8283708
102	sulfasalazine	0.89	0.66	1.19	0.4933832	48	21995	21532	8820764	102	sulfasalazine	rheumatoid arthritis	2.7	1.32	4.97	0.003954502	11	12346	149	451281	102	sulfasalazine	rheumatoid arthritis	27.2	69.2	1.16	0.03	6.94	0.5829053	1	2607	34	103071	102	sulfasalazine	rheumatoid arthritis	0	0	32.93	1	0	822	5	24744	102	sulfasalazine	rheumatoid arthritis	1.21	0.03	7.21	0.5700899	1	2671	33	106270	102	sulfasalazine	rheumatoid arthritis	0.01	1.01005016708417	1.01	0.9899061	-0.03	0.01	0.0008969314	-0.4	0.48	0.4014059	81345468
103	cortisone acetate	0.76	0.28	1.66	0.7182811	6	3221	21574	8839538	103	cortisone acetate	rheumatoid arthritis	12.26	1.47	45.34	0.01220614	2	478	158	463149	103	cortisone acetate	rheumatoid arthritis	27.2	69.2	336.42	36.52	1454.63	2.227391e-05	2	19	33	105659	103	cortisone acetate	rheumatoid arthritis	0	0	7452.98	1	0	6	5	25560	103	cortisone acetate	rheumatoid arthritis	402.79	43.05	1903.03	1.610252e-05	2	17	32	108924	103	cortisone acetate	rheumatoid arthritis	5.78	323.759190417243	0.77	4.695619e-14	-0.03	0.01	0.0009169198	-0.46	0.48	0.3392921	81345468
104	procainamide	1.41	0.04	7.94	0.5080151	1	290	21579	8842469	104	procainamide	ventricular tachycardia	0	0	149.91	1	0	28	3	1691	104	procainamide	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	5	0	232	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	3	0	111	104	procainamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
106	aspirin	0.69	0.64	0.75	1.145507e-21	616	360798	20964	8481961	106	aspirin	hypertension	0.98	0.76	1.25	0.9513252	76	42104	519	281809	106	aspirin	hypertension	41.8	78.6	0.67	0.28	1.4	0.3400174	8	7547	77	48953	106	aspirin	hypertension	0.2	0	1.19	0.1165643	1	4753	29	27197	106	aspirin	hypertension	0.91	0.35	1.99	1	7	4778	58	35849	106	aspirin	hypertension	-0.35	0.704688089718713	0.37	0.34078	-0.03	0.01	3.452017e-05	-0.55	0.22	0.01336667	8726728
107	oxycodone	1.55	1.43	1.69	5.351823e-23	591	157442	20989	8685317	107	oxycodone	pain	1.68	1.43	1.96	5.242883e-10	214	33863	612	162264	107	oxycodone	pain	27	74.4	0.98	0.57	1.61	1	20	6168	90	27332	107	oxycodone	pain	0.43	0.11	1.19	0.1190424	4	3077	38	12562	107	oxycodone	pain	1.23	0.67	2.14	0.4577133	16	4241	71	23119	107	oxycodone	pain	-0.12	0.886920436717157	0.24	0.6198672	-0.03	0	4.756491e-12	-0.13	0.19	0.4739386	8431288
108	oxycodone terephthalate	3.9	2.26	6.26	3.73566e-06	17	1789	21563	8840970	108	oxycodone terephthalate	pain	2.28	0.62	5.9	0.1032933	4	418	822	195709	108	oxycodone terephthalate	pain	27	74.4	0	0	32.38	1	0	37	110	33463	108	oxycodone terephthalate	pain	0	0	126.52	1	0	13	42	15626	108	oxycodone terephthalate	pain	0	0	45.15	1	0	28	87	27332	108	oxycodone terephthalate	pain	-11.01	1.65355160907111e-05	368.46	0.9761528	-0.03	0	4.738845e-12	-0.14	0.19	0.4572301	8431288
109	methantheline bromide	0	0	34.22	1	0	46	21580	8842713	109	methantheline bromide	depression	0	0	19.55	1	0	14	3147	203995	109	methantheline bromide	depression	17	75	0	0	Inf	1	0	0	339	31503	109	methantheline bromide	depression	0	0	Inf	1	0	0	148	10936	109	methantheline bromide	depression	0	0	Inf	1	0	0	232	25823	109	methantheline bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
