results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
53	methylergonovine maleate	0	0	3.7	0.6318512	0	723	12244	8851372	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	4	0	2846	53	methylergonovine maleate	foetal exposure during pregnancy	NA	NA	0	0	Inf	1	0	0	0	0	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	65	53	methylergonovine maleate	foetal exposure during pregnancy	0	0	Inf	1	0	0	0	39	53	methylergonovine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	ascorbic acid	1.87	1.45	2.38	3.248337e-06	67	25912	12177	8826183	55	ascorbic acid	hypertension	1.78	0.37	5.28	0.2401786	3	2000	271	322234	55	ascorbic acid	hypertension	28.7	83.5	0	0	56.62	1	0	165	28	65671	55	ascorbic acid	hypertension	0	0	156.15	1	0	83	11	31886	55	ascorbic acid	hypertension	0	0	78.28	1	0	101	21	40570	55	ascorbic acid	hypertension	-11.72	8.12959053802051e-06	782.15	0.9880453	-0.03	0.01	0.008219888	-0.43	0.37	0.2471646	8726728
56	biotin	1.3	0.76	2.08	0.2663886	17	9464	12227	8842631	56	biotin	rheumatoid arthritis	0	0	24.59	1	0	772	92	462923	56	biotin	rheumatoid arthritis	42.6	66.6	0	0	99.49	1	0	220	16	83724	56	biotin	rheumatoid arthritis	0	0	Inf	1	0	10	0	25561	56	biotin	rheumatoid arthritis	0	0	67.4	1	0	368	18	108589	56	biotin	rheumatoid arthritis	-15.77	1.41636772019075e-07	6692.36	0.9981197	-0.02	0.02	0.3162416	-15.82	816.85	0.9845452	81345468
57	cyanocobalamin	0.58	0.29	1.05	0.08147362	11	13601	12233	8838494	57	cyanocobalamin	hypertension	0.9	0.02	5.07	1	1	1314	273	322920	57	cyanocobalamin	hypertension	28.7	83.5	0	0	40.44	1	0	230	28	65606	57	cyanocobalamin	hypertension	0	0	128.8	1	0	100	11	31869	57	cyanocobalamin	hypertension	0	0	51.77	1	0	152	21	40519	57	cyanocobalamin	hypertension	-11.77	7.73310572890771e-06	672.02	0.9860271	-0.03	0.01	0.008229693	-0.43	0.37	0.2466077	8726728
58	dexpanthenol	0	0	7.39	1	0	363	12244	8851732	58	dexpanthenol	prophylaxis	0	0	86.38	1	0	62	76	104692	58	dexpanthenol	prophylaxis	36.9	71.9	0	0	1353.19	1	0	7	10	16752	58	dexpanthenol	prophylaxis	0	0	1060.15	1	0	7	10	13793	58	dexpanthenol	prophylaxis	0	0	4.5036e+15	1	0	8	1	14551	58	dexpanthenol	prophylaxis	-9.5	7.48518298877006e-05	965.09	0.992148	-0.02	0.01	0.1053718	2.41	1.05	0.02186237	8283708
59	niacinamide	0	0	1.06	0.05667016	0	2528	12244	8849567	59	niacinamide	crohn s disease	0	0	46.73	1	0	355	35	148399	59	niacinamide	crohn s disease	21.5	67.4	0	0	968.39	1	0	15	10	29940	59	niacinamide	crohn s disease	0	0	8129.59	1	0	9	2	14135	59	niacinamide	crohn s disease	0	0	994.2	1	0	12	10	24180	59	niacinamide	crohn s disease	-9.42	8.1086019309152e-05	851.49	0.9911753	0	0.02	0.9238473	-1.07	0.78	0.1687311	8383488
60	pyridoxine	1	0.52	1.75	0.8852235	12	8653	12232	8843442	60	pyridoxine	prophylaxis	0	0	10.45	1	0	498	76	104256	60	pyridoxine	prophylaxis	36.9	71.9	0	0	134.08	1	0	57	10	16702	60	pyridoxine	prophylaxis	0	0	106.67	1	0	59	10	13741	60	pyridoxine	prophylaxis	0	0	10513.35	1	0	45	1	14514	60	pyridoxine	prophylaxis	-11.76	7.81082473356277e-06	1003.25	0.9906504	-0.02	0.01	0.1051594	2.41	1.05	0.02182161	8283708
61	riboflavin 5-phosphate sodium	0	0	69.84	1	0	40	12244	8852055	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	11	0	732	61	riboflavin 5-phosphate sodium	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	1	0	63	61	riboflavin 5-phosphate sodium	parenteral nutrition	0	0	Inf	1	0	0	0	78	61	riboflavin 5-phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	thiamine	3.45	2.41	4.78	5.653678e-10	36	7570	12208	8844525	62	thiamine	hypertension	0	0	7.35	1	0	599	274	323635	62	thiamine	hypertension	28.7	83.5	0	0	69.38	1	0	135	28	65701	62	thiamine	hypertension	0	0	165.89	1	0	78	11	31891	62	thiamine	hypertension	0	0	122.99	1	0	65	21	40606	62	thiamine	hypertension	-10.85	1.94046078899094e-05	539.04	0.9839469	-0.03	0.01	0.008087314	-0.43	0.37	0.2480953	8726728
63	vitamin a palmitate	1.37	0.59	2.7	0.3999642	8	4220	12236	8847875	63	vitamin a palmitate	hypertension	0	0	15.34	1	0	288	274	323946	63	vitamin a palmitate	hypertension	28.7	83.5	0	0	173.53	1	0	55	28	65781	63	vitamin a palmitate	hypertension	0	0	1131.85	1	0	13	11	31956	63	vitamin a palmitate	hypertension	0	0	161.13	1	0	50	21	40621	63	vitamin a palmitate	hypertension	-9.85	5.27471930155139e-05	494.01	0.9840869	-0.03	0.01	0.008155684	-0.43	0.37	0.2462777	8726728
64	vitamin e	1.24	0.89	1.7	0.1837964	40	23259	12204	8828836	64	vitamin e	hypertension	0.64	0.02	3.59	1	1	1849	273	322385	64	vitamin e	hypertension	28.7	83.5	0	0	20.68	1	0	447	28	65389	64	vitamin e	hypertension	0	0	84.21	1	0	152	11	31817	64	vitamin e	hypertension	0	0	24.04	1	0	324	21	40347	64	vitamin e	hypertension	-11.8	7.50455791507686e-06	489.09	0.9807554	-0.03	0.01	0.008333582	-0.43	0.37	0.243631	8726728
65	dienestrol	0	0	259.1	1	0	12	12244	8852083	65	dienestrol	hormone replacement therapy	0	0	1964.66	1	0	4	31	40770	65	dienestrol	hormone replacement therapy	34.3	60.9	0	0	Inf	1	0	0	2	1991	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	65	dienestrol	hormone replacement therapy	0	0	Inf	1	0	0	4	2256	65	dienestrol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
66	methadone	2.94	2.43	3.54	8.918406e-23	115	28419	12129	8823676	66	methadone	pain	2.35	1.58	3.37	4.372755e-05	31	3569	713	192640	66	methadone	pain	24	81.6	1.65	0.19	6.21	0.3490291	2	694	66	37714	66	methadone	pain	0.99	0.02	5.85	1	1	359	43	15278	66	methadone	pain	2.21	0.05	13.31	0.3706019	1	370	33	27043	66	methadone	pain	0.21	1.23367805995674	0.72	0.7681709	-0.03	0.01	8.054146e-06	0.84	0.23	0.0002251859	8431288
67	propylthiouracil	2.11	0.43	6.19	0.1719094	3	1027	12241	8851068	67	propylthiouracil	hyperthyroidism	6.88	1.11	32.43	0.01943597	3	268	6	3691	67	propylthiouracil	hyperthyroidism	NA	NA	0	0	Inf	1	0	0	0	0	67	propylthiouracil	hyperthyroidism	0	0	Inf	1	0	11	0	239	67	propylthiouracil	hyperthyroidism	0	0	Inf	1	0	40	0	648	67	propylthiouracil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
68	dibucaine	0	0	34.56	1	0	79	12244	8852016	68	dibucaine	prophylaxis	0	0	428.79	1	0	14	76	104740	68	dibucaine	prophylaxis	36.9	71.9	0	0	4.5036e+15	1	0	1	10	16758	68	dibucaine	prophylaxis	0	0	7594.93	1	0	2	10	13798	68	dibucaine	prophylaxis	0	0	4.5036e+15	1	0	1	1	14558	68	dibucaine	prophylaxis	-9.27	9.42085138398996e-05	1296.35	0.9942922	-0.02	0.01	0.1051774	2.41	1.05	0.02185009	8283708
69	hexachlorophene	0	0	18.9	1	0	143	12244	8851952	69	hexachlorophene	peritoneal dialysis	0	0	16384	1	0	10	4	117706	69	hexachlorophene	peritoneal dialysis	69	69	0	0	Inf	1	0	0	0	0	69	hexachlorophene	peritoneal dialysis	0	0	Inf	1	0	3	0	10132	69	hexachlorophene	peritoneal dialysis	0	0	4.5036e+15	1	0	2	1	8944	69	hexachlorophene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
70	lindane	0	0	18.5	1	0	146	12244	8851949	70	lindane	lice infestation	0	0	Inf	1	0	49	0	688	70	lindane	lice infestation	NA	NA	0	0	Inf	1	0	0	0	0	70	lindane	lice infestation	0	0	Inf	1	0	0	0	24	70	lindane	lice infestation	0	0	Inf	1	0	3	0	101	70	lindane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	sulfamerazine	0	0	120.03	1	0	24	12244	8852071	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	6991.46	1	0	7	4	21920	71	sulfamerazine	chronic lymphocytic leukaemia	70	85.5	0	0	Inf	1	0	0	1	4063	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	0	5412	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	4	3005	71	sulfamerazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	trisulfapyrimidines\>	0.59	0.01	3.28	1	1	1232	12243	8850863	72	trisulfapyrimidines\>	hiv infection	0	0	21.22	1	0	129	82	58680	72	trisulfapyrimidines\>	hiv infection	28.6	51.6	0	0	562.09	1	0	5	11	5036	72	trisulfapyrimidines\>	hiv infection	0	0	349.67	1	0	8	11	5805	72	trisulfapyrimidines\>	hiv infection	0	0	7169.19	1	0	3	2	3474	72	trisulfapyrimidines\>	hiv infection	-11.16	1.42322505935799e-05	1171.44	0.9924001	-0.01	0.02	0.4209914	1.31	0.78	0.0938167	893038
74	isoproterenol	0	0	12.34	1	0	218	12244	8851877	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	12	0	1710	74	isoproterenol	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	0	0	237	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	1	0	113	74	isoproterenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	theophylline sodium glycinate	0	0	774.06	1	0	5	12244	8852090	75	theophylline sodium glycinate	asthma	0	0	1021.38	1	0	4	152	103262	75	theophylline sodium glycinate	asthma	12.5	65	0	0	Inf	1	0	0	31	13027	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	15	6390	75	theophylline sodium glycinate	asthma	0	0	Inf	1	0	0	20	15000	75	theophylline sodium glycinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	hyaluronidase	0	0	8.8	1	0	305	12244	8851790	76	hyaluronidase	local anaesthesia	0	0	127.61	1	0	55	3	2863	76	hyaluronidase	local anaesthesia	53	53	0	0	Inf	1	0	0	0	0	76	hyaluronidase	local anaesthesia	0	0	2737.7	1	0	1	3	219	76	hyaluronidase	local anaesthesia	0	0	Inf	1	0	0	0	363	76	hyaluronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	tolazoline	0	0	187.28	1	0	16	12244	8852079	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	5	0	1240	77	tolazoline	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	19	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	39	77	tolazoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
78	doxylamine succinate	2.38	0.77	5.56	0.06289493	5	1522	12239	8850573	78	doxylamine succinate	insomnia	3.46	0.93	9.05	0.03139936	4	256	316	69955	78	doxylamine succinate	insomnia	5	68.1	6.54	0.16	40.95	0.1482365	1	30	51	10006	78	doxylamine succinate	insomnia	6.64	0.16	42.99	0.1479903	1	29	29	5590	78	doxylamine succinate	insomnia	0	0	38.21	1	0	34	29	9106	78	doxylamine succinate	insomnia	1.58	4.85495581123743	1.03	0.1241	-0.05	0.01	1.063757e-13	0.52	0.26	0.04581959	8148188
79	amodiaquine	0	0	60.38	1	0	46	12244	8852049	79	amodiaquine	malaria	0	0	15.83	1	0	17	12	682	79	amodiaquine	malaria	36	36	0	0	Inf	1	0	0	0	0	79	amodiaquine	malaria	0	0	Inf	1	0	0	0	46	79	amodiaquine	malaria	0	0	Inf	1	0	0	1	47	79	amodiaquine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	diethylcarbamazine citrate	0	0	37.48	1	0	73	12244	8852022	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	35	0	107	80	diethylcarbamazine citrate	filariasis lymphatic	NA	NA	0	0	Inf	1	0	0	0	0	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	5	80	diethylcarbamazine citrate	filariasis lymphatic	0	0	Inf	1	0	0	0	7	80	diethylcarbamazine citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	protamine	0	0	0.85	0.02641386	0	3122	12244	8848973	81	protamine	coronary artery bypass	0	0	Inf	1	0	1375	0	3491	81	protamine	coronary artery bypass	NA	NA	0	0	Inf	1	0	0	0	0	81	protamine	coronary artery bypass	0	0	Inf	1	0	3	0	190	81	protamine	coronary artery bypass	0	0	Inf	1	0	0	0	38	81	protamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
82	calcium gluceptate	0	0	164.39	1	0	18	12244	8852077	82	calcium gluceptate	multiple myeloma	0	0	5604.39	1	0	3	31	58746	82	calcium gluceptate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	lidocaine	1	0.74	1.32	1	50	36177	12194	8815918	83	lidocaine	pain	0.58	0.28	1.07	0.08566234	10	4531	734	191678	83	lidocaine	pain	24	81.6	0	0	1.68	0.2827215	0	1233	68	37175	83	lidocaine	pain	0	0	3.17	0.6330256	0	421	44	15216	83	lidocaine	pain	0	0	3.15	0.6328318	0	964	34	26449	83	lidocaine	pain	-14.19	6.8764026939892e-07	465	0.9756529	-0.03	0.01	7.546183e-06	0.84	0.23	0.0002414347	8431288
84	epinephrine	0.27	0.12	0.53	7.109647e-06	8	21296	12236	8830799	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	2901	0	3492	84	epinephrine	immunodeficiency common variable	NA	NA	0	0	Inf	1	0	0	0	0	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	171	0	263	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	634	0	858	84	epinephrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	sulfisoxazole	0	0	54.27	1	0	51	12244	8852044	85	sulfisoxazole	pyuria	0	0	Inf	1	0	2	0	24	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	sulfanilamide	0	0	82.95	1	0	34	12244	8852061	86	sulfanilamide	bipolar disorder	0	0	4225.68	1	0	1	466	54059	86	sulfanilamide	bipolar disorder	20.1	63.2	0	0	3837.95	1	0	1	54	5652	86	sulfanilamide	bipolar disorder	0	0	Inf	1	0	0	25	2875	86	sulfanilamide	bipolar disorder	0	0	4644.47	1	0	1	37	4750	86	sulfanilamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	bethanechol chloride	3.81	0.78	11.2	0.04588337	3	569	12241	8851526	87	bethanechol chloride	multiple sclerosis	0	0	53.94	1	0	90	342	438270	87	bethanechol chloride	multiple sclerosis	31.9	65.9	0	0	250.63	1	0	19	48	54546	87	bethanechol chloride	multiple sclerosis	0	0	1338.33	1	0	4	16	14264	87	bethanechol chloride	multiple sclerosis	0	0	270.59	1	0	21	39	53007	87	bethanechol chloride	multiple sclerosis	-9.49	7.56041032846277e-05	479.16	0.9841904	0.01	0.01	0.5820613	0.42	0.3	0.1539892	8673518
88	ammonium chloride	3.03	0.08	17.03	0.2823241	1	239	12243	8851856	88	ammonium chloride	premedication	0	0	1354.14	1	0	5	24	28830	88	ammonium chloride	premedication	42.5	63.4	0	0	Inf	1	0	0	5	2612	88	ammonium chloride	premedication	0	0	Inf	1	0	0	3	2846	88	ammonium chloride	premedication	0	0	Inf	1	0	0	3	4105	88	ammonium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	caffeine	1.97	1.35	2.79	0.0004314889	32	11747	12212	8840348	89	caffeine	migraine	1.56	0.41	4.22	0.3371721	4	1842	56	40130	89	caffeine	migraine	33.6	55.7	0	0	23.75	1	0	191	5	4129	89	caffeine	migraine	0	0	77.21	1	0	70	2	1009	89	caffeine	migraine	0	0	19.73	1	0	392	5	7069	89	caffeine	migraine	-14.49	5.09416440845205e-07	1344.58	0.9914018	-0.01	0.02	0.7502659	1.02	0.84	0.2221381	885478
90	ergotamine tartrate	1.69	0.04	9.44	0.4480892	1	429	12243	8851666	90	ergotamine tartrate	migraine	0	0	17.3	1	0	155	60	41817	90	ergotamine tartrate	migraine	33.6	55.7	0	0	2535.8	1	0	3	5	4317	90	ergotamine tartrate	migraine	0	0	3975.11	1	0	2	2	1077	90	ergotamine tartrate	migraine	0	0	683.82	1	0	13	5	7448	90	ergotamine tartrate	migraine	-11.31	1.22498116083745e-05	1663.08	0.9945732	-0.01	0.02	0.7160154	1.01	0.84	0.2283547	885478
92	mechlorethamine	0	0	2.53	0.4130211	0	1055	12244	8851040	92	mechlorethamine	hodgkin s disease	0	0	66.33	1	0	168	3	4586	92	mechlorethamine	hodgkin s disease	67	67	0	0	Inf	1	0	0	0	0	92	mechlorethamine	hodgkin s disease	0	0	1479.99	1	0	13	1	504	92	mechlorethamine	hodgkin s disease	0	0	Inf	1	0	11	0	401	92	mechlorethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93	methoxamine	0	0	71.71	1	0	39	12244	8852056	93	methoxamine	general anaesthesia	0	0	Inf	1	0	5	0	2815	93	methoxamine	general anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	249	93	methoxamine	general anaesthesia	0	0	Inf	1	0	0	0	362	93	methoxamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	trihexyphenidyl	6.45	4.4	9.12	6.624046e-16	32	3597	12212	8848498	94	trihexyphenidyl	schizophrenia	0.93	0.42	1.78	1	9	745	773	59512	94	trihexyphenidyl	schizophrenia	19	69.8	0	0	2.34	0.4112605	0	115	108	7637	94	trihexyphenidyl	schizophrenia	0	0	3.03	0.6365214	0	85	79	5280	94	trihexyphenidyl	schizophrenia	0	0	8.1	1	0	38	44	3361	94	trihexyphenidyl	schizophrenia	-13.28	1.70832021613054e-06	356.43	0.9702844	-0.01	0.01	0.1728033	0.11	0.19	0.5679692	888878
95	paramethadione	0	0	4101.35	1	0	2	12244	8852093	95	paramethadione	epilepsy	0	0	11788.22	1	0	1	124	45941	95	paramethadione	epilepsy	21.6	83.3	0	0	Inf	1	0	0	19	5555	95	paramethadione	epilepsy	0	0	Inf	1	0	0	13	3580	95	paramethadione	epilepsy	0	0	Inf	1	0	0	10	4230	95	paramethadione	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96	aminosalicylic acid	0	0	4.61	1	0	580	12244	8851515	96	aminosalicylic acid	tuberculosis	0	0	133.79	1	0	158	2	3957	96	aminosalicylic acid	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	96	aminosalicylic acid	tuberculosis	0	0	Inf	1	0	48	0	581	96	aminosalicylic acid	tuberculosis	0	0	Inf	1	0	30	0	483	96	aminosalicylic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
97	aminosalicylate sodium	0	0	91.39	1	0	31	12244	8852064	97	aminosalicylate sodium	tuberculosis	0	0	2614.19	1	0	9	2	4106	97	aminosalicylate sodium	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	97	aminosalicylate sodium	tuberculosis	0	0	Inf	1	0	5	0	624	97	aminosalicylate sodium	tuberculosis	0	0	Inf	1	0	1	0	512	97	aminosalicylate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
98	sulfisoxazole diolamine	0	0	175.1	1	0	17	12244	8852078	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	2	0	24	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	chlorpheniramine maleate	0.36	0.04	1.31	0.1935054	2	3976	12242	8848119	99	chlorpheniramine maleate	prophylaxis	0	0	10.98	1	0	474	76	104280	99	chlorpheniramine maleate	prophylaxis	36.9	71.9	0	0	163.43	1	0	47	10	16712	99	chlorpheniramine maleate	prophylaxis	0	0	155.26	1	0	41	10	13759	99	chlorpheniramine maleate	prophylaxis	0	0	11135.57	1	0	42	1	14517	99	chlorpheniramine maleate	prophylaxis	-11.75	7.88932482720022e-06	1108.86	0.9915472	-0.02	0.01	0.1044671	2.41	1.05	0.0218586	8283708
100	crotamiton	0	0	4.27	1	0	627	12244	8851468	100	crotamiton	prophylaxis	0	0	52.5	1	0	101	76	104653	100	crotamiton	prophylaxis	36.9	71.9	0	0	845.24	1	0	10	10	16749	100	crotamiton	prophylaxis	0	0	792.9	1	0	9	10	13791	100	crotamiton	prophylaxis	0	0	4.5036e+15	1	0	6	1	14553	100	crotamiton	prophylaxis	-9.65	6.44255670343554e-05	991.41	0.9922369	-0.02	0.01	0.1055059	2.41	1.05	0.02186659	8283708
102	sulfasalazine	0.59	0.35	0.93	0.0225934	18	22025	12226	8830070	102	sulfasalazine	rheumatoid arthritis	0.4	0.01	2.29	0.5237354	1	12356	91	451339	102	sulfasalazine	rheumatoid arthritis	42.6	66.6	0	0	10.51	1	0	2022	16	81922	102	sulfasalazine	rheumatoid arthritis	0	0	Inf	1	0	822	0	24749	102	sulfasalazine	rheumatoid arthritis	0	0	9.06	1	0	2672	18	106285	102	sulfasalazine	rheumatoid arthritis	-15.52	1.818652152101e-07	2123.98	0.9941686	-0.02	0.02	0.3161103	-15.8	812.85	0.9844891	81345468
103	cortisone acetate	1.12	0.36	2.62	0.6380433	5	3222	12239	8848873	103	cortisone acetate	rheumatoid arthritis	10.63	0.27	60.98	0.09087691	1	479	91	463216	103	cortisone acetate	rheumatoid arthritis	42.6	66.6	292.11	6.65	1997.7	0.003804876	1	19	15	83925	103	cortisone acetate	rheumatoid arthritis	0	0	Inf	1	0	6	0	25565	103	cortisone acetate	rheumatoid arthritis	357.97	8.07	2562.72	0.003133932	1	18	17	108939	103	cortisone acetate	rheumatoid arthritis	5.91	368.706155409357	1.06	2.258783e-08	-0.02	0.02	0.2967269	-15.84	806.24	0.9843278	81345468
104	procainamide	2.49	0.06	14	0.3311748	1	290	12243	8851805	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	28	0	1694	104	procainamide	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	5	0	232	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	3	0	111	104	procainamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
106	aspirin	0.83	0.75	0.91	8.333267e-05	415	360999	11829	8491096	106	aspirin	hypertension	0.92	0.62	1.32	0.7191812	33	42147	241	282087	106	aspirin	hypertension	28.7	83.5	1.09	0.28	3.18	0.7818527	4	8724	24	57112	106	aspirin	hypertension	1.27	0.13	6.15	0.6729183	2	4752	9	27217	106	aspirin	hypertension	1.25	0.24	4.29	0.7303633	3	4782	18	35889	106	aspirin	hypertension	0.36	1.43332941456034	0.49	0.4677308	-0.03	0.01	0.006782807	-0.44	0.37	0.2342852	8726728
107	oxycodone	3.99	3.71	4.28	2.101813e-221	823	157210	11421	8694885	107	oxycodone	pain	5.29	4.56	6.12	9.863457e-105	389	33688	355	162521	107	oxycodone	pain	24	81.6	1.1	0.55	2.03	0.7508439	13	6812	55	31596	107	oxycodone	pain	0.77	0.29	1.76	0.7036554	7	3074	37	12563	107	oxycodone	pain	1.17	0.4	2.88	0.6405763	6	4251	28	23162	107	oxycodone	pain	-0.1	0.90483741803596	0.3	0.7379988	-0.03	0.01	7.476669e-06	0.85	0.23	0.0002030148	8431288
108	oxycodone terephthalate	4.03	1.93	7.43	0.0002683327	10	1796	12234	8850299	108	oxycodone terephthalate	pain	3.83	1.39	8.44	0.005763023	6	416	738	195793	108	oxycodone terephthalate	pain	24	81.6	0	0	59	1	0	38	68	38370	108	oxycodone terephthalate	pain	0	0	120.41	1	0	13	44	15624	108	oxycodone terephthalate	pain	0	0	119.05	1	0	28	34	27385	108	oxycodone terephthalate	pain	-10.38	3.10472599455148e-05	369.05	0.9775622	-0.03	0.01	7.517638e-06	0.85	0.23	0.0002149924	8431288
109	methantheline bromide	0	0	60.38	1	0	46	12244	8852049	109	methantheline bromide	depression	0	0	46.16	1	0	14	1346	205796	109	methantheline bromide	depression	22.3	77.3	0	0	Inf	1	0	0	154	31587	109	methantheline bromide	depression	0	0	Inf	1	0	0	86	10998	109	methantheline bromide	depression	0	0	Inf	1	0	0	86	25969	109	methantheline bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
110	secobarbital sodium	0	0	94.65	1	0	30	12244	8852065	110	secobarbital sodium	insomnia	0	0	240.03	1	0	5	320	70206	110	secobarbital sodium	insomnia	5	68.1	0	0	Inf	1	0	0	52	10036	110	secobarbital sodium	insomnia	0	0	Inf	1	0	0	30	5619	110	secobarbital sodium	insomnia	0	0	Inf	1	0	0	29	9140	110	secobarbital sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
