results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
477	diphenidol	0	0	18.3	1	0	72	25392	8838875	477	diphenidol	hypertension	0	0	151.47	1	0	16	556	323936	477	diphenidol	hypertension	28	75.6	0	0	Inf	1	0	0	102	53702	477	diphenidol	hypertension	0	0	Inf	1	0	0	49	31931	477	diphenidol	hypertension	0	0	3399.02	1	0	2	67	40623	477	diphenidol	hypertension	-6.1	0.0022428677194858	378.55	0.987141	-0.04	0	1.179407e-19	-0.12	0.19	0.5188983	8726728	161	161	80
413	dipyridamole	0.71	0.43	1.09	0.1308887	20	9842	25372	8829105	413	dipyridamole	hypertension	2.78	1.01	6.1	0.02373218	6	1268	550	322684	413	dipyridamole	hypertension	28	75.6	23.03	6.03	62.76	3.990279e-05	4	95	98	53607	413	dipyridamole	hypertension	25.33	4.94	81.29	0.0003056308	3	82	46	31849	413	dipyridamole	hypertension	6.82	0.17	40.28	0.1393975	1	90	66	40535	413	dipyridamole	hypertension	2.89	17.9933096015503	0.52	2.976501e-08	-0.04	0	5.286937e-20	-0.13	0.19	0.4871891	8726728	161	161	80
1001	doxazosin mesylate	0.46	0.27	0.73	0.0002798876	18	13578	25374	8825369	1001	doxazosin mesylate	hypertension	0.34	0.04	1.24	0.1399322	2	3381	554	320571	1001	doxazosin mesylate	hypertension	28	75.6	0	0	7.93	1	0	250	102	53452	1001	doxazosin mesylate	hypertension	0	0	11.91	1	0	210	49	31721	1001	doxazosin mesylate	hypertension	0	0	15.15	1	0	153	67	40472	1001	doxazosin mesylate	hypertension	-11.9	6.79040480737947e-06	334.08	0.9715754	-0.04	0	1.348099e-19	-0.12	0.19	0.5239946	8726728	161	161	80
901	enalapril maleate	1.03	0.83	1.27	0.7453599	89	29944	25303	8809003	901	enalapril maleate	hypertension	1.59	0.95	2.51	0.05638358	19	7047	537	316905	901	enalapril maleate	hypertension	28	75.6	0	0	6.24	1	0	317	102	53385	901	enalapril maleate	hypertension	0	0	12.15	1	0	206	49	31725	901	enalapril maleate	hypertension	0	0	9.72	1	0	237	67	40388	901	enalapril maleate	hypertension	-12.04	5.90329434098699e-06	301.57	0.9681577	-0.04	0	1.216384e-19	-0.12	0.19	0.5214069	8726728	161	161	80
937	enalaprilat	1.2	0.78	1.77	0.3238901	25	7247	25367	8831700	937	enalaprilat	hypertension	0.87	0.11	3.18	1	2	1333	554	322619	937	enalaprilat	hypertension	28	75.6	0	0	18.58	1	0	108	102	53594	937	enalaprilat	hypertension	0	0	45.14	1	0	57	49	31874	937	enalaprilat	hypertension	0	0	26.01	1	0	90	67	40535	937	enalaprilat	hypertension	-11.14	1.45197611271668e-05	314.36	0.9717245	-0.04	0	1.149153e-19	-0.12	0.19	0.5173005	8726728	161	161	80
1473	eplerenone	0.08	0	0.47	0.0001978062	1	4145	25391	8834802	1473	eplerenone	hypertension	0	0	2.78	0.647723	0	776	556	323176	1473	eplerenone	hypertension	28	75.6	0	0	14.92	1	0	134	102	53568	1473	eplerenone	hypertension	0	0	20.51	1	0	123	49	31808	1473	eplerenone	hypertension	0	0	38.78	1	0	61	67	40564	1473	eplerenone	hypertension	-10.88	1.88311150570227e-05	286.48	0.9697147	-0.04	0	1.269783e-19	-0.12	0.19	0.5257317	8726728	161	161	80
1863	epoetin alfa	0.48	0.1	1.42	0.3072396	3	2157	25389	8836790	1863	epoetin alfa	hypertension	5.65	0.68	20.75	0.05049221	2	207	554	323745	1863	epoetin alfa	hypertension	28	75.6	0	0	57.76	1	0	36	102	53666	1863	epoetin alfa	hypertension	0	0	66.89	1	0	39	49	31892	1863	epoetin alfa	hypertension	0	0	132.98	1	0	19	67	40606	1863	epoetin alfa	hypertension	-10.63	2.41796303577884e-05	291.5	0.9709195	-0.04	0	1.038914e-19	-0.12	0.19	0.5271065	8726728	161	161	80
1269	eprosartan mesylate	0.77	0.09	2.78	1	2	907	25390	8838040	1269	eprosartan mesylate	hypertension	2.67	0.32	9.76	0.1739908	2	437	554	323515	1269	eprosartan mesylate	hypertension	28	75.6	0	0	212.36	1	0	11	102	53691	1269	eprosartan mesylate	hypertension	0	0	338.05	1	0	9	49	31922	1269	eprosartan mesylate	hypertension	0	0	938.69	1	0	4	67	40621	1269	eprosartan mesylate	hypertension	-9.02	0.00012096612623881	399.22	0.9819834	-0.04	0	1.178733e-19	-0.12	0.19	0.5198667	8726728	161	161	80
183	ergoloid mesylates	0	0	5.83	1	0	222	25392	8838725	183	ergoloid mesylates	hypertension	0	0	37.03	1	0	60	556	323892	183	ergoloid mesylates	hypertension	28	75.6	0	0	Inf	1	0	0	102	53702	183	ergoloid mesylates	hypertension	0	0	16384	1	0	1	49	31930	183	ergoloid mesylates	hypertension	0	0	Inf	1	0	0	67	40625	183	ergoloid mesylates	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1520	esomeprazole sodium	1.69	0.62	3.7	0.1772494	6	1233	25386	8837714	1520	esomeprazole sodium	hypertension	0	0	18.24	1	0	120	556	323832	1520	esomeprazole sodium	hypertension	28	75.6	0	0	72.54	1	0	29	102	53673	1520	esomeprazole sodium	hypertension	0	0	153.01	1	0	18	49	31913	1520	esomeprazole sodium	hypertension	0	0	94.75	1	0	26	67	40599	1520	esomeprazole sodium	hypertension	-9.83	5.38127569970771e-05	357.25	0.9780584	-0.04	0	1.206599e-19	-0.12	0.19	0.5188449	8726728	161	161	80
489	ethacrynate sodium	0	0	6.32	1	0	205	25392	8838742	489	ethacrynate sodium	hypertension	0	0	57.97	1	0	39	556	323913	489	ethacrynate sodium	hypertension	28	75.6	0	0	2906.53	1	0	2	102	53700	489	ethacrynate sodium	hypertension	0	0	Inf	1	0	0	49	31931	489	ethacrynate sodium	hypertension	0	0	1492.42	1	0	3	67	40622	489	ethacrynate sodium	hypertension	-7.09	0.000833397365606696	299.43	0.9811211	-0.04	0	1.175662e-19	-0.12	0.19	0.5187006	8726728	161	161	80
488	ethacrynic acid	0	0	4.38	1	0	295	25392	8838652	488	ethacrynic acid	hypertension	0	0	49.98	1	0	45	556	323907	488	ethacrynic acid	hypertension	28	75.6	0	0	1278.86	1	0	3	102	53699	488	ethacrynic acid	hypertension	0	0	16384	1	0	1	49	31930	488	ethacrynic acid	hypertension	0	0	1492.42	1	0	3	67	40622	488	ethacrynic acid	hypertension	-7.98	0.000342239422515039	429.11	0.985167	-0.04	0	1.176817e-19	-0.12	0.19	0.5187685	8726728	161	161	80
1028	felodipine	0.51	0.28	0.84	0.0054169	15	10312	25377	8828635	1028	felodipine	hypertension	0.89	0.24	2.28	1	4	2628	552	321324	1028	felodipine	hypertension	28	75.6	1.88	0.05	10.77	0.4163336	1	282	101	53420	1028	felodipine	hypertension	3.07	0.08	18.13	0.2827493	1	215	48	31716	1028	felodipine	hypertension	0	0	12.16	1	0	190	67	40435	1028	felodipine	hypertension	0.71	2.03399125864675	1.01	0.4800174	-0.04	0	1.017721e-19	-0.12	0.19	0.5127033	8726728	161	161	80
936	fenofibrate	0.8	0.63	1	0.05152373	77	33419	25315	8805528	936	fenofibrate	hypertension	0.68	0.22	1.6	0.5726848	5	4273	551	319679	936	fenofibrate	hypertension	28	75.6	0.66	0.02	3.79	1	1	791	101	52911	936	fenofibrate	hypertension	0	0	5.11	1	0	483	49	31448	936	fenofibrate	hypertension	1.17	0.03	6.76	0.5792633	1	521	66	40104	936	fenofibrate	hypertension	-0.44	0.644036421083141	1.01	0.6645774	-0.04	0	1.229521e-19	-0.12	0.19	0.523124	8726728	161	161	80
1658	fenofibric acid	0.88	0.02	4.91	1	1	397	25391	8838550	1658	fenofibric acid	hypertension	0	0	30.3	1	0	73	556	323879	1658	fenofibric acid	hypertension	28	75.6	0	0	102.84	1	0	21	102	53681	1658	fenofibric acid	hypertension	0	0	219.93	1	0	13	49	31918	1658	fenofibric acid	hypertension	0	0	360.88	1	0	8	67	40617	1658	fenofibric acid	hypertension	-9.18	0.000103080533149705	314.42	0.9767122	-0.04	0	1.171265e-19	-0.12	0.19	0.5197302	8726728	161	161	80
52	ferrous	1.29	1.09	1.52	0.003101441	143	38584	25249	8800363	52	ferrous	hypertension	1.42	0.61	2.83	0.2869798	8	3292	548	320660	52	ferrous	hypertension	28	75.6	0	0	2.8	0.6460456	0	699	102	53003	52	ferrous	hypertension	0	0	6.21	1	0	399	49	31532	52	ferrous	hypertension	0	0	3.69	0.6290791	0	615	67	40010	52	ferrous	hypertension	-13.08	2.08654702380262e-06	327.13	0.9680962	-0.04	0	1.137644e-19	-0.12	0.19	0.5081997	8726728	161	161	80
1721	fibrinolysin	0	0	79.05	1	0	18	25392	8838929	1721	fibrinolysin	hypertension	0	0	904.74	1	0	4	556	323948	1721	fibrinolysin	hypertension	28	75.6	0	0	Inf	1	0	0	102	53702	1721	fibrinolysin	hypertension	0	0	Inf	1	0	0	49	31931	1721	fibrinolysin	hypertension	0	0	Inf	1	0	0	67	40625	1721	fibrinolysin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
2143	fish oil	0.38	0.29	0.49	1.62572e-18	61	55011	25331	8783936	2143	fish oil	hypertension	0.11	0	0.6	0.002129558	1	5318	555	318634	2143	fish oil	hypertension	28	75.6	0	0	1.68	0.2856445	0	1154	102	52548	2143	fish oil	hypertension	0	0	3.73	0.6280467	0	657	49	31274	2143	fish oil	hypertension	0	0	2.57	0.4075955	0	876	67	39749	2143	fish oil	hypertension	-13.96	8.65464049893389e-07	446.26	0.9750489	-0.04	0	2.060325e-19	-0.12	0.19	0.5181265	8726728	161	161	80
1134	fluvastatin sodium	0.53	0.23	1.06	0.08932919	8	5204	25384	8833743	1134	fluvastatin sodium	hypertension	0	0	2.87	0.644267	0	752	556	323200	1134	fluvastatin sodium	hypertension	28	75.6	0	0	35.17	1	0	58	102	53644	1134	fluvastatin sodium	hypertension	0	0	51.68	1	0	50	49	31881	1134	fluvastatin sodium	hypertension	0	0	78.4	1	0	31	67	40594	1134	fluvastatin sodium	hypertension	-11.29	1.2497274217939e-05	413.63	0.9782174	-0.04	0	1.120095e-19	-0.12	0.19	0.5253667	8726728	161	161	80
1048	fosinopril sodium	0.44	0.17	0.9	0.01725751	7	5598	25385	8833349	1048	fosinopril sodium	hypertension	0	0	1.92	0.274061	0	1119	556	322833	1048	fosinopril sodium	hypertension	28	75.6	0	0	34.52	1	0	59	102	53643	1048	fosinopril sodium	hypertension	0	0	63.59	1	0	41	49	31890	1048	fosinopril sodium	hypertension	0	0	63.46	1	0	38	67	40587	1048	fosinopril sodium	hypertension	-10.98	1.70390975269345e-05	435.76	0.979898	-0.04	0	1.195268e-19	-0.12	0.19	0.5194357	8726728	161	161	80
501	furosemide	0.59	0.53	0.65	7.229777e-30	393	229905	24999	8609042	501	furosemide	hypertension	1.02	0.75	1.36	0.8821131	51	29203	505	294749	501	furosemide	hypertension	28	75.6	0.35	0.07	1.05	0.06523202	3	4297	99	49405	501	furosemide	hypertension	0.18	0	1.08	0.05792478	1	3238	48	28693	501	furosemide	hypertension	0.62	0.16	1.67	0.5243282	4	3779	63	36846	501	furosemide	hypertension	-0.67	0.511708577786542	0.46	0.1412476	-0.04	0	4.595998e-19	-0.12	0.19	0.532074	8726728	161	161	80
792	gemfibrozil	1.42	1.06	1.86	0.01617372	52	12788	25340	8826159	792	gemfibrozil	hypertension	2.78	1.11	5.78	0.01518989	7	1479	549	322473	792	gemfibrozil	hypertension	28	75.6	0	0	7.28	1	0	272	102	53430	792	gemfibrozil	hypertension	0	0	15.12	1	0	166	49	31765	792	gemfibrozil	hypertension	0	0	16.46	1	0	141	67	40484	792	gemfibrozil	hypertension	-12.09	5.61538727863537e-06	367.44	0.9737582	-0.04	0	1.188353e-19	-0.12	0.19	0.5254395	8726728	161	161	80
1256	grepafloxacin	0	0	176.29	1	0	9	25392	8838938	1256	grepafloxacin	hypertension	0	0	904.74	1	0	4	556	323948	1256	grepafloxacin	hypertension	28	75.6	0	0	Inf	1	0	0	102	53702	1256	grepafloxacin	hypertension	0	0	Inf	1	0	0	49	31931	1256	grepafloxacin	hypertension	0	0	Inf	1	0	0	67	40625	1256	grepafloxacin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
823	guanabenz acetate	0	0	16.22	1	0	81	25392	8838866	823	guanabenz acetate	hypertension	0	0	85.52	1	0	27	556	323925	823	guanabenz acetate	hypertension	28	75.6	0	0	15545.8	1	0	1	102	53701	823	guanabenz acetate	hypertension	0	0	16384	1	0	1	49	31930	823	guanabenz acetate	hypertension	0	0	Inf	1	0	0	67	40625	823	guanabenz acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
377	guanethidine monosulfate	0	0	176.29	1	0	9	25392	8838938	377	guanethidine monosulfate	hypertension	0	0	1538.23	1	0	3	556	323949	377	guanethidine monosulfate	hypertension	28	75.6	0	0	Inf	1	0	0	102	53702	377	guanethidine monosulfate	hypertension	0	0	Inf	1	0	0	49	31931	377	guanethidine monosulfate	hypertension	0	0	Inf	1	0	0	67	40625	377	guanethidine monosulfate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
765	heparin calcium	0	0	0.61	0.006062525	0	2099	25392	8836848	765	heparin calcium	hypertension	0	0	9.79	1	0	222	556	323730	765	heparin calcium	hypertension	28	75.6	0	0	63.37	1	0	33	102	53669	765	heparin calcium	hypertension	0	0	72.72	1	0	36	49	31895	765	heparin calcium	hypertension	0	0	60.06	1	0	40	67	40585	765	heparin calcium	hypertension	-10.66	2.34650142835697e-05	445.6	0.9809063	-0.04	0	1.246761e-19	-0.12	0.19	0.5188668	8726728	161	161	80
139	hydralazine	0.51	0.32	0.78	0.0007494156	21	14337	25371	8824610	139	hydralazine	hypertension	0.6	0.12	1.77	0.5003861	3	2894	553	321058	139	hydralazine	hypertension	28	75.6	1.58	0.19	5.87	0.3666656	2	673	100	53029	139	hydralazine	hypertension	0	0	5.85	1	0	423	49	31508	139	hydralazine	hypertension	2.28	0.27	8.6	0.2256467	2	542	65	40083	139	hydralazine	hypertension	0.1	1.10517091807565	0.72	0.8865785	-0.04	0	1.387456e-19	-0.12	0.19	0.5210895	8726728	161	161	80
333	hydrochlorothiazide	0.69	0.62	0.77	2.4749e-13	346	174005	25046	8664942	333	hydrochlorothiazide	hypertension	0.89	0.69	1.14	0.3786017	78	50000	478	273952	333	hydrochlorothiazide	hypertension	28	75.6	0.9	0.45	1.65	0.882357	12	6935	90	46767	333	hydrochlorothiazide	hypertension	1.04	0.32	2.62	0.8122767	5	3145	44	28786	333	hydrochlorothiazide	hypertension	0.86	0.36	1.81	0.8584087	8	5524	59	35101	333	hydrochlorothiazide	hypertension	-0.09	0.913931185271228	0.3	0.757176	-0.04	0	1.19797e-19	-0.13	0.19	0.507536	8726728	161	161	80
815	indapamide	0.72	0.43	1.12	0.1711469	19	9197	25373	8829750	815	indapamide	hypertension	0.21	0.01	1.17	0.1009387	1	2768	555	321184	815	indapamide	hypertension	28	75.6	0	0	4.21	1	0	467	102	53235	815	indapamide	hypertension	0	0	8.21	1	0	303	49	31628	815	indapamide	hypertension	0	0	6.38	1	0	359	67	40266	815	indapamide	hypertension	-12.9	2.49805032586663e-06	411.37	0.974979	-0.04	0	1.563083e-19	-0.12	0.19	0.5250235	8726728	161	161	80
585	iocetamic acid	0	0	17.31	1	0	76	25392	8838871	585	iocetamic acid	hypertension	0	0	118.17	1	0	20	556	323932	585	iocetamic acid	hypertension	28	75.6	0	0	Inf	1	0	0	102	53702	585	iocetamic acid	hypertension	0	0	Inf	1	0	0	49	31931	585	iocetamic acid	hypertension	0	0	Inf	1	0	0	67	40625	585	iocetamic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1148	ioxilan	0	0	31.19	1	0	43	25392	8838904	1148	ioxilan	hypertension	0	0	3234.4	1	0	2	556	323950	1148	ioxilan	hypertension	28	75.6	0	0	Inf	1	0	0	102	53702	1148	ioxilan	hypertension	0	0	Inf	1	0	0	49	31931	1148	ioxilan	hypertension	0	0	Inf	1	0	0	67	40625	1148	ioxilan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1274	irbesartan	0.5	0.36	0.67	4.271012e-07	43	29901	25349	8809046	1274	irbesartan	hypertension	1.04	0.56	1.76	0.8897034	14	7862	542	316090	1274	irbesartan	hypertension	28	75.6	0	0	1.92	0.2705142	0	1014	102	52688	1274	irbesartan	hypertension	0	0	4.04	1	0	608	49	31323	1274	irbesartan	hypertension	0.76	0.02	4.38	1	1	797	66	39828	1274	irbesartan	hypertension	-0.71	0.491644197460965	1	0.4818685	-0.04	0	1.423145e-19	-0.12	0.19	0.5222907	8726728	161	161	80
579	isosorbide	0.56	0.4	0.75	3.562388e-05	43	26768	25349	8812179	579	isosorbide	hypertension	0.62	0.17	1.61	0.5445632	4	3716	552	320236	579	isosorbide	hypertension	28	75.6	0	0	3.32	0.6325003	0	591	102	53111	579	isosorbide	hypertension	0	0	5.22	1	0	473	49	31458	579	isosorbide	hypertension	0	0	6.15	1	0	372	67	40253	579	isosorbide	hypertension	-12.86	2.5999976936368e-06	363.83	0.9718019	-0.04	0	1.798454e-19	-0.12	0.19	0.5359242	8726728	161	161	80
354	isosorbide dinitrate	0.75	0.44	1.19	0.2594945	18	8360	25374	8830587	354	isosorbide dinitrate	hypertension	0.95	0.11	3.46	1	2	1226	554	322726	354	isosorbide dinitrate	hypertension	28	75.6	0	0	19.13	1	0	105	102	53597	354	isosorbide dinitrate	hypertension	0	0	29.22	1	0	87	49	31844	354	isosorbide dinitrate	hypertension	0	0	40.07	1	0	59	67	40566	354	isosorbide dinitrate	hypertension	-10.91	1.82745714988258e-05	320.11	0.9728204	-0.04	0	1.240418e-19	-0.12	0.19	0.521299	8726728	161	161	80
917	isosorbide mononitrate	0.62	0.44	0.84	0.001423004	40	22544	25352	8816403	917	isosorbide mononitrate	hypertension	0.63	0.13	1.85	0.6406607	3	2773	553	321179	917	isosorbide mononitrate	hypertension	28	75.6	0	0	4.75	1	0	415	102	53287	917	isosorbide mononitrate	hypertension	0	0	7.07	1	0	351	49	31580	917	isosorbide mononitrate	hypertension	0	0	8.55	1	0	269	67	40356	917	isosorbide mononitrate	hypertension	-12.84	2.65252113111474e-06	423.66	0.9758272	-0.04	0	1.619235e-19	-0.12	0.19	0.5333287	8726728	161	161	80
976	isradipine	0	0	1.16	0.08434175	0	1106	25392	8837841	976	isradipine	hypertension	0	0	7.23	1	0	300	556	323652	976	isradipine	hypertension	28	75.6	0	0	1278.86	1	0	3	102	53699	976	isradipine	hypertension	0	0	3689.01	1	0	2	49	31929	976	isradipine	hypertension	0	0	360.88	1	0	8	67	40617	976	isradipine	hypertension	-9.74	5.88805348414794e-05	416.09	0.9813299	-0.04	0	1.147547e-19	-0.12	0.19	0.5173469	8726728	161	161	80
813	ketoconazole	1.3	0.84	1.92	0.206703	25	6696	25367	8832251	813	ketoconazole	hypertension	0	0	4.5	1	0	480	556	323472	813	ketoconazole	hypertension	28	75.6	0	0	15.63	1	0	128	102	53574	813	ketoconazole	hypertension	0	0	28.55	1	0	89	49	31842	813	ketoconazole	hypertension	0	0	30.93	1	0	76	67	40549	813	ketoconazole	hypertension	-11.12	1.4813079758804e-05	300.27	0.9704517	-0.04	0	1.14723e-19	-0.12	0.19	0.5200193	8726728	161	161	80
843	labetalol	0.64	0.37	1.05	0.08608509	16	8655	25376	8830292	843	labetalol	hypertension	0.29	0.01	1.61	0.2756711	1	2024	555	321928	843	labetalol	hypertension	28	75.6	0	0	5.99	1	0	330	102	53372	843	labetalol	hypertension	0	0	16	1	0	157	49	31774	843	labetalol	hypertension	0	0	6.84	1	0	335	67	40290	843	labetalol	hypertension	-12.65	3.20756011057785e-06	277.56	0.9636348	-0.04	0	4.311556e-20	-0.13	0.19	0.4830289	8726728	161	161	80
1163	lansoprazole	1.18	1.04	1.32	0.006853574	294	87172	25098	8751775	1163	lansoprazole	hypertension	1.65	1.02	2.53	0.02674388	22	7891	534	316061	1163	lansoprazole	hypertension	28	75.6	0.46	0.01	2.64	0.7276085	1	1125	101	52577	1163	lansoprazole	hypertension	0.86	0.02	5.05	1	1	754	48	31177	1163	lansoprazole	hypertension	0	0	2.46	0.4088798	0	915	67	39710	1163	lansoprazole	hypertension	-0.87	0.418951549247639	1.01	0.3892658	-0.04	0	1.569157e-19	-0.12	0.19	0.5181324	8726728	161	161	80
520	liotrix\>	0.73	0.2	1.88	0.8278456	4	1904	25388	8837043	520	liotrix\>	hypertension	0	0	4.49	1	0	481	556	323471	520	liotrix\>	hypertension	28	75.6	0	0	212.36	1	0	11	102	53691	520	liotrix\>	hypertension	0	0	1623.17	1	0	3	49	31928	520	liotrix\>	hypertension	0	0	203.09	1	0	13	67	40612	520	liotrix\>	hypertension	-8.8	0.000150733075095477	360.39	0.9805151	-0.04	0	1.189473e-19	-0.12	0.19	0.5183423	8726728	161	161	80
977	lisinopril	0.82	0.74	0.9	1.101949e-05	458	194339	24934	8644608	977	lisinopril	hypertension	1.12	0.88	1.41	0.3325589	88	46506	468	277446	977	lisinopril	hypertension	28	75.6	0.82	0.46	1.39	0.5328493	17	10516	85	43186	977	lisinopril	hypertension	0.92	0.39	1.93	1	9	6256	40	25675	977	lisinopril	hypertension	1.12	0.54	2.11	0.7402256	12	6633	55	33992	977	lisinopril	hypertension	-0.02	0.980198673306755	0.24	0.9253176	-0.04	0	1.17605e-19	-0.12	0.19	0.5212757	8726728	161	161	80
1159	losartan potassium	0.64	0.52	0.78	1.942811e-06	102	55204	25290	8783743	1159	losartan potassium	hypertension	1.46	1.01	2.05	0.03176129	36	14660	520	309292	1159	losartan potassium	hypertension	28	75.6	1.2	0.32	3.17	0.5812083	4	1770	98	51932	1159	losartan potassium	hypertension	0.79	0.02	4.61	1	1	823	48	31108	1159	losartan potassium	hypertension	1.25	0.25	3.84	0.5213462	3	1463	64	39162	1159	losartan potassium	hypertension	0.14	1.15027379885723	0.51	0.7876206	-0.04	0	1.164252e-19	-0.12	0.19	0.5242345	8726728	161	161	80
992	lovastatin	0.6	0.41	0.84	0.001676526	34	19723	25358	8819224	992	lovastatin	hypertension	0.86	0.23	2.21	1	4	2713	552	321239	992	lovastatin	hypertension	28	75.6	0	0	4.32	1	0	456	102	53246	992	lovastatin	hypertension	0	0	11.42	1	0	219	49	31712	992	lovastatin	hypertension	0	0	5.49	1	0	416	67	40209	992	lovastatin	hypertension	-12.89	2.52315614902625e-06	420.95	0.9755729	-0.04	0	1.606343e-19	-0.12	0.19	0.5116814	8726728	161	161	80
394	methyclothiazide	0	0	19.41	1	0	68	25392	8838879	394	methyclothiazide	hypertension	0	0	176.01	1	0	14	556	323938	394	methyclothiazide	hypertension	28	75.6	0	0	2906.53	1	0	2	102	53700	394	methyclothiazide	hypertension	0	0	3689.01	1	0	2	49	31929	394	methyclothiazide	hypertension	0	0	16384	1	0	1	67	40624	394	methyclothiazide	hypertension	-6.77	0.00114769465090143	304.94	0.9822799	-0.04	0	1.178424e-19	-0.12	0.19	0.5189641	8726728	161	161	80
438	methyldopa	0.64	0.26	1.32	0.287826	7	3804	25385	8835143	438	methyldopa	hypertension	1.54	0.42	3.97	0.3382452	4	1517	552	322435	438	methyldopa	hypertension	28	75.6	2.9	0.07	16.71	0.2951346	1	183	101	53519	438	methyldopa	hypertension	0	0	45.96	1	0	56	49	31875	438	methyldopa	hypertension	3.05	0.08	17.76	0.2837283	1	201	66	40424	438	methyldopa	hypertension	-0.44	0.644036421083141	1.02	0.6656584	-0.04	0	1.878063e-19	-0.12	0.19	0.5083013	8726728	161	161	80
439	methyldopate	0.24	0.01	1.35	0.2058061	1	1435	25391	8837512	439	methyldopate	hypertension	0	0	3.5	0.632072	0	617	556	323335	439	methyldopate	hypertension	28	75.6	0	0	53.11	1	0	39	102	53663	439	methyldopate	hypertension	0	0	174.27	1	0	16	49	31915	439	methyldopate	hypertension	0	0	65.09	1	0	37	67	40588	439	methyldopate	hypertension	-10.86	1.92115288153726e-05	312.49	0.9722804	-0.04	0	1.006517e-19	-0.12	0.19	0.510282	8726728	161	161	80
1017	metoprolol fumarate	1.13	0.87	1.45	0.3124798	63	19332	25329	8819615	1017	metoprolol fumarate	hypertension	3.36	1.9	5.51	4.617755e-05	16	2833	540	321119	1017	metoprolol fumarate	hypertension	28	75.6	0	0	5.32	1	0	371	102	53331	1017	metoprolol fumarate	hypertension	0	0	10.49	1	0	238	49	31693	1017	metoprolol fumarate	hypertension	0	0	8.09	1	0	284	67	40341	1017	metoprolol fumarate	hypertension	-12	6.14421235332821e-06	278.4	0.9656118	-0.04	0	1.284041e-19	-0.12	0.19	0.5180711	8726728	161	161	80
1058	metoprolol succinate	0.76	0.63	0.91	0.002263333	123	56044	25269	8782903	1058	metoprolol succinate	hypertension	1.43	0.89	2.2	0.09433457	22	9042	534	314910	1058	metoprolol succinate	hypertension	28	75.6	2.23	0.27	8.3	0.2309821	2	478	100	53224	1058	metoprolol succinate	hypertension	2.32	0.06	13.67	0.3552983	1	284	48	31647	1058	metoprolol succinate	hypertension	1.65	0.04	9.57	0.4589044	1	370	66	40255	1058	metoprolol succinate	hypertension	0.69	1.99371553324308	0.72	0.3336954	-0.04	0	1.103401e-19	-0.12	0.19	0.5164293	8726728	161	161	80
718	metoprolol tartrate	0.94	0.8	1.09	0.4430264	161	59796	25231	8779151	718	metoprolol tartrate	hypertension	1.9	1.27	2.72	0.001683147	31	9789	525	314163	718	metoprolol tartrate	hypertension	28	75.6	1.42	0.29	4.29	0.4743488	3	1119	99	52583	718	metoprolol tartrate	hypertension	2.88	0.57	9.01	0.0946448	3	706	46	31225	718	metoprolol tartrate	hypertension	0	0	2.76	0.6472357	0	818	67	39807	718	metoprolol tartrate	hypertension	0.24	1.2712491503214	0.59	0.6840687	-0.04	0	1.143954e-19	-0.12	0.19	0.5159106	8726728	161	161	80
878	mexiletine	0.67	0.18	1.73	0.6766202	4	2067	25388	8836880	878	mexiletine	hypertension	0	0	7.66	1	0	283	556	323669	878	mexiletine	hypertension	28	75.6	0	0	93.08	1	0	23	102	53679	878	mexiletine	hypertension	0	0	77.17	1	0	34	49	31897	878	mexiletine	hypertension	0	0	203.09	1	0	13	67	40612	878	mexiletine	hypertension	-9.85	5.27471930155139e-05	337.13	0.976698	-0.04	0	1.194832e-19	-0.12	0.19	0.5212519	8726728	161	161	80
