results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1850	digitoxin	2.33	1.91	2.81	6.782449e-15	114	2104	201811	8660310	1850	digitoxin	hypertension	1.47	1	2.1	0.03888266	32	672	10148	313656	1850	digitoxin	hypertension	46.7	87	7.04	3.27	13.87	2.3346e-06	11	44	2186	61550	1850	digitoxin	hypertension	7.96	3.31	17.33	9.145685e-06	9	29	1198	30744	1850	digitoxin	hypertension	3.55	0.4	14.86	0.1222779	2	18	1234	39438	1850	digitoxin	hypertension	1.72	5.58452846427605	0.34	3.139965e-07	0.01	0	2.881192e-19	0.23	0.04	1.248338e-08	8726728	161	161	80
824	diltiazem	2.38	2.29	2.47	0	2946	53485	198979	8608929	824	diltiazem	hypertension	1.38	1.24	1.54	4.522668e-09	383	8630	9797	305698	824	diltiazem	hypertension	46.7	87	1.42	1.12	1.78	0.003830242	82	1638	2115	59956	824	diltiazem	hypertension	1.11	0.74	1.61	0.5520908	30	689	1177	30084	824	diltiazem	hypertension	1.77	1.34	2.31	7.050461e-05	61	1125	1175	38331	824	diltiazem	hypertension	0.35	1.41906754859326	0.11	0.001512028	0.01	0	2.679017e-19	0.24	0.04	5.331923e-09	8726728	161	161	80
1194	diltiazem malate	1.9	0.81	3.82	0.0819817	8	181	201917	8662233	1194	diltiazem malate	hypertension	0	0	4.71	1	0	26	10180	314302	1194	diltiazem malate	hypertension	46.7	87	0	0	Inf	1	0	0	2197	61594	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	1207	30773	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	1236	39456	1194	diltiazem malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
477	diphenidol	3.9	1.38	8.95	0.006055764	6	66	201919	8662348	477	diphenidol	hypertension	4.41	0.49	19.21	0.08830599	2	14	10178	314314	477	diphenidol	hypertension	46.7	87	0	0	1075.04	1	0	1	2197	61593	477	diphenidol	hypertension	0	0	Inf	1	0	0	1207	30773	477	diphenidol	hypertension	0	0	170.11	1	0	2	1236	39454	477	diphenidol	hypertension	-7.37	0.000629868179097574	84.48	0.9304456	0.01	0	8.495825e-20	0.24	0.04	7.890586e-09	8726728	161	161	80
413	dipyridamole	1.8	1.62	1.99	7.149177e-26	397	9465	201528	8652949	413	dipyridamole	hypertension	1.72	1.32	2.2	6.947075e-05	67	1207	10113	313121	413	dipyridamole	hypertension	46.7	87	0.76	0.2	2	0.8220776	4	147	2193	61447	413	dipyridamole	hypertension	1.26	0.33	3.36	0.564515	4	81	1203	30692	413	dipyridamole	hypertension	0.35	0.01	2.03	0.5313839	1	90	1235	39366	413	dipyridamole	hypertension	-0.24	0.786627861066553	0.45	0.5926102	0.01	0	8.109241e-20	0.24	0.04	7.691942e-09	8726728	161	161	80
1001	doxazosin mesylate	1.8	1.65	1.96	4.864728e-35	547	13049	201378	8649365	1001	doxazosin mesylate	hypertension	1.02	0.83	1.24	0.842733	108	3275	10072	311053	1001	doxazosin mesylate	hypertension	46.7	87	0.61	0.24	1.27	0.2249751	7	321	2190	61273	1001	doxazosin mesylate	hypertension	0.62	0.2	1.48	0.3641621	5	205	1202	30568	1001	doxazosin mesylate	hypertension	0.42	0.05	1.55	0.3380573	2	151	1234	39305	1001	doxazosin mesylate	hypertension	-0.65	0.522045776761016	0.38	0.08916791	0.01	0	6.727539e-20	0.24	0.04	6.307379e-09	8726728	161	161	80
901	enalapril maleate	2.13	2.02	2.24	1.0241e-135	1414	28619	200511	8633795	901	enalapril maleate	hypertension	1.17	1.03	1.33	0.01423614	258	6808	9922	307520	901	enalapril maleate	hypertension	46.7	87	0.65	0.29	1.25	0.2664819	9	388	2188	61206	901	enalapril maleate	hypertension	0.9	0.35	1.89	1	7	199	1200	30574	901	enalapril maleate	hypertension	0.41	0.08	1.21	0.1278013	3	234	1233	39222	901	enalapril maleate	hypertension	-0.43	0.650509094723317	0.32	0.1821889	0.01	0	8.231489e-20	0.24	0.04	7.563477e-09	8726728	161	161	80
937	enalaprilat	2.65	2.4	2.93	9.012804e-65	423	6849	201502	8655565	937	enalaprilat	hypertension	1.58	1.21	2.03	0.0006703959	65	1270	10115	313058	937	enalaprilat	hypertension	46.7	87	0.88	0.23	2.3	1	4	128	2193	61466	937	enalaprilat	hypertension	0.93	0.11	3.52	1	2	55	1205	30718	937	enalaprilat	hypertension	0.73	0.09	2.7	1	2	88	1234	39368	937	enalaprilat	hypertension	-0.2	0.818730753077982	0.51	0.6927375	0.01	0	8.681073e-20	0.24	0.04	7.900176e-09	8726728	161	161	80
1473	eplerenone	1.41	1.18	1.68	0.0002099125	132	4014	201793	8658400	1473	eplerenone	hypertension	0.73	0.43	1.17	0.2157033	18	758	10162	313570	1473	eplerenone	hypertension	46.7	87	0.86	0.28	2.06	1	5	162	2192	61432	1473	eplerenone	hypertension	1.08	0.34	2.6	0.810479	5	118	1202	30655	1473	eplerenone	hypertension	0	0	1.99	0.2663637	0	61	1236	39395	1473	eplerenone	hypertension	-0.31	0.733446956224289	0.45	0.4974919	0.01	0	8.164997e-20	0.24	0.04	7.169718e-09	8726728	161	161	80
1863	epoetin alfa	3.6	3.05	4.21	5.072339e-41	167	1993	201758	8660421	1863	epoetin alfa	hypertension	2.91	1.69	4.73	0.0001218867	18	191	10162	314137	1863	epoetin alfa	hypertension	46.7	87	1.34	0.16	5.14	0.6641899	2	42	2195	61552	1863	epoetin alfa	hypertension	1.38	0.16	5.36	0.6587227	2	37	1205	30736	1863	epoetin alfa	hypertension	0	0	6.85	1	0	19	1236	39437	1863	epoetin alfa	hypertension	0.04	1.04081077419239	0.72	0.9556776	0.01	0	8.61711e-20	0.24	0.04	7.865984e-09	8726728	161	161	80
1269	eprosartan mesylate	1.87	1.32	2.59	0.0004851442	38	871	201887	8661543	1269	eprosartan mesylate	hypertension	2.03	1.32	2.99	0.001332866	27	412	10153	313916	1269	eprosartan mesylate	hypertension	46.7	87	2.55	0.06	17.55	0.343353	1	11	2196	61583	1269	eprosartan mesylate	hypertension	3.19	0.07	23.82	0.2927007	1	8	1206	30765	1269	eprosartan mesylate	hypertension	0	0	48.39	1	0	4	1236	39452	1269	eprosartan mesylate	hypertension	0.86	2.36316069370579	1.04	0.4115246	0.01	0	8.480967e-20	0.24	0.04	8.038407e-09	8726728	161	161	80
183	ergoloid mesylates	0.79	0.21	2.04	0.8225806	4	218	201921	8662196	183	ergoloid mesylates	hypertension	0.52	0.01	3.03	1	1	59	10179	314269	183	ergoloid mesylates	hypertension	46.7	87	0	0	1075.04	1	0	1	2197	61593	183	ergoloid mesylates	hypertension	0	0	979.13	1	0	1	1207	30772	183	ergoloid mesylates	hypertension	0	0	Inf	1	0	0	1236	39456	183	ergoloid mesylates	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1520	esomeprazole sodium	1.96	1.46	2.57	9.586865e-06	54	1185	201871	8661229	1520	esomeprazole sodium	hypertension	0.52	0.06	1.93	0.5945156	2	118	10178	314210	1520	esomeprazole sodium	hypertension	46.7	87	0.74	0.02	4.37	1	1	38	2196	61556	1520	esomeprazole sodium	hypertension	1.5	0.04	9.59	0.4997774	1	17	1206	30756	1520	esomeprazole sodium	hypertension	0	0	4.87	1	0	26	1236	39430	1520	esomeprazole sodium	hypertension	-0.45	0.637628151621773	1.01	0.6556791	0.01	0	8.419671e-20	0.24	0.04	7.844234e-09	8726728	161	161	80
489	ethacrynate sodium	1.52	0.6	3.18	0.2405318	7	198	201918	8662216	489	ethacrynate sodium	hypertension	0.81	0.02	4.81	1	1	38	10179	314290	489	ethacrynate sodium	hypertension	46.7	87	0	0	1075.04	1	0	1	2197	61593	489	ethacrynate sodium	hypertension	0	0	Inf	1	0	0	1207	30773	489	ethacrynate sodium	hypertension	15.97	0.27	306.16	0.08838586	1	2	1235	39454	489	ethacrynate sodium	hypertension	2.75	15.6426318841882	1.23	0.02599183	0.01	0	8.882918e-20	0.24	0.04	7.063978e-09	8726728	161	161	80
488	ethacrynic acid	1.82	0.93	3.23	0.04861581	12	283	201913	8662131	488	ethacrynic acid	hypertension	2.21	0.44	6.9	0.1669978	3	42	10177	314286	488	ethacrynic acid	hypertension	46.7	87	28.04	0.36	2156.75	0.06769556	1	1	2196	61593	488	ethacrynic acid	hypertension	Inf	0.65	Inf	0.03774234	1	0	1206	30773	488	ethacrynic acid	hypertension	15.97	0.27	306.16	0.08838586	1	2	1235	39454	488	ethacrynic acid	hypertension	3.38	29.3707711132894	1.01	0.0008078821	0.01	0	9.290777e-20	0.24	0.04	7.152145e-09	8726728	161	161	80
1028	felodipine	1.43	1.28	1.6	7.598114e-10	334	9993	201591	8652421	1028	felodipine	hypertension	0.79	0.61	1.01	0.06377202	66	2566	10114	311762	1028	felodipine	hypertension	46.7	87	0.77	0.37	1.44	0.5663582	10	362	2187	61232	1028	felodipine	hypertension	0.85	0.34	1.79	0.8574962	7	209	1200	30564	1028	felodipine	hypertension	0.86	0.28	2.05	1	5	185	1231	39271	1028	felodipine	hypertension	-0.21	0.810584245970187	0.29	0.4813834	0.01	0	7.709136e-20	0.24	0.04	7.372953e-09	8726728	161	161	80
936	fenofibrate	1.35	1.27	1.44	1.102695e-19	1023	32473	200902	8629941	936	fenofibrate	hypertension	1.24	1.06	1.45	0.008018965	165	4113	10015	310215	936	fenofibrate	hypertension	46.7	87	1.16	0.81	1.62	0.3641875	37	893	2160	60701	936	fenofibrate	hypertension	0.93	0.53	1.51	0.9040364	17	466	1190	30307	936	fenofibrate	hypertension	1.34	0.82	2.09	0.1969164	21	501	1215	38955	936	fenofibrate	hypertension	0.12	1.12749685157938	0.17	0.4553008	0.01	0	8.329699e-20	0.24	0.04	8.134944e-09	8726728	161	161	80
1658	fenofibric acid	0.66	0.24	1.44	0.3989197	6	392	201919	8662022	1658	fenofibric acid	hypertension	0	0	1.6	0.1769792	0	73	10180	314255	1658	fenofibric acid	hypertension	46.7	87	0	0	5.68	1	0	20	2197	61574	1658	fenofibric acid	hypertension	0	0	8.37	1	0	13	1207	30760	1658	fenofibric acid	hypertension	0	0	18.72	1	0	8	1236	39448	1658	fenofibric acid	hypertension	-10.16	3.86872681666037e-05	116.57	0.9305321	0.01	0	9.134898e-20	0.24	0.04	7.603801e-09	8726728	161	161	80
52	ferrous	2.75	2.63	2.87	0	2315	36412	199610	8626002	52	ferrous	hypertension	2.33	2.03	2.67	9.312646e-28	229	3071	9951	311257	52	ferrous	hypertension	46.7	87	2.06	1.55	2.7	1.315181e-06	59	814	2138	60780	52	ferrous	hypertension	2.9	2.03	4.06	2.438158e-08	40	359	1167	30414	52	ferrous	hypertension	1.59	1.05	2.33	0.02332981	29	586	1207	38870	52	ferrous	hypertension	0.76	2.13827622049682	0.13	2.270875e-09	0.01	0	1.272838e-19	0.24	0.04	5.380107e-09	8726728	161	161	80
1721	fibrinolysin	12.26	2.94	39.03	0.0006377325	4	14	201921	8662400	1721	fibrinolysin	hypertension	10.29	0.2	128.01	0.1197006	1	3	10179	314325	1721	fibrinolysin	hypertension	46.7	87	0	0	Inf	1	0	0	2197	61594	1721	fibrinolysin	hypertension	0	0	Inf	1	0	0	1207	30773	1721	fibrinolysin	hypertension	0	0	Inf	1	0	0	1236	39456	1721	fibrinolysin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
2143	fish oil	1.2	1.14	1.26	2.646493e-11	1494	53578	200431	8608836	2143	fish oil	hypertension	0.93	0.79	1.09	0.4051071	156	5163	10024	309165	2143	fish oil	hypertension	46.7	87	0.87	0.63	1.18	0.418605	43	1380	2154	60214	2143	fish oil	hypertension	0.71	0.42	1.14	0.1784627	18	639	1189	30134	2143	fish oil	hypertension	1.1	0.73	1.59	0.6181095	29	847	1207	38609	2143	fish oil	hypertension	-0.11	0.895834135296528	0.15	0.4529038	0.01	0	7.9513e-20	0.24	0.04	7.924909e-09	8726728	161	161	80
1134	fluvastatin sodium	2.33	2.05	2.63	6.361994e-33	268	4944	201657	8657470	1134	fluvastatin sodium	hypertension	0.93	0.58	1.42	0.8340967	22	730	10158	313598	1134	fluvastatin sodium	hypertension	46.7	87	0	0	1.54	0.1782443	0	69	2197	61525	1134	fluvastatin sodium	hypertension	0	0	1.95	0.2651194	0	50	1207	30723	1134	fluvastatin sodium	hypertension	0	0	4.04	1	0	31	1236	39425	1134	fluvastatin sodium	hypertension	-11.22	1.34034288421169e-05	97.69	0.9085683	0.01	0	9.114397e-20	0.24	0.04	7.015536e-09	8726728	161	161	80
1048	fosinopril sodium	2.25	1.99	2.54	5.817264e-32	279	5326	201646	8657088	1048	fosinopril sodium	hypertension	1.51	1.12	1.99	0.005790749	52	1067	10128	313261	1048	fosinopril sodium	hypertension	46.7	87	1.18	0.24	3.61	0.7430062	3	71	2194	61523	1048	fosinopril sodium	hypertension	1.31	0.15	5.06	0.6678032	2	39	1205	30734	1048	fosinopril sodium	hypertension	0.86	0.02	5.12	1	1	37	1235	39419	1048	fosinopril sodium	hypertension	0.09	1.09417428370521	0.59	0.8764739	0.01	0	8.680799e-20	0.24	0.04	7.868884e-09	8726728	161	161	80
501	furosemide	2.91	2.86	2.96	0	14000	216298	187925	8446116	501	furosemide	hypertension	2.09	1.98	2.2	2.73024e-138	1702	27552	8478	286776	501	furosemide	hypertension	46.7	87	1.86	1.65	2.1	1.111772e-22	356	5789	1841	55805	501	furosemide	hypertension	1.81	1.54	2.12	2.365232e-12	200	3039	1007	27734	501	furosemide	hypertension	1.98	1.69	2.31	5.487657e-16	204	3579	1032	35877	501	furosemide	hypertension	0.58	1.78603843075007	0.06	1.273046e-24	0.01	0	1.71071e-15	0.23	0.04	2.307005e-08	8726728	161	161	80
792	gemfibrozil	1.79	1.63	1.95	3.426453e-32	513	12327	201412	8650087	792	gemfibrozil	hypertension	1.46	1.12	1.87	0.003567673	67	1419	10113	312909	792	gemfibrozil	hypertension	46.7	87	1.58	0.87	2.67	0.09737149	15	266	2182	61328	792	gemfibrozil	hypertension	2	1.01	3.6	0.03644691	12	154	1195	30619	792	gemfibrozil	hypertension	0.93	0.25	2.45	1	4	137	1232	39319	792	gemfibrozil	hypertension	0.48	1.61607440219289	0.26	0.06302672	0.01	0	6.946745e-20	0.24	0.04	8.938355e-09	8726728	161	161	80
1256	grepafloxacin	12.26	1.24	64.38	0.01679342	2	7	201923	8662407	1256	grepafloxacin	hypertension	0	0	46.78	1	0	4	10180	314324	1256	grepafloxacin	hypertension	46.7	87	0	0	Inf	1	0	0	2197	61594	1256	grepafloxacin	hypertension	0	0	Inf	1	0	0	1207	30773	1256	grepafloxacin	hypertension	0	0	Inf	1	0	0	1236	39456	1256	grepafloxacin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
823	guanabenz acetate	0.54	0.01	3.07	1	1	80	201924	8662334	823	guanabenz acetate	hypertension	0	0	4.52	1	0	27	10180	314301	823	guanabenz acetate	hypertension	46.7	87	0	0	Inf	1	0	0	2197	61594	823	guanabenz acetate	hypertension	0	0	979.13	1	0	1	1207	30772	823	guanabenz acetate	hypertension	0	0	Inf	1	0	0	1236	39456	823	guanabenz acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
377	guanethidine monosulfate	0	0	21.74	1	0	9	201925	8662405	377	guanethidine monosulfate	hypertension	0	0	74.72	1	0	3	10180	314325	377	guanethidine monosulfate	hypertension	46.7	87	0	0	Inf	1	0	0	2197	61594	377	guanethidine monosulfate	hypertension	0	0	Inf	1	0	0	1207	30773	377	guanethidine monosulfate	hypertension	0	0	Inf	1	0	0	1236	39456	377	guanethidine monosulfate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
765	heparin calcium	1.26	0.96	1.63	0.07871451	60	2039	201865	8660375	765	heparin calcium	hypertension	0.57	0.15	1.47	0.3343744	4	218	10176	314110	765	heparin calcium	hypertension	46.7	87	1.43	0.29	4.38	0.4742484	3	59	2194	61535	765	heparin calcium	hypertension	1.5	0.17	5.87	0.3962967	2	34	1205	30739	765	heparin calcium	hypertension	0.82	0.02	4.84	1	1	39	1235	39417	765	heparin calcium	hypertension	0.04	1.04081077419239	0.59	0.9436444	0.01	0	8.912604e-20	0.24	0.04	7.832844e-09	8726728	161	161	80
139	hydralazine	2.74	2.55	2.93	2.534084e-136	859	13499	201066	8648915	139	hydralazine	hypertension	1.83	1.55	2.15	1.000753e-11	161	2736	10019	311592	139	hydralazine	hypertension	46.7	87	1.85	1.36	2.47	0.0001084603	51	781	2146	60813	139	hydralazine	hypertension	2.04	1.36	2.96	0.0004487004	31	392	1176	30381	139	hydralazine	hypertension	1.48	0.94	2.24	0.07614209	24	520	1212	38936	139	hydralazine	hypertension	0.56	1.7506725002961	0.14	6.06597e-05	0.01	0	8.34231e-20	0.24	0.04	7.869418e-09	8726728	161	161	80
333	hydrochlorothiazide	1.42	1.38	1.46	7.408394e-127	5534	168817	196391	8493597	333	hydrochlorothiazide	hypertension	0.81	0.76	0.85	1.606037e-13	1312	48766	8868	265562	333	hydrochlorothiazide	hypertension	46.7	87	0.84	0.73	0.96	0.0124465	228	7482	1969	54112	333	hydrochlorothiazide	hypertension	0.71	0.56	0.89	0.001893673	88	3062	1119	27711	333	hydrochlorothiazide	hypertension	0.92	0.77	1.09	0.3323451	156	5376	1080	34080	333	hydrochlorothiazide	hypertension	-0.16	0.852143788966211	0.07	0.01844837	0.01	0	2.413289e-19	0.23	0.04	1.823568e-08	8726728	161	161	80
815	indapamide	1.18	1.04	1.34	0.01076529	247	8969	201678	8653445	815	indapamide	hypertension	0.51	0.37	0.68	7.407147e-07	45	2724	10135	311604	815	indapamide	hypertension	46.7	87	0.38	0.16	0.76	0.00299214	8	586	2189	61008	815	indapamide	hypertension	0.08	0	0.47	0.0002017052	1	302	1206	30471	815	indapamide	hypertension	0.63	0.25	1.32	0.279041	7	352	1229	39104	815	indapamide	hypertension	-1.09	0.336216493706733	0.36	0.002248408	0.01	0	5.589237e-20	0.24	0.04	7.581753e-09	8726728	161	161	80
585	iocetamic acid	0	0	2.13	0.4237583	0	76	201925	8662338	585	iocetamic acid	hypertension	0	0	6.25	1	0	20	10180	314308	585	iocetamic acid	hypertension	46.7	87	0	0	Inf	1	0	0	2197	61594	585	iocetamic acid	hypertension	0	0	Inf	1	0	0	1207	30773	585	iocetamic acid	hypertension	0	0	Inf	1	0	0	1236	39456	585	iocetamic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1148	ioxilan	0	0	3.84	0.6278641	0	43	201925	8662371	1148	ioxilan	hypertension	0	0	164.48	1	0	2	10180	314326	1148	ioxilan	hypertension	46.7	87	0	0	Inf	1	0	0	2197	61594	1148	ioxilan	hypertension	0	0	Inf	1	0	0	1207	30773	1148	ioxilan	hypertension	0	0	Inf	1	0	0	1236	39456	1148	ioxilan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161	161	80
1274	irbesartan	1.25	1.16	1.33	1.228395e-09	844	29100	201081	8633314	1274	irbesartan	hypertension	0.73	0.62	0.84	9.778505e-06	182	7694	9998	306634	1274	irbesartan	hypertension	46.7	87	0.84	0.58	1.16	0.3132089	37	1237	2160	60357	1274	irbesartan	hypertension	0.68	0.39	1.13	0.1611703	16	592	1191	30181	1274	irbesartan	hypertension	1.03	0.66	1.54	0.834818	25	773	1211	38683	1274	irbesartan	hypertension	-0.17	0.843664816596384	0.16	0.28424	0.01	0	7.440378e-20	0.24	0.04	7.96771e-09	8726728	161	161	80
579	isosorbide	2.34	2.21	2.47	4.76081e-162	1379	25432	200546	8636982	579	isosorbide	hypertension	2.02	1.76	2.32	3.617168e-20	226	3494	9954	310834	579	isosorbide	hypertension	46.7	87	1.29	0.89	1.83	0.1632338	34	739	2163	60855	579	isosorbide	hypertension	1.56	1.01	2.31	0.03731499	27	446	1180	30327	579	isosorbide	hypertension	0.97	0.48	1.77	1	11	361	1225	39095	579	isosorbide	hypertension	0.23	1.25860000992948	0.17	0.1612596	0.01	0	1.223081e-19	0.24	0.04	9.957961e-09	8726728	161	161	80
354	isosorbide dinitrate	2.91	2.66	3.18	2.990172e-94	532	7846	201393	8654568	354	isosorbide dinitrate	hypertension	2.37	1.88	2.95	5.728244e-12	87	1141	10093	313187	354	isosorbide dinitrate	hypertension	46.7	87	2.23	1.04	4.25	0.02805914	10	126	2187	61468	354	isosorbide dinitrate	hypertension	2.96	1.3	5.92	0.005547086	9	78	1198	30695	354	isosorbide dinitrate	hypertension	0.55	0.01	3.19	1	1	58	1235	39398	354	isosorbide dinitrate	hypertension	0.68	1.97387773223045	0.33	0.03855463	0.01	0	1.020622e-19	0.24	0.04	9.461204e-09	8726728	161	161	80
917	isosorbide mononitrate	2.31	2.17	2.45	3.558459e-132	1149	21435	200776	8640979	917	isosorbide mononitrate	hypertension	1.97	1.67	2.31	2.280957e-14	165	2611	10015	311717	917	isosorbide mononitrate	hypertension	46.7	87	1.26	0.8	1.9	0.2442489	24	534	2173	61060	917	isosorbide mononitrate	hypertension	1.38	0.81	2.23	0.201806	18	333	1189	30440	917	isosorbide mononitrate	hypertension	0.85	0.34	1.79	0.8580955	7	262	1229	39194	917	isosorbide mononitrate	hypertension	0.11	1.11627807045887	0.21	0.6048146	0.01	0	1.009718e-19	0.24	0.04	8.497426e-09	8726728	161	161	80
976	isradipine	1.65	1.18	2.26	0.003211931	41	1065	201884	8661349	976	isradipine	hypertension	0.42	0.11	1.08	0.09360422	4	296	10176	314032	976	isradipine	hypertension	46.7	87	0	0	19.46	1	0	7	2197	61587	976	isradipine	hypertension	0	0	135.83	1	0	2	1207	30771	976	isradipine	hypertension	0	0	18.72	1	0	8	1236	39448	976	isradipine	hypertension	-9.13	0.000108365585099315	101.78	0.9285409	0.01	0	8.653572e-20	0.24	0.04	7.975872e-09	8726728	161	161	80
813	ketoconazole	1.85	1.64	2.09	3.523021e-20	278	6443	201647	8655971	813	ketoconazole	hypertension	1	0.55	1.66	1	15	465	10165	313863	813	ketoconazole	hypertension	46.7	87	1.44	0.57	3.06	0.3503578	7	136	2190	61458	813	ketoconazole	hypertension	2.18	0.85	4.72	0.05120845	7	82	1200	30691	813	ketoconazole	hypertension	0	0	1.59	0.1771808	0	76	1236	39380	813	ketoconazole	hypertension	0.24	1.2712491503214	0.39	0.5314623	0.01	0	8.400487e-20	0.24	0.04	8.13439e-09	8726728	161	161	80
843	labetalol	1.84	1.65	2.04	8.650602e-25	356	8315	201569	8654099	843	labetalol	hypertension	0.81	0.6	1.07	0.1589076	52	1973	10128	312355	843	labetalol	hypertension	46.7	87	1.5	0.84	2.48	0.1197863	16	300	2181	61294	843	labetalol	hypertension	1.37	0.58	2.78	0.3947457	8	149	1199	30624	843	labetalol	hypertension	1.29	0.68	2.25	0.3365249	13	322	1223	39134	843	labetalol	hypertension	0.37	1.44773461466332	0.22	0.0963708	0.01	0	5.146321e-20	0.24	0.04	6.630822e-09	8726728	161	161	80
1163	lansoprazole	2.23	2.16	2.3	0	4274	83192	197651	8579222	1163	lansoprazole	hypertension	1.61	1.45	1.79	3.503706e-17	387	7526	9793	306802	1163	lansoprazole	hypertension	46.7	87	1.2	0.91	1.56	0.1537695	62	1451	2135	60143	1163	lansoprazole	hypertension	1.25	0.86	1.76	0.2082886	35	720	1172	30053	1163	lansoprazole	hypertension	1.2	0.82	1.71	0.3285363	33	882	1203	38574	1163	lansoprazole	hypertension	0.17	1.18530485132037	0.13	0.1843922	0.01	0	1.228759e-19	0.24	0.04	8.144417e-09	8726728	161	161	80
520	liotrix\>	1.88	1.48	2.35	4.582915e-07	80	1828	201845	8660586	520	liotrix\>	hypertension	1.62	1.03	2.45	0.02542854	24	457	10156	313871	520	liotrix\>	hypertension	46.7	87	1.87	0.04	12.16	0.4292646	1	15	2196	61579	520	liotrix\>	hypertension	0	0	61.63	1	0	3	1207	30770	520	liotrix\>	hypertension	2.66	0.06	18.01	0.3303835	1	12	1235	39444	520	liotrix\>	hypertension	0.65	1.9155408290139	1.03	0.5271837	0.01	0	8.863171e-20	0.24	0.04	7.609581e-09	8726728	161	161	80
977	lisinopril	1.4	1.36	1.44	3.444905e-129	6098	188699	195827	8473715	977	lisinopril	hypertension	0.8	0.75	0.85	7.073797e-14	1207	45387	8973	268941	977	lisinopril	hypertension	46.7	87	0.69	0.61	0.79	2.621139e-09	292	11150	1905	50444	977	lisinopril	hypertension	0.58	0.48	0.69	3.922269e-11	151	6114	1056	24659	977	lisinopril	hypertension	0.77	0.64	0.91	0.001540272	162	6483	1074	32973	977	lisinopril	hypertension	-0.37	0.690734330637355	0.06	1.62874e-09	0.01	0	8.430396e-18	0.25	0.04	1.829688e-09	8726728	161	161	80
1159	losartan potassium	1.68	1.61	1.76	6.145734e-102	2078	53228	199847	8609186	1159	losartan potassium	hypertension	0.97	0.88	1.07	0.5132255	447	14249	9733	300079	1159	losartan potassium	hypertension	46.7	87	0.99	0.76	1.26	1	70	1989	2127	59605	1159	losartan potassium	hypertension	1.03	0.7	1.48	0.852839	32	792	1175	29981	1159	losartan potassium	hypertension	1.16	0.85	1.54	0.3131516	51	1415	1185	38041	1159	losartan potassium	hypertension	0.1	1.10517091807565	0.11	0.3658809	0.01	0	8.447108e-20	0.24	0.04	6.778071e-09	8726728	161	161	80
992	lovastatin	1.59	1.47	1.71	3.245336e-29	704	19053	201221	8643361	992	lovastatin	hypertension	1.02	0.81	1.27	0.8249997	87	2630	10093	311698	992	lovastatin	hypertension	46.7	87	1.1	0.68	1.69	0.647168	22	561	2175	61033	992	lovastatin	hypertension	1.75	0.94	3.02	0.04902679	14	205	1193	30568	992	lovastatin	hypertension	0.95	0.48	1.68	1	12	404	1224	39052	992	lovastatin	hypertension	0.19	1.20924959765725	0.2	0.3388179	0.01	0	1.012124e-19	0.24	0.04	7.083849e-09	8726728	161	161	80
394	methyclothiazide	1.98	0.4	6.05	0.2022041	3	65	201922	8662349	394	methyclothiazide	hypertension	0	0	9.31	1	0	14	10180	314314	394	methyclothiazide	hypertension	46.7	87	0	0	67.86	1	0	3	2197	61591	394	methyclothiazide	hypertension	0	0	135.83	1	0	2	1207	30771	394	methyclothiazide	hypertension	0	0	1221.23	1	0	1	1236	39455	394	methyclothiazide	hypertension	-8.33	0.000241172044878559	113.27	0.9413928	0.01	0	8.578936e-20	0.24	0.04	7.75923e-09	8726728	161	161	80
